ts_ms_entry,ts_ms_exit,side,entry_price,exit_price,exit_reason,duration_s,gross_pts,gross_usd,spread_at_entry_pts,modeled_cost_usd,net_usd,hour_utc,vol_regime
1743778367439,1743778414679,L,3041.715,3044.085,TRAIL_HIT,47,2.3700,2.3700,0.8700,2.4000,-0.0300,14,2
1743779412202,1743779574310,S,3033.530,3040.692,SL_HIT,162,-7.1620,-7.1620,0.8000,2.2600,-9.4220,15,2
1743794323204,1743794747878,L,3031.320,3033.725,TRAIL_HIT,424,2.4050,2.4050,0.4200,1.5000,0.9050,19,2
1744010326268,1744010458311,S,3014.385,3020.855,SL_HIT,132,-6.4700,-6.4700,0.8940,2.4480,-8.9180,7,2
1744035553517,1744035736036,S,3027.220,3024.735,TRAIL_HIT,183,2.4850,2.4850,1.2800,3.2200,-0.7350,14,2
1744036104894,1744036323906,S,3004.935,3012.385,SL_HIT,219,-7.4500,-7.4500,2.2000,5.0600,-12.5100,14,2
1744046968225,1744047377527,S,2956.906,2963.325,SL_HIT,409,-6.4190,-6.4190,0.5320,1.7240,-8.1430,17,2
1744182687936,1744182817540,L,3051.595,3044.805,SL_HIT,130,-6.7900,-6.7900,1.0000,2.6600,-9.4500,7,2
1744219190472,1744219198100,L,3098.240,3091.525,SL_HIT,8,-6.7150,-6.7150,1.1000,2.8600,-9.5750,17,2
1744219462122,1744219478419,S,3078.595,3076.190,TRAIL_HIT,16,2.4055,2.4055,1.4850,3.6300,-1.2245,17,2
1744219907177,1744219938664,S,3053.108,3059.665,SL_HIT,31,-6.5575,-6.5575,0.7900,2.2400,-8.7975,17,1
1744354985212,1744355015904,L,3203.925,3206.395,TRAIL_HIT,30,2.4700,2.4700,0.6300,1.9200,0.5500,7,2
1744379179151,1744379341821,S,3231.235,3228.755,TRAIL_HIT,162,2.4800,2.4800,0.7700,2.2000,0.2800,13,2
1744380056104,1744380186755,L,3232.310,3225.635,SL_HIT,130,-6.6750,-6.6750,0.8600,2.3800,-9.0550,14,2
1744792218819,1744792230238,S,3297.285,3295.105,TRAIL_HIT,12,2.1800,2.1800,1.0200,2.7000,-0.5200,8,2
1744885614995,1744885760458,L,3333.135,3325.895,SL_HIT,146,-7.2400,-7.2400,1.4700,3.6000,-10.8400,10,2
1744892087670,1744892116565,L,3339.000,3341.475,TRAIL_HIT,29,2.4750,2.4750,1.6800,4.0200,-1.5450,12,2
1744900563806,1744900627631,S,3283.940,3291.195,SL_HIT,64,-7.2550,-7.2550,1.0900,2.8400,-10.0950,14,2
1745242427489,1745242457150,S,3409.255,3406.755,TRAIL_HIT,30,2.5000,2.5000,0.6960,2.0520,0.4480,13,2
1745302946799,1745303555008,S,3484.770,3482.285,TRAIL_HIT,609,2.4850,2.4850,0.8500,2.3600,0.1250,6,2
1745311051442,1745311223614,S,3452.155,3459.005,SL_HIT,172,-6.8500,-6.8500,0.7500,2.1600,-9.0100,8,2
1745325968716,1745326253380,S,3437.020,3434.575,TRAIL_HIT,285,2.4450,2.4450,0.9100,2.4800,-0.0350,12,2
1745329251717,1745329313973,S,3417.880,3415.725,TRAIL_HIT,62,2.1550,2.1550,0.9100,2.4800,-0.3250,13,2
1745330431811,1745330440822,L,3427.595,3429.885,TRAIL_HIT,9,2.2900,2.2900,1.9100,4.4800,-2.1900,14,2
1745335717386,1745336084345,S,3412.315,3419.265,SL_HIT,367,-6.9500,-6.9500,0.6600,1.9800,-8.9300,15,1
1745337560032,1745337576707,S,3420.345,3417.955,TRAIL_HIT,16,2.3900,2.3900,1.2100,3.0800,-0.6900,15,2
1745339173144,1745339304406,S,3390.465,3388.045,TRAIL_HIT,131,2.4200,2.4200,1.4700,3.6000,-1.1800,16,2
1745391111050,1745391202195,S,3306.550,3304.101,TRAIL_HIT,91,2.4490,2.4490,0.9600,2.5800,-0.1310,6,2
1745404202301,1745404716539,L,3335.665,3328.355,SL_HIT,514,-7.3100,-7.3100,0.7500,2.1600,-9.4700,10,2
1745415481675,1745415522272,S,3294.625,3291.955,TRAIL_HIT,41,2.6700,2.6700,1.2700,3.2000,-0.5300,13,2
1745416262404,1745416426895,S,3273.360,3280.085,SL_HIT,164,-6.7250,-6.7250,1.0100,2.6800,-9.4050,13,2
1745419881628,1745420486422,S,3287.040,3293.655,SL_HIT,605,-6.6150,-6.6150,0.7200,2.1000,-8.7150,14,1
1745421809610,1745421817164,L,3279.080,3281.569,TRAIL_HIT,8,2.4890,2.4890,0.8700,2.4000,0.0890,15,2
1745422472873,1745422573106,S,3269.905,3277.235,SL_HIT,101,-7.3300,-7.3300,1.5040,3.6680,-10.9980,15,2
1745478210262,1745478309145,L,3333.865,3336.365,TRAIL_HIT,99,2.5000,2.5000,0.8700,2.4000,0.1000,7,2
1745586119410,1745586153548,S,3280.055,3277.615,TRAIL_HIT,34,2.4400,2.4400,1.7500,4.1600,-1.7200,13,2
1746000668917,1746000852537,S,3294.885,3292.455,TRAIL_HIT,184,2.4300,2.4300,0.6200,1.9000,0.5300,8,2
1746015419459,1746015672105,L,3284.605,3287.105,TRAIL_HIT,253,2.5000,2.5000,0.7600,2.1800,0.3200,12,2
1746021708586,1746021913544,S,3300.635,3307.505,SL_HIT,205,-6.8700,-6.8700,1.1800,3.0200,-9.8900,14,2
1746108057922,1746108330962,S,3215.445,3222.265,SL_HIT,273,-6.8200,-6.8200,1.4100,3.4800,-10.3000,14,2
1746641890630,1746642661543,S,3388.060,3385.735,TRAIL_HIT,771,2.3250,2.3250,0.9800,2.6200,-0.2950,18,2
1746645334370,1746645989673,S,3366.467,3373.465,SL_HIT,655,-6.9980,-6.9980,1.0000,2.6600,-9.6580,19,2
1746684003630,1746684117751,S,3351.720,3359.195,SL_HIT,114,-7.4750,-7.4750,0.9700,2.6000,-10.0750,6,2
1746686928042,1746687056881,S,3320.450,3327.525,SL_HIT,128,-7.0750,-7.0750,1.0100,2.6800,-9.7550,6,2
1746717966953,1746717977081,S,3344.245,3341.795,TRAIL_HIT,11,2.4500,2.4500,0.7100,2.0800,0.3700,15,2
1746732100121,1746732122185,S,3291.920,3289.795,TRAIL_HIT,22,2.1250,2.1250,0.7800,2.2200,-0.0950,19,2
1746790041472,1746790263489,L,3336.015,3329.355,SL_HIT,222,-6.6600,-6.6600,0.6400,1.9400,-8.6000,11,2
1747033212346,1747033228007,S,3270.135,3267.735,TRAIL_HIT,16,2.4000,2.4000,0.9700,2.6000,-0.2000,7,2
1747034872133,1747034914047,S,3221.170,3228.655,SL_HIT,42,-7.4850,-7.4850,1.0800,2.8200,-10.3050,7,2
1747226196700,1747226388757,S,3204.025,3201.645,TRAIL_HIT,192,2.3800,2.3800,0.6760,2.0120,0.3680,12,2
1747289035904,1747289136733,S,3121.042,3127.605,SL_HIT,101,-6.5630,-6.5630,0.6400,1.9400,-8.5030,6,2
1747392682186,1747392719740,S,3180.375,3177.955,TRAIL_HIT,37,2.4200,2.4200,0.7600,2.1800,0.2400,10,2
1747396441480,1747396503895,S,3162.530,3156.385,TRAIL_HIT,62,6.1450,6.1450,1.0200,2.7000,3.4450,11,2
1747749469143,1747749547148,L,3255.115,3257.565,TRAIL_HIT,78,2.4500,2.4500,0.6700,2.0000,0.4500,13,2
1747830543795,1747831206820,S,3292.580,3299.095,SL_HIT,663,-6.5150,-6.5150,0.8640,2.3880,-8.9030,12,2
1747921886499,1747922346992,S,3295.035,3292.552,TRAIL_HIT,460,2.4830,2.4830,1.4200,3.5000,-1.0170,13,2
1748000992362,1748001128363,L,3348.650,3341.725,SL_HIT,136,-6.9250,-6.9250,0.9540,2.5680,-9.4930,11,2
1748006447334,1748006576947,S,3348.110,3354.731,SL_HIT,129,-6.6210,-6.6210,0.7670,2.1940,-8.8150,13,2
1748354456063,1748354825905,S,3285.256,3292.665,SL_HIT,369,-7.4095,-7.4095,1.8540,4.3680,-11.7775,14,2
1748465486175,1748465489333,S,3280.204,3277.925,TRAIL_HIT,3,2.2790,2.2790,1.5570,3.7740,-1.4950,20,2
1748607005154,1748607115700,S,3285.825,3293.365,SL_HIT,110,-7.5400,-7.5400,0.7300,2.1200,-9.6600,12,2
1749127760565,1749127779321,S,3381.725,3389.395,SL_HIT,19,-7.6700,-7.6700,1.1400,2.9400,-10.6100,12,2
1749134512769,1749134526314,S,3373.495,3371.375,TRAIL_HIT,14,2.1200,2.1200,0.7200,2.1000,0.0200,14,2
1749643506864,1749643980808,S,3327.585,3334.102,SL_HIT,474,-6.5170,-6.5170,0.5940,1.8480,-8.3650,12,2
1749645013263,1749645205238,L,3351.090,3353.485,TRAIL_HIT,192,2.3950,2.3950,2.4600,5.5800,-3.1850,12,2
1749646394108,1749646577597,S,3341.025,3338.535,TRAIL_HIT,183,2.4900,2.4900,2.0200,4.7000,-2.2100,12,2
1749713861039,1749714120725,S,3351.525,3349.025,TRAIL_HIT,259,2.5000,2.5000,0.8970,2.4540,0.0460,7,2
1749826800869,1749827178878,S,3427.955,3425.475,TRAIL_HIT,378,2.4800,2.4800,0.5400,1.7400,0.7400,15,2
1750079807148,1750079892750,S,3406.289,3413.002,SL_HIT,85,-6.7135,-6.7135,0.5470,1.7540,-8.4675,13,2
1750082042001,1750082043584,S,3400.134,3397.635,TRAIL_HIT,1,2.4990,2.4990,1.2900,3.2400,-0.7410,13,2
1750269626606,1750269749257,L,3393.625,3386.875,SL_HIT,123,-6.7500,-6.7500,1.3300,3.3200,-10.0700,18,2
1750274042198,1750274190135,S,3369.101,3376.185,SL_HIT,148,-7.0840,-7.0840,0.9800,2.6200,-9.7040,19,2
1750687501027,1750687599344,S,3374.270,3371.865,TRAIL_HIT,98,2.4050,2.4050,0.6600,1.9800,0.4250,14,2
1751545804279,1751545815940,S,3338.820,3336.695,TRAIL_HIT,11,2.1250,2.1250,2.3800,5.4200,-3.2950,12,2
1752677652178,1752677818335,L,3333.995,3339.198,TRAIL_HIT,166,5.2030,5.2030,0.9400,2.5400,2.6630,14,2
1752678973775,1752678976559,L,3356.790,3358.845,TRAIL_HIT,3,2.0550,2.0550,0.8300,2.3200,-0.2650,15,2
1752679824184,1752679837376,L,3374.148,3376.615,TRAIL_HIT,13,2.4670,2.4670,0.8360,2.3320,0.1350,15,2
1752681304555,1752681313158,S,3356.199,3354.075,TRAIL_HIT,9,2.1235,2.1235,0.5400,1.7400,0.3835,15,2
1752755435099,1752755446515,S,3318.335,3315.865,TRAIL_HIT,11,2.4700,2.4700,1.1940,3.0480,-0.5780,12,2
1753900615951,1753900648592,S,3289.800,3296.265,SL_HIT,33,-6.4650,-6.4650,0.9760,2.6120,-9.0770,18,2
1754051417674,1754051425617,L,3310.555,3312.725,TRAIL_HIT,8,2.1700,2.1700,1.0040,2.6680,-0.4980,12,2
1754575713955,1754575753215,S,3375.870,3383.211,SL_HIT,40,-7.3410,-7.3410,1.7900,4.2400,-11.5810,14,2
1754675991156,1754675999619,S,3384.715,3382.747,TRAIL_HIT,8,1.9680,1.9680,3.9470,8.5540,-6.5860,17,2
1754676324166,1754676365990,S,3390.765,3398.075,SL_HIT,41,-7.3100,-7.3100,2.8080,6.2760,-13.5860,18,2
1755001808969,1755001876966,L,3350.675,3352.748,TRAIL_HIT,68,2.0730,2.0730,2.4160,5.4920,-3.4190,12,2
1755006280082,1755006283358,L,3351.735,3353.685,TRAIL_HIT,3,1.9500,1.9500,0.8300,2.3200,-0.3700,13,2
1755174614560,1755175414397,S,3344.795,3352.275,SL_HIT,800,-7.4800,-7.4800,1.5040,3.6680,-11.1480,12,2
1755783937768,1755785192936,S,3336.296,3343.045,SL_HIT,1255,-6.7485,-6.7485,0.7230,2.1060,-8.8545,13,2
1755871204370,1755871228130,L,3342.530,3344.995,TRAIL_HIT,24,2.4650,2.4650,2.3400,5.3400,-2.8750,14,2
1757075478023,1757075558719,L,3575.460,3577.945,TRAIL_HIT,80,2.4850,2.4850,1.4040,3.4680,-0.9830,12,2
1757426638960,1757426808694,S,3657.535,3653.502,TRAIL_HIT,170,4.0330,4.0330,1.0100,2.6800,1.3530,14,2
1757593813825,1757593815303,S,3613.040,3622.545,SL_HIT,2,-9.5050,-9.5050,4.1800,9.0200,-18.5250,12,2
1758132009652,1758132017703,L,3696.698,3689.255,SL_HIT,8,-7.4435,-7.4435,1.8040,4.2680,-11.7115,18,2
1758134437542,1758134499981,L,3673.860,3666.845,SL_HIT,62,-7.0150,-7.0150,1.5000,3.6600,-10.6750,18,2
1758135342046,1758135392760,L,3655.780,3648.955,SL_HIT,50,-6.8250,-6.8250,0.9840,2.6280,-9.4530,18,2
1759223571231,1759223640096,S,3800.925,3798.711,TRAIL_HIT,69,2.2135,2.2135,0.7250,2.1100,0.1035,9,2
1759330090574,1759330104333,S,3860.720,3858.252,TRAIL_HIT,14,2.4680,2.4680,0.6570,1.9740,0.4940,14,2
1759415849547,1759416031015,S,3845.731,3843.615,TRAIL_HIT,182,2.1165,2.1165,0.8070,2.2740,-0.1575,14,2
1759767016819,1759767079227,S,3958.915,3954.702,TRAIL_HIT,63,4.2130,4.2130,0.5700,1.8000,2.4130,16,2
1759950408347,1759950410241,S,4044.386,4042.185,TRAIL_HIT,2,2.2015,2.2015,0.9670,2.5940,-0.3925,19,2
1760018543235,1760018788252,L,4024.744,4027.239,TRAIL_HIT,245,2.4955,2.4955,1.8600,4.3800,-1.8845,14,2
1760019791323,1760020127689,S,4011.235,4009.145,TRAIL_HIT,336,2.0900,2.0900,1.1100,2.8800,-0.7900,14,2
1760027698553,1760027742066,S,3998.115,3995.615,TRAIL_HIT,44,2.5000,2.5000,0.6900,2.0400,0.4600,16,2
1760029511961,1760029819364,S,3962.579,3969.365,SL_HIT,308,-6.7865,-6.7865,1.0070,2.6740,-9.4605,17,2
1760030246304,1760030286504,L,3954.525,3956.885,TRAIL_HIT,40,2.3600,2.3600,0.7870,2.2340,0.1260,17,2
1760108768483,1760108868169,L,4006.530,4008.515,TRAIL_HIT,100,1.9850,1.9850,0.9130,2.4860,-0.5010,15,2
1760129775022,1760129948457,S,4011.003,4019.415,SL_HIT,173,-8.4120,-8.4120,1.6260,3.9120,-12.3240,20,2
1760421805026,1760421816485,L,4129.653,4131.998,TRAIL_HIT,11,2.3450,2.3450,0.7260,2.1120,0.2330,6,0
1760422472540,1760422486410,S,4110.570,4108.075,TRAIL_HIT,14,2.4950,2.4950,0.7560,2.1720,0.3230,6,2
1760423067970,1760423128968,L,4099.999,4102.448,TRAIL_HIT,61,2.4485,2.4485,0.9530,2.5660,-0.1175,6,2
1760470725487,1760470784262,L,4145.352,4138.615,SL_HIT,59,-6.7370,-6.7370,0.3600,1.3800,-8.1170,19,2
1760520078142,1760520093026,S,4176.047,4169.652,TRAIL_HIT,15,6.3945,6.3945,1.7340,4.1280,2.2665,9,2
1760523872424,1760524093494,S,4195.896,4202.752,SL_HIT,221,-6.8555,-6.8555,0.9270,2.5140,-9.3695,10,2
1760530644798,1760531054894,S,4183.420,4181.035,TRAIL_HIT,410,2.3850,2.3850,0.6700,2.0000,0.3850,12,2
1760536882582,1760537048737,L,4201.332,4203.755,TRAIL_HIT,166,2.4235,2.4235,0.7870,2.2340,0.1895,14,2
1760543434224,1760543643060,S,4181.383,4188.942,SL_HIT,209,-7.5590,-7.5590,1.1960,3.0520,-10.6110,15,2
1760618348327,1760618356545,S,4239.225,4236.795,TRAIL_HIT,8,2.4300,2.4300,0.8400,2.3400,0.0900,12,2
1760632517317,1760632576451,S,4275.380,4272.895,TRAIL_HIT,59,2.4850,2.4850,0.5500,1.7600,0.7250,16,2
1760638681462,1760638848678,L,4282.380,4284.835,TRAIL_HIT,167,2.4550,2.4550,0.9500,2.5600,-0.1050,18,1
1760682819700,1760682863801,S,4350.505,4348.005,TRAIL_HIT,44,2.5000,2.5000,0.6000,1.8600,0.6400,6,2
1760685597031,1760685617184,S,4342.338,4336.142,TRAIL_HIT,20,6.1965,6.1965,0.7870,2.2340,3.9625,7,2
1760686240721,1760686565851,S,4333.015,4341.071,SL_HIT,325,-8.0560,-8.0560,1.3370,3.3340,-11.3900,7,1
1760687594086,1760687848721,S,4331.127,4338.011,SL_HIT,254,-6.8845,-6.8845,0.9570,2.5740,-9.4585,7,1
1760689124189,1760689552840,L,4349.700,4342.718,SL_HIT,428,-6.9815,-6.9815,1.4800,3.6200,-10.6015,8,2
1760699597568,1760699726977,S,4318.555,4325.809,SL_HIT,129,-7.2540,-7.2540,1.3200,3.3000,-10.5540,11,2
1760701916087,1760702164165,S,4300.720,4298.455,TRAIL_HIT,248,2.2650,2.2650,0.6200,1.9000,0.3650,11,2
1760702782796,1760702891627,L,4298.488,4302.898,TRAIL_HIT,109,4.4095,4.4095,1.0570,2.7740,1.6355,12,1
1760704323878,1760704337025,L,4302.185,4304.585,TRAIL_HIT,14,2.4000,2.4000,0.6270,1.9140,0.4860,12,2
1760706034263,1760706043778,S,4307.125,4304.755,TRAIL_HIT,9,2.3700,2.3700,0.7300,2.1200,0.2500,13,2
1760707929961,1760707947780,S,4302.345,4300.015,TRAIL_HIT,18,2.3300,2.3300,1.0060,2.6720,-0.3420,13,2
1760708234862,1760708283391,S,4261.638,4274.705,SL_HIT,49,-13.0670,-13.0670,0.7870,2.2340,-15.3010,13,2
1760708477874,1760708527329,L,4288.078,4280.905,SL_HIT,50,-7.1735,-7.1735,1.0170,2.6940,-9.8675,13,0
1760709602428,1760709623411,S,4271.880,4269.521,TRAIL_HIT,21,2.3590,2.3590,1.2860,3.2320,-0.8730,14,2
1760709804506,1760709807757,S,4248.380,4245.885,TRAIL_HIT,3,2.4950,2.4950,1.6200,3.9000,-1.4050,14,2
1760710444638,1760710452315,S,4233.455,4231.405,TRAIL_HIT,8,2.0500,2.0500,0.9800,2.6200,-0.5700,14,2
1760711226050,1760711314375,L,4237.920,4241.485,TRAIL_HIT,88,3.5650,3.5650,1.4200,3.5000,0.0650,14,2
1760711914584,1760711939646,L,4247.960,4250.285,TRAIL_HIT,25,2.3250,2.3250,0.9660,2.5920,-0.2670,14,0
1760716771578,1760717037132,S,4237.453,4244.682,SL_HIT,266,-7.2285,-7.2285,0.7070,2.0740,-9.3025,15,2
1760718569829,1760718601396,S,4216.250,4213.752,TRAIL_HIT,32,2.4980,2.4980,0.9660,2.5920,-0.0940,16,2
1760719931664,1760720008491,S,4209.072,4206.605,TRAIL_HIT,77,2.4670,2.4670,0.9760,2.6120,-0.1450,16,2
1760720675154,1760720688181,S,4187.692,4194.195,SL_HIT,13,-6.5035,-6.5035,1.1160,2.8920,-9.3955,17,2
1760721276825,1760721459513,L,4205.720,4198.975,SL_HIT,183,-6.7450,-6.7450,0.9870,2.6340,-9.3790,17,1
1760724156425,1760724400128,L,4228.092,4230.555,TRAIL_HIT,244,2.4635,2.4635,0.6470,1.9540,0.5095,18,2
1760731135201,1760731265722,L,4228.939,4231.065,TRAIL_HIT,130,2.1265,2.1265,0.7760,2.2120,-0.0855,19,2
1760962760595,1760963072695,L,4293.620,4296.925,TRAIL_HIT,312,3.3050,3.3050,0.9600,2.5800,0.7250,12,2
1760964169006,1760964369307,L,4323.655,4316.995,SL_HIT,200,-6.6600,-6.6600,0.7000,2.0600,-8.7200,12,2
1760967040134,1760967054509,S,4311.514,4309.305,TRAIL_HIT,14,2.2085,2.2085,0.7470,2.1540,0.0545,13,2
1760970038674,1760970409984,L,4332.066,4325.065,SL_HIT,371,-7.0015,-7.0015,0.8570,2.3740,-9.3755,14,2
1760990518856,1760990550921,S,4370.625,4361.975,TRAIL_HIT,32,8.6500,8.6500,0.6070,1.8740,6.7760,20,2
1760991437628,1760991545460,S,4349.575,4347.125,TRAIL_HIT,108,2.4500,2.4500,0.7300,2.1200,0.3300,20,2
1761032024958,1761032041192,S,4311.630,4308.625,TRAIL_HIT,17,3.0050,3.0050,0.9700,2.6000,0.4050,7,2
1761033799360,1761033812499,S,4284.095,4281.615,TRAIL_HIT,13,2.4800,2.4800,0.9670,2.5940,-0.1140,8,2
1761034399829,1761034420898,S,4259.520,4257.145,TRAIL_HIT,21,2.3750,2.3750,1.0760,2.8120,-0.4370,8,1
1761035062802,1761035082776,L,4262.885,4264.385,TRAIL_HIT,20,1.5000,1.5000,1.1670,2.9940,-1.4940,8,2
1761048642220,1761048657091,S,4238.225,4227.802,TRAIL_HIT,15,10.4230,10.4230,1.3500,3.3600,7.0630,12,2
