entry_ts_unix,exit_ts_unix,symbol,side,engine,entry,exit,gross_pnl,mfe,mae,exit_reason,hold_sec,spread_at_entry,confluence_score
1710975600,1711029719,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2200.76,2187.35,-0.134183,11.77,14.1865,SL_HIT,54119,0,0
1710982800,1711031052,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2198.82,2181.11,-0.177141,13.71,17.875,SL_HIT,48252,0,0
1710982800,1711031052,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2198.82,2181.11,-0.177141,13.71,17.875,SL_HIT,48252,0,0
1710982800,1711031052,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2198.82,2181.11,-0.177141,13.71,17.875,SL_HIT,48252,0,0
1711134000,1711444429,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2163.33,2181.59,-0.182571,1.437,19.194,SL_HIT,310429,0,0
1711098000,1711445412,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2168.2,2185.81,-0.176072,11.0315,17.835,SL_HIT,347412,0,0
1711450800,1711460459,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2197.61,2183.21,-0.144028,1.545,14.595,SL_HIT,9659,0,0
1711450800,1711460459,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2197.61,2183.21,-0.144028,1.545,14.595,SL_HIT,9659,0,0
1711494000,1711622262,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2178.26,2209.12,0.308578,31.312,4.738,TP_HIT,128262,0,0
1711630800,1711922416,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2215.61,2245.34,0.297276,29.5855,13.297,TP_HIT,291616,0,0
1711630800,1711922416,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2215.61,2245.34,0.297276,29.5855,13.297,TP_HIT,291616,0,0
1711630800,1711922416,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2215.61,2245.34,0.297276,29.5855,13.297,TP_HIT,291616,0,0
1711652400,1711931985,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2220.36,2254.61,0.342445,34.2105,2.3305,TP_HIT,279585,0,0
1711926000,1712066615,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2236.81,2272.39,0.355858,35.512,8.243,TP_HIT,140615,0,0
1711926000,1712066615,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2236.81,2272.39,0.355858,35.512,8.243,TP_HIT,140615,0,0
1711926000,1712066615,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2236.81,2272.39,0.355858,35.512,8.243,TP_HIT,140615,0,0
1712008800,1712161449,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2251.27,2292.1,0.408342,40.702,4.523,TP_HIT,152649,0,0
1712214000,1712327547,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2296.01,2313.8,-0.177871,28.1965,18.007,SL_HIT,113547,0,0
1712095200,1712330158,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2280.36,2324.96,0.446085,44.46,14.7515,TP_HIT,234958,0,0
1712095200,1712330158,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2280.36,2324.96,0.446085,44.46,14.7515,TP_HIT,234958,0,0
1712095200,1712330158,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2280.36,2324.96,0.446085,44.46,14.7515,TP_HIT,234958,0,0
1712700000,1712752422,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2352.31,2328.34,-0.23971,7.8955,24.142,SL_HIT,52422,0,0
1712336400,1712867060,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2327.16,2375.94,0.487771,48.6435,24.19,TP_HIT,530660,0,0
1712336400,1712867060,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2327.16,2375.94,0.487771,48.6435,24.19,TP_HIT,530660,0,0
1712336400,1712867060,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2327.16,2375.94,0.487771,48.6435,24.19,TP_HIT,530660,0,0
1712797200,1712883635,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2335.05,2381.79,0.467445,46.67,9.2405,TP_HIT,86435,0,0
1712872800,1712931513,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2371.5,2419.77,0.482681,48.087,0.3885,TP_HIT,58713,0,0
1712872800,1712931513,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2371.5,2419.77,0.482681,48.087,0.3885,TP_HIT,58713,0,0
1712872800,1712931513,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2371.5,2419.77,0.482681,48.087,0.3885,TP_HIT,58713,0,0
1712934000,1712935395,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2426.49,2403.2,-0.23284,5.0885,23.54,SL_HIT,1395,0,0
1712934000,1712935395,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2426.49,2403.2,-0.23284,5.0885,23.54,SL_HIT,1395,0,0
1712934000,1712935395,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2426.49,2403.2,-0.23284,5.0885,23.54,SL_HIT,1395,0,0
1713394800,1713489693,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2365.59,2393.01,-0.274238,1.7965,27.5705,SL_HIT,94893,0,0
1713495600,1713524674,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2400.24,2375.53,-0.24701,2.38,24.93,SL_HIT,29074,0,0
1713495600,1713524674,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2400.24,2375.53,-0.24701,2.38,24.93,SL_HIT,29074,0,0
1713495600,1713524674,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2400.24,2375.53,-0.24701,2.38,24.93,SL_HIT,29074,0,0
1713762000,1713836219,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2369.99,2319.72,0.502645,49.989,0.584,TP_HIT,74219,0,0
1713142800,1713836289,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2353.2,2318.89,-0.343033,64.765,34.7205,SL_HIT,693489,0,0
1713841200,1713880538,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2302.11,2329.07,-0.269515,10.63,27.39,SL_HIT,39338,0,0
1714122000,1714352432,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2346.89,2328.46,-0.184359,5.7165,18.6715,SL_HIT,230432,0,0
1713884400,1714503389,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2320.3,2290.77,-0.295267,32.3165,29.8365,SL_HIT,618989,0,0
1713790800,1714509307,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2337.12,2285.32,0.51808,51.76,15.4865,TP_HIT,718507,0,0
1713790800,1714509307,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2337.12,2285.32,0.51808,51.76,15.4865,TP_HIT,718507,0,0
1714514402,1714572000,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2287.3,2304.88,-0.175867,5.605,18.511,SL_HIT,57598,0,0
1714514402,1714572000,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2287.3,2304.88,-0.175867,5.605,18.511,SL_HIT,57598,0,0
1714600800,1714644207,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2319.3,2298.54,-0.207606,7.212,20.9615,SL_HIT,43407,0,0
1714467600,1714743243,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2313.11,2280.82,0.32291,32.1,15.33,TP_HIT,275643,0,0
1714741200,1714981196,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2305.05,2321.72,-0.166772,27.6865,17.52,SL_HIT,239996,0,0
1714986000,1715321555,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2318.18,2360.75,0.425767,42.397,14.433,TP_HIT,335555,0,0
1714986000,1715321555,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2318.18,2360.75,0.425767,42.397,14.433,TP_HIT,335555,0,0
1715281200,1715331356,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2337.49,2371.12,0.336365,33.425,1.79,TP_HIT,50156,0,0
1715331600,1715578026,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2369.44,2352.73,-0.167078,9.127,17.133,SL_HIT,246426,0,0
1715324400,1715578026,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2368.41,2352.61,-0.157992,10.16,16.1,SL_HIT,253626,0,0
1715324400,1715578026,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2368.41,2352.61,-0.157992,10.16,16.1,SL_HIT,253626,0,0
1715619600,1715695138,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2336.99,2354.67,-0.176899,2.4565,17.945,SL_HIT,75538,0,0
1715583600,1715761491,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2349.91,2366.31,-0.164002,17.7095,16.5915,SL_HIT,177891,0,0
1715292001,1715786001,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2345.39,2379.54,0.341534,34.1745,13.1895,TP_HIT,494000,0,0
1715749200,1715786464,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2356.91,2384.28,0.27377,27.24,4.9615,TP_HIT,37264,0,0
1715770800,1715819256,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2365.74,2394.47,0.28722,28.5215,13.8015,TP_HIT,48456,0,0
1715821200,1715865546,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2394.91,2375.92,-0.189834,2.5935,19.4715,SL_HIT,44346,0,0
1715821200,1715865546,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2394.91,2375.92,-0.189834,2.5935,19.4715,SL_HIT,44346,0,0
1715950800,1715977984,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2393.24,2421.92,0.2868,28.4735,0,TP_HIT,27184,0,0
1715799600,1716166804,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2385.34,2427.61,0.422745,42.0715,14.273,TP_HIT,367204,0,0
1715799600,1716166804,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2385.34,2427.61,0.422745,42.0715,14.273,TP_HIT,367204,0,0
1715958000,1716183286,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2413.26,2445.12,0.318543,32.16,9.4555,TP_HIT,225286,0,0
1716188400,1716207691,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2438.7,2418.05,-0.206499,8.52,21.0115,SL_HIT,19291,0,0
1716174000,1716208907,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2433.91,2413.98,-0.199249,16.2315,20.2585,SL_HIT,34907,0,0
1716174000,1716208907,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2433.91,2413.98,-0.199249,16.2315,20.2585,SL_HIT,34907,0,0
1716156002,1716387000,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2417.1,2399.61,-0.174835,33.0385,17.8715,SL_HIT,230998,0,0
1716397200,1716473834,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2392.2,2349.28,0.429196,42.8645,2.25,TP_HIT,76634,0,0
1716397200,1716473834,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2392.2,2349.28,0.429196,42.8645,2.25,TP_HIT,76634,0,0
1716397200,1716473834,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2392.2,2349.28,0.429196,42.8645,2.25,TP_HIT,76634,0,0
1716433200,1716496538,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2369.76,2327.97,0.417906,41.81,4.2515,TP_HIT,63338,0,0
1716501601,1716817662,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2329.76,2353.38,-0.236192,4.312,23.8165,SL_HIT,316061,0,0
1716786000,1717047241,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2342.82,2326,-0.168186,21.34,16.8605,SL_HIT,261241,0,0
1717052400,1717077600,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2333.14,2348.77,-0.156236,2.4855,15.9785,SL_HIT,25200,0,0
1717117200,1717168445,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2346.18,2330.49,-0.15688,13.5935,15.873,SL_HIT,51245,0,0
1717398000,1717423202,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2322.72,2339.61,-0.168919,0.415,18.375,SL_HIT,25202,0,0
1717419600,1717511012,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2333.8,2316.95,-0.168537,20.98,17.0435,SL_HIT,91412,0,0
1717549200,1717636104,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2328.08,2360.45,0.323697,32.197,2.098,TP_HIT,86904,0,0
1716483600,1717636719,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2341.14,2364.82,-0.23677,26.3285,23.9165,SL_HIT,1153119,0,0
1716476400,1717637431,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2346.22,2368.08,-0.218666,31.4015,22.27,SL_HIT,1161031,0,0
1717642800,1717675969,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2374.41,2357.56,-0.168535,0.61,17.0485,SL_HIT,33169,0,0
1717642800,1717675969,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2374.41,2357.56,-0.168535,0.61,17.0485,SL_HIT,33169,0,0
1717642800,1717675969,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2374.41,2357.56,-0.168535,0.61,17.0485,SL_HIT,33169,0,0
1717664400,1717722006,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2363.16,2379.41,-0.16255,9.6415,16.4635,SL_HIT,57606,0,0
1717736400,1717747339,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2386.55,2370.01,-0.165367,1.25,16.7485,SL_HIT,10939,0,0
1717736400,1717747339,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2386.55,2370.01,-0.165367,1.25,16.7485,SL_HIT,10939,0,0
1717693200,1717747652,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2372.74,2355.04,-0.176918,15.06,17.935,SL_HIT,54452,0,0
1717758000,1717789689,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2333.88,2292.12,0.417543,41.78,5.5535,TP_HIT,31689,0,0
1717758000,1717789689,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2333.88,2292.12,0.417543,41.78,5.5535,TP_HIT,31689,0,0
1717970401,1718195402,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2295.07,2320.64,-0.255737,7.21,27.76,SL_HIT,225001,0,0
1717970401,1718195402,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2295.07,2320.64,-0.255737,7.21,27.76,SL_HIT,225001,0,0
1717772400,1718197211,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2313.56,2337.57,-0.240063,26.7255,24.2315,SL_HIT,424811,0,0
1718211600,1718218370,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2337.56,2320.48,-0.170808,2.0685,17.298,SL_HIT,6770,0,0
1718204400,1718242589,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2325.2,2309.43,-0.157778,14.4215,16.2585,SL_HIT,38189,0,0
1718218800,1718279112,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2322.61,2305.79,-0.168255,3.127,17.065,SL_HIT,60312,0,0
1718370000,1718638554,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2330.22,2312.57,-0.176532,5.42,17.882,SL_HIT,268554,0,0
1718283600,1718859834,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2323.64,2341.28,-0.176488,28.025,17.925,SL_HIT,576234,0,0
1718046000,1718892062,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2310.8,2350.34,0.395388,39.355,15.195,TP_HIT,846062,0,0
1718866800,1718958583,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2343.97,2368.32,0.243434,24.1835,12.325,TP_HIT,91783,0,0
1718866800,1718958583,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2343.97,2368.32,0.243434,24.1835,12.325,TP_HIT,91783,0,0
1718895600,1718977337,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2363.86,2350.05,-0.138079,4.9015,14.04,SL_HIT,81737,0,0
1718920800,1718977505,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2359.3,2345.05,-0.142482,9.4585,14.376,SL_HIT,56705,0,0
1719370800,1719570470,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2319.74,2334.6,-0.148603,26.0305,15.065,SL_HIT,199670,0,0
1719190800,1719578035,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2321.23,2338.02,-0.167847,27.5275,16.963,SL_HIT,387235,0,0
1718996400,1719989867,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2322.36,2340.95,-0.185841,28.6575,18.8545,SL_HIT,993467,0,0
1719784801,1719990726,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2327.76,2341.61,-0.138431,9.1665,14.0265,SL_HIT,205925,0,0
1718989200,1719990960,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2324.99,2343.07,-0.180749,31.2905,18.26,SL_HIT,1001760,0,0
1719997200,1720182732,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2344.55,2372.26,0.277108,27.497,2.343,TP_HIT,185532,0,0
1719997200,1720182732,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2344.55,2372.26,0.277108,27.497,2.343,TP_HIT,185532,0,0
1719997200,1720182732,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2344.55,2372.26,0.277108,27.497,2.343,TP_HIT,185532,0,0
1720054800,1720192634,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2358.43,2385.52,0.270875,26.922,9.3195,TP_HIT,137834,0,0
1720191600,1720453134,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2380.57,2365.96,-0.14614,12.4235,14.8685,SL_HIT,261534,0,0
1720191600,1720453134,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2380.57,2365.96,-0.14614,12.4235,14.8685,SL_HIT,261534,0,0
1720191600,1720453134,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2380.57,2365.96,-0.14614,12.4235,14.8685,SL_HIT,261534,0,0
1720400400,1720453600,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2386.95,2357.81,0.291383,29.05,4.19,TP_HIT,53200,0,0
1720486800,1720701002,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2361.84,2392.59,0.307417,30.4025,12.23,TP_HIT,214202,0,0
1720616400,1720701664,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2377.68,2404.29,0.266064,26.4715,7.715,TP_HIT,85264,0,0
1720710000,1720769157,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2417.66,2401.74,-0.159292,6.92,16.11,SL_HIT,59157,0,0
1720710000,1720769157,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2417.66,2401.74,-0.159292,6.92,16.11,SL_HIT,59157,0,0
1720710000,1720769157,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2417.66,2401.74,-0.159292,6.92,16.11,SL_HIT,59157,0,0
1720746000,1720787467,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2411.91,2395.93,-0.159814,2.4185,16.1235,SL_HIT,41467,0,0
1720789200,1720797367,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2398.16,2412.99,-0.14838,1.26,15.035,SL_HIT,8167,0,0
1720998000,1721052561,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2407.84,2422.62,-0.147706,6.435,15.04,SL_HIT,54561,0,0
1721091600,1721141850,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2421.16,2452.05,0.308846,30.715,0,TP_HIT,50250,0,0
1721062800,1721144243,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2430.14,2462.71,0.325779,32.43,10.285,TP_HIT,81443,0,0
1721062800,1721144243,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2430.14,2462.71,0.325779,32.43,10.285,TP_HIT,81443,0,0
1721062800,1721144243,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2430.14,2462.71,0.325779,32.43,10.285,TP_HIT,81443,0,0
1721206800,1721233418,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,2474.86,2455.45,-0.194131,8.8765,19.605,SL_HIT,26618,0,0
1721149200,1721347220,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,2459,2439.6,-0.193941,24.7435,19.6335,SL_HIT,198020,0,0
1721149200,1721347220,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,2459,2439.6,-0.193941,24.7435,19.6335,SL_HIT,198020,0,0
1721149200,1721347220,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,2459,2439.6,-0.193941,24.7435,19.6335,SL_HIT,198020,0,0
