entry_ts_unix,exit_ts_unix,symbol,side,engine,entry,exit,gross_pnl,mfe,mae,exit_reason,hold_sec,spread_at_entry,confluence_score
1745283600,1745302505,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3425.28,3499,0.737155,73.395,3.67,TP_HIT,18905,0,0
1745290800,1745326263,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3473.03,3432.6,-0.404365,27.18,41.13,SL_HIT,35463,0,0
1745290800,1745326263,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3473.03,3432.6,-0.404365,27.18,41.13,SL_HIT,35463,0,0
1745290800,1745326263,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3473.03,3432.6,-0.404365,27.18,41.13,SL_HIT,35463,0,0
1745334000,1745359228,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3430.45,3325.65,1.04802,104.875,2.82,TP_HIT,25228,0,0
1745420400,1745457512,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3287.99,3357.29,-0.692908,18.735,69.855,SL_HIT,37112,0,0
1745370000,1746059071,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3368.51,3248.13,1.20388,121.074,18.24,TP_HIT,689071,0,0
1745370000,1746059071,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3368.51,3248.13,1.20388,121.074,18.24,TP_HIT,689071,0,0
1745370000,1746059071,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3368.51,3248.13,1.20388,121.074,18.24,TP_HIT,689071,0,0
1746068400,1746435607,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3242.01,3283.23,-0.412221,40.005,41.615,SL_HIT,367207,0,0
1746068400,1746435607,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3242.01,3283.23,-0.412221,40.005,41.615,SL_HIT,367207,0,0
1746068400,1746435607,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3242.01,3283.23,-0.412221,40.005,41.615,SL_HIT,367207,0,0
1746136801,1746448913,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3238.39,3321.34,0.829569,82.56,15.565,TP_HIT,312112,0,0
1746442800,1746535240,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3313.07,3390.72,0.776502,77.515,7.39,TP_HIT,92440,0,0
1746442800,1746535240,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3313.07,3390.72,0.776502,77.515,7.39,TP_HIT,92440,0,0
1746500400,1746568801,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3357.95,3437.85,0.7989,80.345,7.62,TP_HIT,68401,0,0
1746568801,1746569375,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3437.66,3398.03,-0.396211,0.82,40.52,SL_HIT,574,0,0
1746655201,1746669700,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3367.24,3411.19,-0.439519,3.215,44.455,SL_HIT,14499,0,0
1746536400,1746684004,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3390.8,3351.65,-0.391573,47.67,39.785,SL_HIT,147604,0,0
1746543600,1746684861,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3386.01,3346.15,-0.398604,52.46,40.295,SL_HIT,141261,0,0
1746572400,1746684971,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3380.99,3341.95,-0.390453,33.91,39.66,SL_HIT,112571,0,0
1746709200,1746721148,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3355.74,3309.49,-0.462562,13.895,46.775,SL_HIT,11948,0,0
1746752400,1746756786,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3321.86,3275.62,-0.462471,0.785,46.895,SL_HIT,4386,0,0
1746795600,1747000847,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3333.38,3287.86,-0.455199,14.28,60.805,SL_HIT,205247,0,0
1746687600,1747034615,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3330.45,3237.84,0.926002,92.225,39.195,TP_HIT,347015,0,0
1746759600,1747044940,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3308.82,3212.53,0.962803,96.1,38.84,TP_HIT,285340,0,0
1747047600,1747113222,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3208.43,3258.67,-0.502349,0.555,50.775,SL_HIT,65622,0,0
1747076400,1747287776,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3229.99,3133.88,0.961081,95.72,35.655,TP_HIT,211376,0,0
1747040400,1747288477,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3231.87,3130.25,1.0162,101.081,33.769,TP_HIT,248077,0,0
1747040400,1747288477,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3231.87,3130.25,1.0162,101.081,33.769,TP_HIT,248077,0,0
1747292400,1747313644,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3150.3,3188.72,-0.38415,19.68,38.885,SL_HIT,21244,0,0
1747292400,1747313644,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3150.3,3188.72,-0.38415,19.68,38.885,SL_HIT,21244,0,0
1747234800,1747327213,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3182.22,3221.66,-0.394357,61.516,39.934,SL_HIT,92413,0,0
1747386000,1747613483,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3207.84,3247.6,-0.397582,53.745,40.135,SL_HIT,227483,0,0
1747702800,1747749568,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3223.62,3260.16,-0.365398,18.99,36.99,SL_HIT,46768,0,0
1747810800,1747911693,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3319.86,3283.53,-0.363254,25.6815,36.7365,SL_HIT,100893,0,0
1747760400,1748001672,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3278.57,3353.32,0.747493,74.15,0.14,TP_HIT,241272,0,0
1747753200,1748002064,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3282.3,3355.04,0.727331,72.43,8.845,TP_HIT,248864,0,0
1747753200,1748002064,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3282.3,3355.04,0.727331,72.43,8.845,TP_HIT,248864,0,0
1747962000,1748021395,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3300.99,3366.02,0.650254,64.9035,10.0185,TP_HIT,59395,0,0
1748005200,1748324771,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3356.72,3322.8,-0.339221,9.285,34.354,SL_HIT,319571,0,0
1748005200,1748324771,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3356.72,3322.8,-0.339221,9.285,34.354,SL_HIT,319571,0,0
1748005200,1748324771,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3356.72,3322.8,-0.339221,9.285,34.354,SL_HIT,319571,0,0
1748214000,1748465485,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3344.74,3280.17,0.645751,64.537,12.1555,TP_HIT,251485,0,0
1748329200,1748475740,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3308.93,3254.82,0.541161,53.82,16.74,TP_HIT,146540,0,0
1748480400,1748516162,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3265.49,3300.17,-0.346779,19.92,35.1,SL_HIT,35762,0,0
1748480400,1748516162,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3265.49,3300.17,-0.346779,19.92,35.1,SL_HIT,35762,0,0
1748336400,1748535299,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3298.93,3329.18,-0.302439,53.36,30.565,SL_HIT,198899,0,0
1748509200,1748848426,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3281.47,3351.22,0.697413,69.4165,9.915,TP_HIT,339226,0,0
1748998800,1749121515,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3350,3402.01,0.520076,52.117,6.1965,TP_HIT,122715,0,0
1749160801,1749219630,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3353.74,3320.57,-0.331717,21.93,33.525,SL_HIT,58829,0,0
1748854800,1749219799,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3351.72,3318.41,-0.333125,51.791,33.8075,SL_HIT,364999,0,0
1748854800,1749219799,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3351.72,3318.41,-0.333125,51.791,33.8075,SL_HIT,364999,0,0
1748854800,1749219799,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3351.72,3318.41,-0.333125,51.791,33.8075,SL_HIT,364999,0,0
1749236400,1749645012,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3317.8,3349.09,-0.312905,24.1585,32.293,SL_HIT,408612,0,0
1749229200,1749645209,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3323.22,3355.1,-0.318749,29.5815,32.488,SL_HIT,416009,0,0
1749229200,1749645209,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3323.22,3355.1,-0.318749,29.5815,32.488,SL_HIT,416009,0,0
1749222000,1749645218,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3326.59,3356.53,-0.299343,32.9515,30.755,SL_HIT,423218,0,0
1749668400,1749691343,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3344.24,3373.41,-0.291613,1.7735,29.8865,SL_HIT,22943,0,0
1749697200,1749714167,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3374.49,3344.24,-0.302442,2.325,30.655,SL_HIT,16967,0,0
1749690000,1749777301,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3365.53,3426.12,0.605833,60.355,26.76,TP_HIT,87301,0,0
1749783600,1750079809,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3441.14,3406.42,-0.347165,10.755,35.04,SL_HIT,296209,0,0
1749733200,1750313423,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3387.91,3354.01,-0.339024,63.975,34.1515,SL_HIT,580223,0,0
1749733200,1750313423,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3387.91,3354.01,-0.339024,63.975,34.1515,SL_HIT,580223,0,0
1749740400,1750314617,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3383.68,3348.98,-0.346979,68.215,35.028,SL_HIT,574217,0,0
1750629602,1750723278,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3390.8,3338.94,0.51858,51.433,6.477,TP_HIT,93676,0,0
1750791600,1751012053,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3316.93,3283.74,-0.331992,33.43,33.91,SL_HIT,220453,0,0
1750762800,1751030641,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3325.9,3258.92,0.669853,67.187,24.463,TP_HIT,267841,0,0
1750748400,1751031003,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3323.2,3255.54,0.676651,67.3285,27.16,TP_HIT,282603,0,0
1750748400,1751031003,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3323.2,3255.54,0.676651,67.3285,27.16,TP_HIT,282603,0,0
1751245200,1751265281,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3264.8,3293.72,-0.289248,5.265,29.16,SL_HIT,20081,0,0
1751036400,1751310621,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3272.86,3301.01,-0.281584,25.055,28.4035,SL_HIT,274221,0,0
1751036400,1751310621,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3272.86,3301.01,-0.281584,25.055,28.4035,SL_HIT,274221,0,0
1751036400,1751310621,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3272.86,3301.01,-0.281584,25.055,28.4035,SL_HIT,274221,0,0
1751493601,1751545816,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3356.7,3334.77,-0.219232,9.087,24.503,SL_HIT,52215,0,0
1751353200,1751862449,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3331.2,3305.69,-0.255117,34.58,25.83,SL_HIT,509249,0,0
1751878800,1751908695,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3310.41,3332.84,-0.224245,13.975,22.6815,SL_HIT,29895,0,0
1751878800,1751908695,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3310.41,3332.84,-0.224245,13.975,22.6815,SL_HIT,29895,0,0
1751331600,1751987495,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3314.51,3288.13,-0.263808,51.27,26.815,SL_HIT,655895,0,0
1751331600,1751987495,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3314.51,3288.13,-0.263808,51.27,26.815,SL_HIT,655895,0,0
1751994000,1752111195,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3300.89,3325.15,-0.242648,18.1965,24.5415,SL_HIT,117195,0,0
1752109200,1752244973,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3317.45,3360.13,0.426846,42.499,7.253,TP_HIT,135773,0,0
1752224400,1752448694,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3332.89,3373.6,0.40708,40.265,0.0015,TP_HIT,224294,0,0
1752454800,1752503882,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3367.01,3345.09,-0.219258,8.0685,22.235,SL_HIT,49082,0,0
1752238800,1752593363,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3354.92,3334.37,-0.205453,20.1645,21.181,SL_HIT,354563,0,0
1752238800,1752593363,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3354.92,3334.37,-0.205453,20.1645,21.181,SL_HIT,354563,0,0
1752598800,1752678972,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3329.39,3354.08,-0.246913,9.6485,25.113,SL_HIT,80172,0,0
1752764400,1752840226,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3334.5,3358.7,-0.242027,3.1985,24.493,SL_HIT,75826,0,0
1752764400,1752840226,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3334.5,3358.7,-0.242027,3.1985,24.493,SL_HIT,75826,0,0
1752800400,1753100711,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3339.7,3382.36,0.426694,42.595,7.765,TP_HIT,300311,0,0
1753081200,1753189137,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3368.05,3406.8,0.387423,38.5015,5.215,TP_HIT,107937,0,0
1753146000,1753189884,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3394.91,3414.02,-0.191103,11.5465,19.365,SL_HIT,43884,0,0
1753102800,1753194694,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3387.16,3424.61,0.37447,37.175,3.8065,TP_HIT,91894,0,0
1753196400,1753286155,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3426.09,3405.69,-0.203917,12.9435,20.8265,SL_HIT,89755,0,0
1753196400,1753286155,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3426.09,3405.69,-0.203917,12.9435,20.8265,SL_HIT,89755,0,0
1753110000,1753326354,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3400.17,3379.82,-0.203513,38.8595,20.749,SL_HIT,216354,0,0
1753311600,1753441037,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3387.53,3340.85,0.466856,46.47,5.96,TP_HIT,129437,0,0
1753347600,1753653601,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3370.11,3324.15,0.459526,52.5335,7.36,TP_HIT,306001,0,0
1753347600,1753653601,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3370.11,3324.15,0.459526,52.5335,7.36,TP_HIT,306001,0,0
1753441200,1753711121,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3343.28,3303.13,0.401428,40.15,4.3565,TP_HIT,269921,0,0
1753714800,1753801532,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3308.34,3331.96,-0.23614,1.703,23.992,SL_HIT,86732,0,0
1753714800,1753801532,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3308.34,3331.96,-0.23614,1.703,23.992,SL_HIT,86732,0,0
1753714800,1753801532,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3308.34,3331.96,-0.23614,1.703,23.992,SL_HIT,86732,0,0
1753653601,1753888819,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3316.94,3296.32,-0.206138,28.502,22.763,SL_HIT,235218,0,0
1753912801,1753943733,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3277.14,3304.56,-0.274219,3.16,27.75,SL_HIT,30932,0,0
1754002800,1754051496,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3295.64,3317.75,-0.221125,13.9415,22.4865,SL_HIT,48696,0,0
1753894800,1754051596,XAUUSD,SHORT,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3298.43,3322.28,-0.238464,30.27,24.34,SL_HIT,156796,0,0
1753894800,1754051596,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3298.43,3322.28,-0.238464,30.27,24.34,SL_HIT,156796,0,0
1753887600,1754051617,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3302.43,3325.07,-0.226387,34.27,23.0415,SL_HIT,164017,0,0
1754053200,1754315577,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3341.07,3385.2,0.441216,43.915,2.1915,TP_HIT,262377,0,0
1754348400,1754595745,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3375.16,3399.23,-0.240786,25.273,24.453,SL_HIT,247345,0,0
1754060400,1754604023,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3345.7,3403.03,0.573296,59.15,5.1285,TP_HIT,543623,0,0
1754060400,1754604023,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3345.7,3403.03,0.573296,59.15,5.1285,TP_HIT,543623,0,0
1754060400,1754604023,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3345.7,3403.03,0.573296,59.15,5.1285,TP_HIT,543623,0,0
1754604023,1754676012,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3404.16,3379.39,-0.247755,4.95,26.98,SL_HIT,71989,0,0
1754604023,1754676012,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3404.16,3379.39,-0.247755,4.95,26.98,SL_HIT,71989,0,0
1754658000,1754998522,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3392.41,3338.23,0.541899,54.03,12.9665,TP_HIT,340522,0,0
1755046800,1755620849,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3343.46,3318.93,-0.245252,31.391,24.7055,SL_HIT,574049,0,0
1755727201,1755772806,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3349.1,3332.71,-0.163914,3.1305,16.596,SL_HIT,45605,0,0
1755478800,1755871825,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3340.89,3359.81,-0.189121,29.34,19.1415,SL_HIT,393025,0,0
1756083600,1756169156,XAUUSD,SHORT,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3365.2,3383.14,-0.179442,13.725,18.25,SL_HIT,85556,0,0
1754902800,1756241530,XAUUSD,SHORT,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3361.97,3392.47,-0.304947,50.42,30.885,SL_HIT,1338730,0,0
1755882000,1756389318,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3370.39,3410.63,0.40238,39.9915,18.925,TP_HIT,507318,0,0
1755882000,1756389318,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3370.39,3410.63,0.40238,39.9915,18.925,TP_HIT,507318,0,0
1756227600,1756474900,XAUUSD,LONG,XauTrendFollow2h_2h_InsideBar_sl2.0tp4.0,3382.75,3425.58,0.428333,42.602,8.828,TP_HIT,247300,0,0
1756245600,1756476608,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3392.65,3434.24,0.415884,41.347,18.728,TP_HIT,231008,0,0
1756400400,1756497089,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N50_sl2.0tp4.0,3415.33,3452.51,0.371859,36.956,10.904,TP_HIT,96689,0,0
1756407600,1756691931,XAUUSD,LONG,XauTrendFollow2h_2h_Keltner_K2_sl2.0tp4.0,3419.82,3456.87,0.370488,36.4965,15.4,TP_HIT,284331,0,0
1756479600,1756694598,XAUUSD,LONG,XauTrendFollow2h_2h_Donchian_N20_sl2.0tp4.0,3440.72,3476.12,0.354039,34.88,3.645,TP_HIT,214998,0,0
