ts_ms_entry,ts_ms_exit,side,entry_price,exit_price,exit_reason,duration_s,gross_pts,gross_usd,spread_at_entry_pts,modeled_cost_usd,net_usd,hour_utc,vol_regime
1769148730398,1769148910978,S,4946.495,4953.245,SL_HIT,180,-6.7500,-6.7500,0.5400,1.7400,-8.4900,6,2
1769156445472,1769156621352,S,4930.550,4924.345,TRAIL_HIT,176,6.2050,6.2050,0.5300,1.7200,4.4850,8,2
1769156875161,1769156886092,S,4906.885,4904.695,TRAIL_HIT,11,2.1900,2.1900,0.6100,1.8800,0.3100,8,2
1769158381448,1769158463071,S,4910.225,4917.185,SL_HIT,82,-6.9600,-6.9600,0.6400,1.9400,-8.9000,8,1
1769160541323,1769160729059,S,4902.220,4909.192,SL_HIT,188,-6.9720,-6.9720,0.6900,2.0400,-9.0120,9,1
1769167026040,1769167477533,S,4912.155,4919.252,SL_HIT,451,-7.0970,-7.0970,0.7400,2.1400,-9.2370,11,2
1769175384993,1769176029317,S,4930.210,4936.965,SL_HIT,645,-6.7550,-6.7550,0.6300,1.9200,-8.6750,13,1
1769183461172,1769183686959,S,4951.580,4958.555,SL_HIT,225,-6.9750,-6.9750,0.6600,1.9800,-8.9550,15,1
1769190894161,1769190927281,S,4970.576,4968.085,TRAIL_HIT,33,2.4915,2.4915,0.6100,1.8800,0.6115,17,2
1769409922126,1769410042094,L,5098.275,5100.725,TRAIL_HIT,120,2.4500,2.4500,0.6000,1.8600,0.5900,6,2
1769432567398,1769432580426,S,5070.182,5067.695,TRAIL_HIT,13,2.4870,2.4870,0.6000,1.8600,0.6270,13,2
1769434238666,1769434244806,S,5063.057,5060.585,TRAIL_HIT,6,2.4715,2.4715,0.7200,2.1000,0.3715,13,2
1769444873755,1769444881593,S,5086.165,5083.705,TRAIL_HIT,8,2.4600,2.4600,0.5300,1.7200,0.7400,16,2
1769445532476,1769445536043,S,5070.895,5068.465,TRAIL_HIT,4,2.4300,2.4300,0.5900,1.8400,0.5900,16,2
1769452589692,1769452627279,L,5077.255,5070.525,SL_HIT,38,-6.7300,-6.7300,0.5600,1.7800,-8.5100,18,2
1769454114819,1769454140450,S,5059.275,5051.885,TRAIL_HIT,26,7.3900,7.3900,0.7400,2.1400,5.2500,19,2
1769454984990,1769455011836,S,5050.915,5048.475,TRAIL_HIT,27,2.4400,2.4400,0.5400,1.7400,0.7000,19,1
1769455325066,1769455467091,S,5023.940,5021.675,TRAIL_HIT,142,2.2650,2.2650,0.9800,2.6200,-0.3550,19,2
1769456164678,1769456292544,S,5032.430,5039.865,SL_HIT,128,-7.4350,-7.4350,0.6100,1.8800,-9.3150,19,2
1769456903041,1769456908866,S,5013.480,5011.265,TRAIL_HIT,5,2.2150,2.2150,0.8900,2.4400,-0.2250,19,1
1769457660515,1769457903223,L,5037.340,5039.295,TRAIL_HIT,243,1.9550,1.9550,0.6700,2.0000,-0.0450,20,1
1769458599058,1769458726415,S,5041.465,5048.375,SL_HIT,127,-6.9100,-6.9100,0.6100,1.8800,-8.7900,20,2
1769459844112,1769459850447,S,5042.713,5040.235,TRAIL_HIT,6,2.4785,2.4785,0.6470,1.9540,0.5245,20,2
1769460669690,1769460908212,L,5057.445,5059.865,TRAIL_HIT,239,2.4200,2.4200,0.5300,1.7200,0.7000,20,2
1769461927477,1769462027349,L,5048.520,5042.079,SL_HIT,100,-6.4410,-6.4410,0.5300,1.7200,-8.1610,21,2
1769462235895,1769462284331,S,5024.160,5030.905,SL_HIT,49,-6.7450,-6.7450,0.7800,2.2200,-8.9650,21,2
1769463141592,1769463227237,S,5006.830,5013.435,SL_HIT,86,-6.6050,-6.6050,1.7300,4.1200,-10.7250,21,2
1769514537118,1769514731910,S,5074.914,5069.415,TRAIL_HIT,194,5.4985,5.4985,0.4070,1.4740,4.0245,11,2
1769519540006,1769519615278,L,5088.180,5090.498,TRAIL_HIT,75,2.3180,2.3180,0.5200,1.7000,0.6180,13,2
1769522741833,1769522763732,S,5061.890,5059.535,TRAIL_HIT,22,2.3550,2.3550,0.5200,1.7000,0.6550,14,2
1769523375367,1769523399674,S,5053.670,5051.975,TRAIL_HIT,24,1.6950,1.6950,0.6800,2.0200,-0.3250,14,2
1769524220219,1769524308224,L,5068.695,5061.995,SL_HIT,88,-6.7000,-6.7000,0.6600,1.9800,-8.6800,14,2
1769525732093,1769525800403,S,5055.035,5061.605,SL_HIT,68,-6.5700,-6.5700,0.6100,1.8800,-8.4500,14,1
1769526736556,1769526780882,S,5061.165,5059.095,TRAIL_HIT,44,2.0700,2.0700,0.7600,2.1800,-0.1100,15,0
1769529599777,1769529902406,L,5091.380,5084.805,SL_HIT,303,-6.5750,-6.5750,0.6100,1.8800,-8.4550,15,2
1769532200647,1769532223654,S,5089.235,5086.745,TRAIL_HIT,23,2.4900,2.4900,0.4370,1.5340,0.9560,16,1
1769534194761,1769534195800,S,5084.635,5082.165,TRAIL_HIT,1,2.4700,2.4700,0.6000,1.8600,0.6100,17,2
1769544205642,1769544205946,L,5111.295,5112.875,TRAIL_HIT,0,1.5800,1.5800,0.5900,1.8400,-0.2600,20,2
1769544648164,1769544654075,L,5132.760,5134.855,TRAIL_HIT,6,2.0950,2.0950,0.6300,1.9200,0.1750,20,2
1769545290362,1769545297308,L,5149.470,5141.555,SL_HIT,7,-7.9150,-7.9150,0.6200,1.9000,-9.8150,20,2
1769546664253,1769546674499,S,5136.360,5144.025,SL_HIT,10,-7.6650,-7.6650,0.3860,1.4320,-9.0970,20,2
1769546861390,1769546904939,S,5151.030,5158.265,SL_HIT,43,-7.2350,-7.2350,0.7560,2.1720,-9.4070,20,2
1769547204854,1769547217490,L,5171.026,5173.335,TRAIL_HIT,13,2.3085,2.3085,1.1600,2.9800,-0.6715,20,0
1769548374974,1769548427400,S,5177.192,5174.825,TRAIL_HIT,53,2.3670,2.3670,0.8200,2.3000,0.0670,21,1
1769550633350,1769550811504,S,5180.609,5177.665,TRAIL_HIT,178,2.9435,2.9435,1.1470,2.9540,-0.0105,21,2
1769585862104,1769586589402,L,5281.460,5286.425,TRAIL_HIT,727,4.9650,4.9650,0.6900,2.0400,2.9250,7,1
1769589168331,1769589483158,L,5309.100,5301.904,SL_HIT,315,-7.1960,-7.1960,0.5500,1.7600,-8.9560,8,2
1769591566807,1769591717753,S,5285.160,5282.195,TRAIL_HIT,151,2.9650,2.9650,0.5700,1.8000,1.1650,9,1
1769592394741,1769592635424,L,5278.285,5271.595,SL_HIT,241,-6.6900,-6.6900,0.9900,2.6400,-9.3300,9,0
1769598278844,1769598295720,S,5258.023,5252.845,TRAIL_HIT,17,5.1785,5.1785,0.8070,2.2740,2.9045,11,2
1769607765266,1769608032759,S,5259.345,5266.715,SL_HIT,267,-7.3700,-7.3700,0.6300,1.9200,-9.2900,13,2
1769609184556,1769609257253,S,5251.015,5258.485,SL_HIT,73,-7.4700,-7.4700,0.7170,2.0940,-9.5640,14,2
1769610664332,1769610714159,S,5254.095,5261.155,SL_HIT,50,-7.0600,-7.0600,0.6000,1.8600,-8.9200,14,2
1769610939930,1769610996734,L,5272.255,5273.578,TRAIL_HIT,57,1.3230,1.3230,0.6600,1.9800,-0.6570,14,1
1769612441103,1769612636221,L,5295.065,5297.505,TRAIL_HIT,195,2.4400,2.4400,0.6000,1.8600,0.5800,15,2
1769612944288,1769612983454,L,5254.710,5242.195,SL_HIT,39,-12.5150,-12.5150,1.0900,2.8400,-15.3550,15,2
1769613835134,1769613903889,L,5273.231,5265.865,SL_HIT,68,-7.3665,-7.3665,0.9670,2.5940,-9.9605,15,1
1769618014320,1769618308701,S,5279.276,5285.915,SL_HIT,294,-6.6385,-6.6385,0.5900,1.8400,-8.4785,16,2
1769621971052,1769621977989,S,5287.420,5285.115,TRAIL_HIT,6,2.3050,2.3050,0.6000,1.8600,0.4450,17,2
1769622646142,1769622695636,L,5294.080,5296.495,TRAIL_HIT,49,2.4150,2.4150,0.6000,1.8600,0.5550,17,1
1769624947948,1769624969479,S,5308.165,5305.675,TRAIL_HIT,22,2.4900,2.4900,0.6000,1.8600,0.6300,18,2
1769625189764,1769625223332,L,5287.515,5289.995,TRAIL_HIT,34,2.4800,2.4800,0.5270,1.7140,0.7660,18,2
1769625876482,1769625982387,S,5272.295,5279.055,SL_HIT,106,-6.7600,-6.7600,0.6170,1.8940,-8.6540,18,1
1769626891510,1769626904920,S,5280.845,5278.675,TRAIL_HIT,13,2.1700,2.1700,1.4700,3.6000,-1.4300,19,2
1769627533791,1769627617586,L,5290.885,5293.385,TRAIL_HIT,84,2.5000,2.5000,0.9200,2.5000,-0.0000,19,2
1769628573659,1769628819726,S,5283.115,5290.405,SL_HIT,246,-7.2900,-7.2900,0.8000,2.2600,-9.5500,19,2
1769629354760,1769629421741,L,5306.730,5309.098,TRAIL_HIT,67,2.3680,2.3680,0.9670,2.5940,-0.2260,19,2
1769630203933,1769630280504,L,5324.460,5329.675,TRAIL_HIT,77,5.2150,5.2150,0.7900,2.2400,2.9750,19,2
1769630930682,1769631248823,S,5327.395,5325.145,TRAIL_HIT,318,2.2500,2.2500,0.8200,2.3000,-0.0500,20,1
1769631645251,1769631825024,S,5333.275,5339.955,SL_HIT,180,-6.6800,-6.6800,1.0070,2.6740,-9.3540,20,1
1769632723379,1769632844765,L,5377.505,5379.965,TRAIL_HIT,121,2.4600,2.4600,0.6100,1.8800,0.5800,20,2
1769633504895,1769633574561,S,5380.430,5375.555,TRAIL_HIT,70,4.8750,4.8750,0.9200,2.5000,2.3750,20,1
1769634412013,1769634677651,L,5395.145,5388.145,SL_HIT,265,-7.0000,-7.0000,0.8600,2.3800,-9.3800,21,2
1769636916939,1769636918911,L,5392.485,5394.235,TRAIL_HIT,2,1.7500,1.7500,0.6000,1.8600,-0.1100,21,2
1769666430703,1769666476180,L,5569.865,5572.335,TRAIL_HIT,46,2.4700,2.4700,0.6400,1.9400,0.5300,6,2
1769667685921,1769667752390,L,5590.318,5592.795,TRAIL_HIT,67,2.4765,2.4765,0.8600,2.3800,0.0965,6,2
1769669195842,1769669210084,S,5575.045,5570.085,TRAIL_HIT,15,4.9600,4.9600,0.6900,2.0400,2.9200,6,2
1769669926142,1769669982200,S,5555.555,5562.615,SL_HIT,56,-7.0600,-7.0600,0.8900,2.4400,-9.5000,6,1
1769670316433,1769670428592,S,5565.330,5572.365,SL_HIT,112,-7.0350,-7.0350,0.6000,1.8600,-8.8950,7,2
1769671338803,1769671397649,S,5553.800,5551.395,TRAIL_HIT,59,2.4050,2.4050,0.9160,2.4920,-0.0870,7,1
1769673753849,1769673772760,S,5545.922,5543.725,TRAIL_HIT,19,2.1970,2.1970,0.6160,1.8920,0.3050,8,2
1769674047581,1769674100006,L,5533.133,5536.785,TRAIL_HIT,53,3.6515,3.6515,0.9100,2.4800,1.1715,8,0
1769674813240,1769674827040,L,5533.305,5535.545,TRAIL_HIT,14,2.2400,2.2400,1.0000,2.6600,-0.4200,8,0
1769675479834,1769675535604,S,5520.795,5518.335,TRAIL_HIT,56,2.4600,2.4600,0.5300,1.7200,0.7400,8,2
1769676225500,1769676240145,S,5508.045,5489.365,TRAIL_HIT,15,18.6800,18.6800,0.8600,2.3800,16.3000,8,1
1769676496644,1769676511121,L,5498.935,5501.235,TRAIL_HIT,15,2.3000,2.3000,0.5270,1.7140,0.5860,8,0
1769677375012,1769677393171,S,5503.115,5500.865,TRAIL_HIT,18,2.2500,2.2500,0.8100,2.2800,-0.0300,9,1
1769678510046,1769678542448,L,5511.208,5513.645,TRAIL_HIT,32,2.4365,2.4365,0.7970,2.2540,0.1825,9,0
1769680023444,1769680461962,S,5516.585,5514.385,TRAIL_HIT,438,2.2000,2.2000,0.6200,1.9000,0.3000,9,1
1769681561741,1769681638169,L,5520.985,5523.455,TRAIL_HIT,77,2.4700,2.4700,0.4900,1.6400,0.8300,10,0
1769682650231,1769682668969,S,5503.565,5501.185,TRAIL_HIT,18,2.3800,2.3800,0.6200,1.9000,0.4800,10,2
1769684215873,1769684219740,S,5495.415,5493.175,TRAIL_HIT,4,2.2400,2.2400,0.5400,1.7400,0.5000,10,2
1769684642096,1769684728592,S,5472.090,5479.015,SL_HIT,86,-6.9250,-6.9250,0.6600,1.9800,-8.9050,11,2
1769688792670,1769688866709,L,5532.685,5536.465,TRAIL_HIT,74,3.7800,3.7800,0.5400,1.7400,2.0400,12,2
1769690274664,1769690615346,S,5531.220,5528.795,TRAIL_HIT,341,2.4250,2.4250,0.4900,1.6400,0.7850,12,2
1769691301000,1769691413286,S,5532.985,5539.695,SL_HIT,112,-6.7100,-6.7100,0.5600,1.7800,-8.4900,12,2
1769692316072,1769692330163,S,5518.935,5516.555,TRAIL_HIT,14,2.3800,2.3800,0.6900,2.0400,0.3400,13,2
1769693437158,1769693659658,S,5511.100,5518.102,SL_HIT,222,-7.0020,-7.0020,0.9700,2.6000,-9.6020,13,1
1769694321549,1769694488671,S,5520.385,5517.915,TRAIL_HIT,167,2.4700,2.4700,0.6800,2.0200,0.4500,13,2
1769695220635,1769695411798,L,5518.540,5511.038,SL_HIT,191,-7.5020,-7.5020,0.5900,1.8400,-9.3420,14,2
1769695742441,1769696067859,L,5536.805,5529.605,SL_HIT,325,-7.2000,-7.2000,0.7200,2.1000,-9.3000,14,2
1769697010230,1769697020823,S,5538.930,5536.605,TRAIL_HIT,10,2.3250,2.3250,1.0200,2.7000,-0.3750,14,2
1769697305075,1769697317542,S,5516.724,5514.312,TRAIL_HIT,12,2.4115,2.4115,0.8600,2.3800,0.0315,14,2
1769697573313,1769697635821,L,5535.570,5528.448,SL_HIT,62,-7.1220,-7.1220,0.6700,2.0000,-9.1220,14,2
1769697954567,1769697993854,S,5512.163,5502.582,TRAIL_HIT,39,9.5815,9.5815,0.6370,1.9340,7.6475,14,0
1769698595771,1769698638804,S,5495.191,5502.735,SL_HIT,43,-7.5435,-7.5435,0.7770,2.2140,-9.7575,14,1
1769699004788,1769699056833,S,5450.176,5444.572,TRAIL_HIT,52,5.6045,5.6045,1.7670,4.1940,1.4105,15,2
1769699372360,1769699378552,S,5413.014,5410.752,TRAIL_HIT,6,2.2615,2.2615,2.4540,5.5680,-3.3065,15,2
1769700185610,1769700187170,S,5346.119,5344.305,TRAIL_HIT,2,1.8135,1.8135,1.9070,4.4740,-2.6605,15,0
1769701321315,1769701326518,S,5159.154,5169.902,SL_HIT,5,-10.7485,-10.7485,1.0670,2.7940,-13.5425,15,1
1769702329631,1769702402178,L,5187.797,5174.025,SL_HIT,73,-13.7715,-13.7715,2.5600,5.7800,-19.5515,15,0
1769703101749,1769703131573,L,5251.629,5254.055,TRAIL_HIT,30,2.4265,2.4265,1.4070,3.4740,-1.0475,16,0
1769703779948,1769703780001,S,5248.712,5246.425,TRAIL_HIT,1,2.2870,2.2870,2.3370,5.3340,-3.0470,16,0
1769704004644,1769704020656,L,5288.582,5290.385,TRAIL_HIT,16,1.8035,1.8035,1.3800,3.4200,-1.6165,16,2
1769704444236,1769704444491,S,5297.048,5294.955,TRAIL_HIT,0,2.0935,2.0935,1.7220,4.1040,-2.0105,16,2
1769704636765,1769704682539,L,5268.131,5257.198,SL_HIT,46,-10.9335,-10.9335,1.0770,2.8140,-13.7475,16,1
1769705679897,1769705701145,L,5248.625,5250.825,TRAIL_HIT,22,2.2000,2.2000,1.7970,4.2540,-2.0540,16,1
1769706029140,1769706081705,L,5278.428,5293.345,TRAIL_HIT,52,14.9165,14.9165,1.0170,2.6940,12.2225,17,1
1769706960623,1769706982484,L,5321.064,5324.835,TRAIL_HIT,22,3.7715,3.7715,1.3900,3.4400,0.3315,17,0
1769707825368,1769707864355,S,5353.537,5351.375,TRAIL_HIT,39,2.1615,2.1615,0.8950,2.4500,-0.2885,17,0
1769708286328,1769708287342,S,5360.764,5358.525,TRAIL_HIT,1,2.2385,2.2385,2.0500,4.7600,-2.5215,17,2
1769708725132,1769708731157,S,5361.915,5359.495,TRAIL_HIT,6,2.4200,2.4200,1.4270,3.5140,-1.0940,17,2
1769709394122,1769709531527,S,5315.600,5328.605,SL_HIT,137,-13.0050,-13.0050,0.7870,2.2340,-15.2390,17,2
1769709919944,1769709931209,S,5334.275,5331.865,TRAIL_HIT,12,2.4100,2.4100,1.5900,3.8400,-1.4300,18,1
1769710330042,1769710381600,L,5355.410,5357.565,TRAIL_HIT,51,2.1550,2.1550,1.3300,3.3200,-1.1650,18,1
1769711070269,1769711074856,S,5327.604,5325.545,TRAIL_HIT,4,2.0585,2.0585,1.5500,3.7600,-1.7015,18,2
1769712064350,1769712072320,S,5347.880,5345.445,TRAIL_HIT,8,2.4350,2.4350,1.2800,3.2200,-0.7850,18,1
1769712864186,1769712906754,S,5350.120,5347.845,TRAIL_HIT,42,2.2750,2.2750,1.0100,2.6800,-0.4050,18,2
1769713256832,1769713258784,S,5328.060,5326.155,TRAIL_HIT,2,1.9050,1.9050,1.2900,3.2400,-1.3350,19,2
1769713710602,1769713749420,S,5334.490,5342.315,SL_HIT,39,-7.8250,-7.8250,1.0300,2.7200,-10.5450,19,0
1769713952747,1769713963410,L,5324.164,5326.635,TRAIL_HIT,11,2.4715,2.4715,0.9900,2.6400,-0.1685,19,2
1769714566846,1769714593126,S,5308.043,5315.125,SL_HIT,27,-7.0815,-7.0815,0.5470,1.7540,-8.8355,19,2
1769714903321,1769714930723,S,5315.282,5312.895,TRAIL_HIT,27,2.3865,2.3865,1.3170,3.2940,-0.9075,19,0
1769715376805,1769715399894,L,5301.185,5303.465,TRAIL_HIT,23,2.2800,2.2800,0.9300,2.5200,-0.2400,19,2
1769716013130,1769716052135,S,5315.695,5325.225,SL_HIT,39,-9.5300,-9.5300,0.9770,2.6140,-12.1440,19,1
1769716835844,1769716903932,S,5295.883,5293.492,TRAIL_HIT,68,2.3915,2.3915,0.9700,2.6000,-0.2085,20,1
1769717598648,1769717657608,S,5298.190,5295.752,TRAIL_HIT,59,2.4380,2.4380,1.6600,3.9800,-1.5420,20,2
1769718122267,1769718123430,L,5316.010,5318.325,TRAIL_HIT,1,2.3150,2.3150,0.8000,2.2600,0.0550,20,2
1769718786299,1769718866459,S,5310.515,5318.515,SL_HIT,80,-8.0000,-8.0000,1.4500,3.5600,-11.5600,20,2
1769719070432,1769719073721,L,5332.730,5335.115,TRAIL_HIT,3,2.3850,2.3850,0.7400,2.1400,0.2450,20,1
1769719599223,1769719623362,L,5365.880,5367.995,TRAIL_HIT,24,2.1150,2.1150,0.9300,2.5200,-0.4050,20,1
1769719867795,1769719881649,L,5390.474,5392.905,TRAIL_HIT,14,2.4315,2.4315,1.0870,2.8340,-0.4025,20,2
1769720485644,1769720523499,L,5404.646,5396.355,SL_HIT,38,-8.2915,-8.2915,1.0500,2.7600,-11.0515,21,2
1769720883793,1769720980342,L,5397.897,5387.089,SL_HIT,97,-10.8075,-10.8075,1.0870,2.8340,-13.6415,21,0
1769721923399,1769721939199,L,5407.541,5409.948,TRAIL_HIT,16,2.4065,2.4065,0.7570,2.1740,0.2325,21,2
1769722695810,1769722958502,S,5397.463,5394.785,TRAIL_HIT,263,2.6785,2.6785,1.0470,2.7540,-0.0755,21,2
1769723619491,1769723815641,S,5381.520,5379.792,TRAIL_HIT,196,1.7280,1.7280,0.3800,1.4200,0.3080,21,2
1769752901865,1769752915987,L,5194.797,5196.215,TRAIL_HIT,14,1.4185,1.4185,1.5700,3.8000,-2.3815,6,2
1769754181291,1769754227257,L,5185.983,5187.885,TRAIL_HIT,46,1.9020,1.9020,1.7670,4.1940,-2.2920,6,0
1769755640254,1769755693054,L,5162.260,5164.315,TRAIL_HIT,53,2.0550,2.0550,1.6200,3.9000,-1.8450,6,2
1769756667942,1769756733216,L,5145.190,5147.675,TRAIL_HIT,66,2.4850,2.4850,1.0100,2.6800,-0.1950,7,0
1769757194250,1769757271861,L,5185.030,5176.925,SL_HIT,77,-8.1050,-8.1050,1.1800,3.0200,-11.1250,7,1
1769757683145,1769757723897,L,5181.710,5184.165,TRAIL_HIT,40,2.4550,2.4550,1.2100,3.0800,-0.6250,7,1
1769758444482,1769758468420,S,5160.060,5157.612,TRAIL_HIT,24,2.4480,2.4480,1.1000,2.8600,-0.4120,7,2
1769758665968,1769758666069,L,5134.000,5136.375,TRAIL_HIT,1,2.3750,2.3750,2.2970,5.2540,-2.8790,7,2
1769759170924,1769759183367,L,5156.923,5159.165,TRAIL_HIT,13,2.2415,2.2415,1.2870,3.2340,-0.9925,7,1
1769759956942,1769759995794,L,5180.580,5183.048,TRAIL_HIT,39,2.4680,2.4680,1.3500,3.3600,-0.8920,7,0
1769760417190,1769760439345,S,5162.705,5157.872,TRAIL_HIT,22,4.8330,4.8330,1.3070,3.2740,1.5590,8,2
1769761014936,1769761053982,L,5146.120,5148.485,TRAIL_HIT,39,2.3650,2.3650,1.4100,3.4800,-1.1150,8,2
1769761670204,1769761704318,L,5168.967,5161.555,SL_HIT,34,-7.4115,-7.4115,0.9470,2.5540,-9.9655,8,1
1769761969396,1769761996600,S,5123.678,5121.362,TRAIL_HIT,27,2.3165,2.3165,1.6970,4.0540,-1.7375,8,1
1769762345090,1769762374213,L,5093.545,5095.555,TRAIL_HIT,29,2.0100,2.0100,2.0270,4.7140,-2.7040,8,1
1769762627416,1769762662247,L,5088.043,5090.515,TRAIL_HIT,35,2.4715,2.4715,2.2770,5.2140,-2.7425,8,1
1769763164719,1769763208723,S,5115.463,5125.225,SL_HIT,44,-9.7615,-9.7615,1.0500,2.7600,-12.5215,8,0
1769764346664,1769764350661,S,5057.769,5055.285,TRAIL_HIT,4,2.4835,2.4835,1.1100,2.8800,-0.3965,9,1
1769766216375,1769766251875,S,4993.778,4992.902,TRAIL_HIT,35,0.8760,0.8760,0.7520,2.1640,-1.2880,9,0
1769767017129,1769767033543,L,5000.025,5001.708,TRAIL_HIT,16,1.6830,1.6830,4.9840,10.6280,-8.9450,9,2
1769768496073,1769768528878,S,5060.588,5058.242,TRAIL_HIT,32,2.3465,2.3465,2.0070,4.6740,-2.3275,10,2
1769769240664,1769769302641,S,5057.658,5068.515,SL_HIT,62,-10.8565,-10.8565,0.9470,2.5540,-13.4105,10,0
1769769790969,1769769807784,L,5085.335,5089.175,TRAIL_HIT,17,3.8400,3.8400,1.7700,4.2000,-0.3600,10,0
1769770942151,1769770966571,S,5104.425,5101.995,TRAIL_HIT,24,2.4300,2.4300,1.6360,3.9320,-1.5020,11,0
1769771741246,1769771858908,L,5127.185,5117.785,SL_HIT,117,-9.4000,-9.4000,2.0170,4.6940,-14.0940,11,1
1769772605294,1769772695626,L,5125.425,5127.795,TRAIL_HIT,90,2.3700,2.3700,1.0100,2.6800,-0.3100,11,0
1769773462493,1769773496994,S,5126.750,5121.585,TRAIL_HIT,34,5.1650,5.1650,0.7400,2.1400,3.0250,11,2
1769773720923,1769773732429,S,5102.155,5099.835,TRAIL_HIT,12,2.3200,2.3200,1.4300,3.5200,-1.2000,11,1
1769774131326,1769774142451,L,5124.620,5127.118,TRAIL_HIT,11,2.4980,2.4980,1.7470,4.1540,-1.6560,11,0
1769774519620,1769774663454,S,5135.150,5133.112,TRAIL_HIT,144,2.0380,2.0380,1.0100,2.6800,-0.6420,12,2
1769775439060,1769775527856,S,5128.465,5126.015,TRAIL_HIT,88,2.4500,2.4500,1.4500,3.5600,-1.1100,12,2
1769776279311,1769776288818,L,5130.075,5132.448,TRAIL_HIT,9,2.3730,2.3730,1.0570,2.7740,-0.4010,12,2
1769777115300,1769777135766,S,5104.015,5101.795,TRAIL_HIT,20,2.2200,2.2200,1.1770,3.0140,-0.7940,12,2
1769777734334,1769777763297,S,5081.738,5079.502,TRAIL_HIT,29,2.2365,2.2365,2.6700,6.0000,-3.7635,12,1
1769778337336,1769778348802,S,5089.150,5086.702,TRAIL_HIT,11,2.4480,2.4480,2.5870,5.8340,-3.3860,13,2
1769779080608,1769779095704,S,5058.440,5056.125,TRAIL_HIT,15,2.3155,2.3155,2.1400,4.9400,-2.6245,13,2
1769779509743,1769779531159,S,5018.968,5017.302,TRAIL_HIT,22,1.6665,1.6665,1.0970,2.8540,-1.1875,13,2
1769780609444,1769780636207,L,5044.548,5047.045,TRAIL_HIT,27,2.4965,2.4965,1.1370,2.9340,-0.4375,13,0
1769781549268,1769781571049,L,5019.309,5021.555,TRAIL_HIT,22,2.2465,2.2465,1.0700,2.8000,-0.5535,13,2
1769782785320,1769782807484,L,5060.758,5047.855,SL_HIT,22,-12.9035,-12.9035,1.5170,3.6940,-16.5975,14,0
1769783075491,1769783081180,S,5073.019,5070.702,TRAIL_HIT,6,2.3165,2.3165,1.6470,3.9540,-1.6375,14,0
1769783800672,1769783806195,S,5085.185,5082.805,TRAIL_HIT,6,2.3800,2.3800,2.0200,4.7000,-2.3200,14,2
1769784575456,1769784624864,L,5090.660,5092.498,TRAIL_HIT,49,1.8380,1.8380,1.0900,2.8400,-1.0020,14,0
1769784856234,1769784874481,S,5055.428,5053.152,TRAIL_HIT,18,2.2765,2.2765,0.8870,2.4340,-0.1575,14,2
1769785324799,1769785324851,L,5005.519,5006.865,TRAIL_HIT,0,1.3465,1.3465,4.4660,9.5920,-8.2455,15,1
1769786256950,1769786282095,L,5051.729,5053.125,TRAIL_HIT,26,1.3965,1.3965,1.8370,4.3340,-2.9375,15,1
1769786802919,1769786818014,L,5041.541,5043.555,TRAIL_HIT,16,2.0135,2.0135,1.9970,4.6540,-2.6405,15,1
1769787669818,1769787731335,L,5065.925,5068.185,TRAIL_HIT,62,2.2600,2.2600,0.8740,2.4080,-0.1480,15,0
1769788334167,1769788346881,S,5062.985,5060.825,TRAIL_HIT,12,2.1600,2.1600,1.3300,3.3200,-1.1600,15,1
1769788931433,1769788969325,S,5038.553,5036.315,TRAIL_HIT,38,2.2385,2.2385,1.0400,2.7400,-0.5015,16,0
1769789570574,1769789592703,L,5027.865,5020.115,SL_HIT,22,-7.7500,-7.7500,1.4500,3.5600,-11.3100,16,2
1769789900205,1769790004045,S,5007.305,5016.145,SL_HIT,104,-8.8400,-8.8400,0.8700,2.4000,-11.2400,16,1
1769790351707,1769790357890,L,4999.099,5001.275,TRAIL_HIT,6,2.1765,2.1765,1.5400,3.7400,-1.5635,16,1
1769790904710,1769790926718,S,4983.283,4981.352,TRAIL_HIT,22,1.9315,1.9315,1.2570,3.1740,-1.2425,16,2
1769791362948,1769791419456,L,5006.633,5008.755,TRAIL_HIT,57,2.1215,2.1215,2.3300,5.3200,-3.1985,16,1
1769791833462,1769791873797,S,4967.559,4965.125,TRAIL_HIT,40,2.4335,2.4335,1.1170,2.8940,-0.4605,16,2
1769792199239,1769792246739,S,4971.373,4982.252,SL_HIT,47,-10.8785,-10.8785,1.7470,4.1540,-15.0325,16,0
1769793033403,1769793049292,L,4943.061,4945.415,TRAIL_HIT,16,2.3535,2.3535,1.8170,4.2940,-1.9405,17,2
1769793636297,1769793665097,L,4915.852,4904.485,SL_HIT,29,-11.3665,-11.3665,2.1370,4.9340,-16.3005,17,2
1769794734429,1769794754257,S,4898.420,4896.002,TRAIL_HIT,20,2.4180,2.4180,2.3600,5.3800,-2.9620,17,0
1769795025319,1769795032298,S,4860.519,4858.425,TRAIL_HIT,7,2.0935,2.0935,2.7870,6.2340,-4.1405,17,2
1769800876619,1769800881816,L,4889.875,4892.105,TRAIL_HIT,5,2.2300,2.2300,1.8870,4.4340,-2.2040,19,0
1769801188692,1769801214130,L,4877.110,4867.795,SL_HIT,26,-9.3150,-9.3150,2.6000,5.8600,-15.1750,19,2
1769802080745,1769802122791,S,4899.350,4909.005,SL_HIT,42,-9.6550,-9.6550,1.0100,2.6800,-12.3350,19,1
1769802730090,1769802765753,L,4930.309,4932.565,TRAIL_HIT,35,2.2565,2.2565,0.7370,2.1340,0.1225,19,0
