1782684000,4088.500,4088.500,4078.500,4080.300
1782684060,4079.780,4080.060,4073.470,4074.440
1782684120,4074.675,4083.875,4072.925,4083.423
1782684180,4083.439,4086.155,4076.105,4078.765
1782684240,4078.735,4079.649,4074.490,4075.965
1782684300,4075.980,4078.418,4073.290,4075.030
1782684360,4075.035,4080.200,4074.995,4079.240
1782684420,4079.430,4083.835,4079.200,4082.950
1782684480,4082.935,4082.955,4074.990,4077.610
1782684540,4077.630,4080.755,4076.175,4076.185
1782684600,4076.210,4078.615,4075.130,4077.570
1782684660,4077.605,4077.605,4075.115,4075.485
1782684720,4075.480,4076.125,4070.410,4071.770
1782684780,4071.765,4075.035,4071.475,4071.755
1782684840,4071.806,4073.874,4069.895,4070.042
1782684900,4070.202,4070.426,4065.620,4065.900
1782684960,4065.925,4068.010,4062.030,4062.800
1782685020,4062.805,4064.670,4061.930,4062.580
1782685080,4062.435,4063.940,4053.236,4054.825
1782685140,4054.860,4060.700,4054.395,4060.385
1782685200,4059.855,4062.788,4055.346,4059.090
1782685260,4059.115,4062.815,4059.000,4060.525
1782685320,4060.500,4063.005,4060.202,4061.645
1782685380,4061.700,4062.665,4059.764,4059.935
1782685440,4059.995,4060.595,4058.706,4059.685
1782685500,4059.749,4061.414,4058.620,4060.775
1782685560,4060.803,4061.735,4058.395,4058.440
1782685620,4058.460,4058.795,4056.895,4057.715
1782685680,4057.750,4060.675,4057.750,4058.869
1782685740,4058.800,4059.045,4057.106,4057.395
1782685800,4057.185,4060.625,4056.445,4059.275
1782685860,4059.245,4059.925,4057.625,4057.725
1782685920,4057.745,4063.115,4057.745,4062.075
1782685980,4062.195,4062.418,4060.355,4060.785
1782686040,4060.755,4061.135,4057.694,4057.694
1782686100,4057.200,4058.100,4055.870,4057.630
1782686160,4057.845,4061.105,4057.510,4061.030
1782686220,4061.024,4061.024,4058.920,4059.955
1782686280,4059.990,4061.670,4059.680,4061.540
1782686340,4060.925,4062.370,4060.830,4061.435
1782686400,4061.385,4064.175,4061.385,4064.160
1782686460,4064.020,4064.230,4062.860,4064.120
1782686520,4064.080,4064.180,4063.345,4064.065
1782686580,4064.085,4065.620,4063.620,4064.805
1782686640,4064.845,4064.903,4063.265,4063.520
1782686700,4063.500,4065.145,4063.385,4065.010
1782686760,4064.985,4065.070,4063.440,4064.385
1782686820,4064.350,4065.770,4063.920,4065.730
1782686880,4065.590,4068.940,4065.570,4068.340
1782686940,4068.320,4069.465,4067.635,4069.230
1782687000,4069.205,4069.205,4065.280,4066.265
1782687060,4066.165,4066.570,4063.810,4064.050
1782687120,4064.015,4064.020,4062.360,4063.340
1782687180,4063.405,4064.965,4063.210,4064.830
1782687240,4064.840,4065.080,4064.120,4064.670
1782687300,4064.640,4067.250,4064.120,4066.770
1782687360,4067.280,4068.965,4067.190,4068.835
1782687420,4068.775,4069.595,4068.105,4068.610
1782687480,4068.570,4068.769,4067.139,4067.745
1782687540,4067.613,4067.619,4065.519,4066.591
1782687600,4066.600,4067.675,4065.730,4066.675
1782687660,4066.575,4069.195,4066.370,4068.260
1782687720,4068.250,4068.895,4067.640,4067.945
1782687780,4067.895,4069.355,4067.030,4069.340
1782687840,4069.335,4070.380,4067.990,4068.025
1782687900,4068.030,4069.350,4066.445,4066.855
1782687960,4066.850,4069.221,4066.265,4068.735
1782688020,4068.785,4070.465,4067.989,4069.825
1782688080,4069.820,4070.075,4068.195,4068.695
1782688140,4068.644,4070.640,4068.580,4070.445
1782688200,4070.435,4070.440,4067.650,4068.280
1782688260,4068.255,4068.760,4067.335,4068.085
1782688320,4068.105,4068.790,4067.745,4067.745
1782688380,4067.806,4068.340,4066.420,4066.685
1782688440,4066.735,4066.735,4065.460,4065.725
1782688500,4065.745,4065.805,4063.235,4063.235
1782688560,4063.215,4063.370,4062.475,4063.070
1782688620,4063.015,4063.080,4059.690,4059.765
1782688680,4059.720,4062.670,4059.720,4061.980
1782688740,4061.960,4062.125,4059.396,4060.180
1782688800,4060.245,4060.935,4059.030,4059.780
1782688860,4059.760,4060.000,4058.620,4059.330
1782688920,4059.310,4059.580,4056.510,4057.780
1782688980,4057.800,4058.560,4056.995,4056.995
1782689040,4056.846,4057.970,4056.435,4057.725
1782689100,4057.755,4058.215,4056.780,4058.145
1782689160,4058.170,4059.245,4058.105,4059.135
1782689220,4059.165,4059.175,4056.725,4057.280
1782689280,4057.300,4057.490,4055.835,4056.280
1782689340,4056.320,4057.590,4055.570,4057.085
1782689400,4057.025,4057.660,4055.680,4056.445
1782689460,4056.500,4056.715,4052.605,4052.990
1782689520,4053.015,4053.995,4051.935,4053.995
1782689580,4054.015,4055.230,4053.220,4054.645
1782689640,4054.615,4056.910,4053.995,4056.495
1782689700,4056.535,4057.695,4056.035,4057.045
1782689760,4057.295,4057.510,4056.480,4057.319
1782689820,4057.255,4057.835,4056.435,4057.685
1782689880,4057.585,4059.885,4057.275,4059.865
1782689940,4059.825,4062.363,4059.295,4060.715
1782690000,4060.775,4062.195,4060.730,4061.035
1782690060,4061.105,4061.713,4060.290,4060.555
1782690120,4060.591,4061.615,4060.425,4061.515
1782690180,4061.435,4062.165,4060.215,4060.825
1782690240,4060.780,4062.885,4060.245,4062.815
1782690300,4062.775,4065.655,4062.525,4064.195
1782690360,4064.155,4065.285,4063.985,4065.285
1782690420,4065.525,4065.525,4062.640,4063.590
1782690480,4063.610,4063.920,4062.335,4062.765
1782690540,4062.815,4064.095,4061.495,4061.865
1782690600,4061.910,4062.930,4061.300,4061.810
1782690660,4061.790,4064.430,4061.310,4064.240
1782690720,4064.290,4066.425,4064.090,4065.015
1782690780,4065.045,4065.390,4064.775,4065.160
1782690840,4065.180,4065.240,4063.340,4064.495
1782690900,4064.515,4065.220,4063.970,4064.715
1782690960,4064.755,4065.165,4064.260,4064.660
1782691020,4064.700,4065.220,4063.140,4064.750
1782691080,4064.780,4065.215,4062.925,4063.215
1782691140,4063.265,4064.550,4062.565,4062.925
1782691200,4062.895,4062.985,4057.555,4059.525
1782691260,4059.575,4061.630,4057.230,4060.680
1782691320,4060.720,4063.125,4060.130,4062.605
1782691380,4063.025,4064.675,4062.325,4064.675
1782691440,4064.680,4064.975,4061.945,4062.175
1782691500,4062.145,4062.570,4054.845,4055.880
1782691560,4055.920,4057.645,4053.625,4056.030
1782691620,4055.995,4057.130,4054.610,4055.605
1782691680,4055.680,4057.796,4054.930,4057.796
1782691740,4057.907,4058.410,4055.925,4058.200
1782691800,4058.220,4059.100,4056.735,4057.710
1782691860,4057.680,4059.535,4057.080,4059.320
1782691920,4059.150,4060.918,4056.849,4059.960
1782691980,4059.935,4060.845,4058.515,4059.560
1782692040,4059.695,4060.225,4058.020,4059.020
1782692100,4058.995,4061.775,4058.110,4058.765
1782692160,4058.735,4060.940,4057.420,4059.245
1782692220,4059.225,4061.075,4059.075,4060.230
1782692280,4059.900,4061.650,4057.870,4061.610
1782692340,4061.680,4062.230,4057.380,4057.600
1782692400,4057.635,4058.195,4057.065,4057.215
1782692460,4057.240,4057.690,4054.260,4055.355
1782692520,4055.375,4057.200,4054.815,4055.625
1782692580,4055.665,4056.275,4050.845,4051.680
1782692640,4051.770,4053.935,4050.845,4052.745
1782692700,4052.715,4052.995,4051.010,4051.645
1782692760,4051.670,4052.350,4050.185,4051.445
1782692820,4051.405,4053.080,4049.735,4050.160
1782692880,4050.380,4052.645,4050.025,4051.505
1782692940,4051.550,4052.095,4048.390,4048.410
1782693000,4048.510,4051.146,4048.510,4050.240
1782693060,4050.185,4051.405,4049.430,4049.875
1782693120,4049.950,4052.865,4049.930,4052.835
1782693180,4052.874,4054.073,4052.005,4053.805
1782693240,4053.835,4055.575,4053.215,4054.310
1782693300,4054.285,4060.640,4053.810,4059.160
1782693360,4059.140,4061.385,4058.300,4060.170
1782693420,4060.130,4061.380,4059.335,4060.605
1782693480,4060.625,4061.415,4059.715,4060.845
1782693540,4060.875,4061.685,4060.255,4060.725
1782693600,4060.685,4064.820,4060.520,4064.360
1782693660,4064.420,4066.020,4061.515,4062.385
1782693720,4062.415,4066.960,4062.415,4066.810
1782693780,4066.835,4068.505,4065.695,4066.115
1782693840,4066.140,4069.955,4065.915,4069.630
1782693900,4069.417,4069.430,4065.035,4067.115
1782693960,4067.090,4067.570,4066.115,4067.048
1782694020,4067.029,4067.665,4065.025,4065.235
1782694080,4065.205,4065.825,4063.230,4065.210
1782694140,4065.230,4066.625,4064.400,4066.560
1782694200,4066.580,4068.490,4065.955,4065.990
1782694260,4065.970,4066.760,4065.300,4065.800
1782694320,4065.840,4066.651,4065.230,4065.270
1782694380,4065.310,4067.400,4064.460,4067.380
1782694440,4067.430,4069.660,4067.096,4069.660
1782694500,4069.600,4070.230,4068.185,4069.900
1782694560,4069.885,4073.535,4069.885,4073.465
1782694620,4073.485,4073.785,4071.070,4071.070
1782694680,4071.030,4072.945,4070.310,4072.500
1782694740,4072.530,4074.295,4069.630,4069.645
1782694800,4069.785,4070.205,4062.355,4064.190
1782694860,4064.099,4065.375,4061.105,4063.945
1782694920,4063.955,4064.185,4059.775,4061.000
1782694980,4060.950,4062.855,4058.475,4062.225
1782695040,4062.245,4064.900,4061.445,4064.670
1782695100,4064.615,4070.590,4063.445,4069.030
1782695160,4069.045,4074.225,4068.950,4073.675
1782695220,4073.655,4074.640,4068.045,4068.345
1782695280,4068.210,4069.070,4065.200,4065.855
1782695340,4065.820,4065.820,4060.159,4061.910
1782695400,4061.905,4064.735,4060.900,4063.835
1782695460,4063.910,4064.400,4060.165,4061.615
1782695520,4061.625,4062.965,4059.950,4060.595
1782695580,4060.555,4061.005,4056.385,4057.300
1782695640,4057.290,4057.810,4053.970,4054.980
1782695700,4054.990,4058.640,4054.735,4058.035
1782695760,4058.055,4059.160,4056.345,4057.425
1782695820,4057.515,4059.415,4055.525,4058.425
1782695880,4058.330,4059.980,4057.255,4059.064
