ts,o,h,l,c
1717413967,2632.7,2632.7,2632.7,2632.7
1717414200,2632.7,2632.7,2632.7,2632.7
1717416000,2631.7,2631.7,2630.9,2630.9
1717417800,2638.5,2638.5,2638.5,2638.5
1717419600,2638.5,2638.5,2638.5,2638.5
1717421400,2639.8,2640.2,2638.9,2639.0
1717423200,2645.4,2645.4,2645.4,2645.4
1717425000,2648.9,2651.7,2648.9,2649.5
1717426800,2642.1,2642.1,2642.1,2642.1
1717428600,2648.3,2648.3,2648.3,2648.3
1717430400,2648.3,2648.3,2648.3,2648.3
1717432200,2652.8,2652.8,2652.8,2652.8
1717434000,2660.1,2662.8,2660.1,2662.8
1717435800,2656.3,2656.5,2656.3,2656.3
1717437600,2655.7,2655.7,2655.7,2655.7
1717439400,2655.7,2655.7,2655.7,2655.7
1717441200,2656.0,2656.0,2654.3,2654.3
1717443000,2654.3,2654.3,2654.3,2654.3
1717444800,2654.3,2654.3,2654.3,2654.3
1717446600,2654.3,2654.3,2654.3,2654.3
1717452000,2655.6,2655.8,2653.3,2654.0
1717453800,2653.7,2654.4,2653.4,2654.2
1717455600,2653.9,2654.5,2653.2,2654.0
1717457400,2653.7,2654.4,2653.1,2653.9
1717459200,2654.1,2655.5,2653.5,2655.5
1717461000,2655.4,2656.3,2653.3,2653.7
1717462800,2654.0,2656.0,2649.9,2650.5
1717464600,2650.5,2651.7,2645.8,2650.2
1717466400,2650.3,2653.2,2649.4,2649.9
1717468200,2649.8,2650.8,2648.5,2650.0
1717470000,2649.7,2649.9,2647.6,2648.0
1717471800,2648.0,2649.2,2646.7,2648.5
1717473600,2648.5,2652.1,2647.9,2651.7
1717475400,2651.4,2653.5,2650.7,2652.8
1717477200,2652.6,2653.1,2651.2,2651.4
1717479000,2651.3,2652.6,2650.2,2650.5
1717480800,2650.5,2655.3,2649.9,2652.1
1717482600,2652.1,2652.1,2646.6,2646.8
1717484400,2646.7,2647.6,2644.7,2645.6
1717486200,2645.5,2646.1,2640.6,2641.5
1717488000,2641.3,2641.4,2635.9,2636.4
1717489800,2636.3,2637.3,2633.1,2634.3
1717491600,2634.3,2635.3,2626.8,2629.5
1717493400,2629.7,2633.6,2629.6,2630.9
1717495200,2630.6,2636.2,2630.5,2634.9
1717497000,2635.0,2635.8,2629.2,2629.6
1717498800,2629.6,2630.1,2625.3,2625.4
1717500600,2625.3,2628.6,2625.2,2628.3
1717502400,2628.1,2634.3,2626.7,2634.2
1717504200,2634.3,2637.5,2632.3,2636.4
1717506000,2636.8,2639.9,2632.8,2638.9
1717507800,2638.7,2638.7,2621.5,2624.0
1717509600,2624.1,2633.5,2614.0,2619.9
1717511400,2619.8,2623.1,2615.0,2616.5
1717513200,2616.8,2629.0,2616.4,2626.5
1717515000,2626.5,2629.5,2625.2,2626.1
1717516800,2626.7,2630.3,2622.1,2623.4
1717518600,2623.4,2626.7,2621.8,2623.9
1717520400,2623.6,2628.2,2623.4,2627.4
1717522200,2627.5,2630.8,2627.5,2629.1
1717524000,2629.2,2630.1,2627.1,2627.7
1717525800,2627.7,2628.4,2626.0,2628.3
1717527600,2628.3,2628.6,2625.6,2627.4
1717529400,2627.3,2628.3,2626.1,2627.3
1717531200,2627.3,2627.9,2626.3,2626.5
1717533000,2626.7,2627.4,2625.9,2626.5
1717538400,2626.8,2628.1,2626.5,2627.7
1717540200,2627.4,2627.7,2627.2,2627.4
1717542000,2627.4,2628.2,2627.2,2627.7
1717543800,2627.9,2628.9,2627.2,2628.7
1717545600,2628.8,2629.1,2627.2,2628.7
1717547400,2628.8,2629.6,2628.0,2628.1
1717549200,2628.2,2628.7,2625.2,2627.3
1717551000,2627.3,2631.4,2626.9,2630.6
1717552800,2630.7,2633.4,2630.0,2633.1
1717554600,2633.1,2634.3,2631.0,2634.2
1717556400,2634.0,2637.6,2633.6,2635.7
1717558200,2635.6,2639.3,2635.5,2638.7
1717560000,2638.4,2639.2,2636.8,2637.3
1717561800,2637.4,2639.8,2637.0,2639.3
1717563600,2639.4,2643.6,2639.3,2641.9
1717565400,2641.9,2642.7,2638.7,2638.7
1717567200,2638.7,2640.1,2628.1,2631.6
1717569000,2631.7,2634.4,2630.9,2633.3
1717570800,2633.4,2634.3,2629.2,2629.3
1717572600,2629.3,2633.0,2629.2,2632.0
1717574400,2631.7,2635.4,2631.1,2633.3
1717576200,2633.1,2635.8,2632.3,2633.1
1717578000,2632.9,2633.9,2631.2,2632.8
1717579800,2633.0,2634.4,2631.7,2632.8
1717581600,2632.9,2633.8,2629.3,2631.9
1717583400,2631.7,2636.7,2631.7,2634.7
1717585200,2634.7,2636.5,2633.6,2634.8
1717587000,2634.7,2635.8,2631.4,2632.8
1717588800,2632.9,2640.6,2632.7,2637.1
1717590600,2637.1,2646.2,2634.9,2644.0
1717592400,2643.9,2647.7,2641.1,2644.5
1717594200,2644.2,2649.0,2639.5,2647.9
1717596000,2644.7,2649.5,2634.7,2648.4
1717597800,2648.5,2653.4,2647.4,2651.7
1717599600,2651.7,2657.8,2651.7,2655.2
1717601400,2654.9,2661.5,2653.4,2657.1
1717603200,2657.1,2658.6,2654.6,2655.2
1717605000,2655.2,2657.3,2654.2,2655.9
1717606800,2656.0,2659.3,2654.7,2659.1
1717608600,2659.0,2659.3,2655.3,2658.9
1717610400,2658.9,2659.9,2656.9,2659.5
1717612200,2659.3,2660.8,2657.8,2659.6
1717614000,2659.7,2659.8,2658.1,2658.1
1717615800,2658.2,2658.8,2656.0,2657.7
1717617600,2657.5,2658.2,2656.2,2656.7
1717619400,2656.7,2659.0,2656.2,2659.0
1717624800,2659.1,2660.7,2657.8,2658.1
1717626600,2658.0,2659.6,2657.8,2659.5
1717628400,2659.5,2660.2,2658.3,2658.6
1717630200,2658.4,2658.7,2657.2,2657.3
1717632000,2657.7,2658.2,2656.9,2657.3
1717633800,2657.2,2658.4,2656.7,2658.1
1717635600,2658.0,2672.0,2658.0,2671.3
1717637400,2671.1,2679.0,2670.1,2671.7
1717639200,2671.8,2673.4,2668.6,2672.0
1717641000,2671.5,2680.2,2670.1,2679.8
1717642800,2679.8,2680.4,2673.4,2674.1
1717644600,2674.0,2674.8,2671.9,2672.9
1717646400,2672.9,2673.7,2671.1,2673.1
1717648200,2673.0,2675.0,2672.3,2673.7
1717650000,2673.7,2676.0,2672.1,2673.1
1717651800,2673.1,2673.8,2670.3,2671.8
1717653600,2672.0,2672.0,2668.0,2668.4
1717655400,2668.3,2672.1,2666.5,2671.2
1717657200,2671.3,2672.7,2669.5,2669.6
1717659000,2669.5,2670.8,2665.3,2666.3
1717660800,2666.1,2666.4,2663.7,2665.5
1717662600,2665.6,2666.4,2662.6,2666.1
1717664400,2666.2,2667.4,2663.5,2663.6
1717666200,2663.5,2665.4,2661.2,2664.7
1717668000,2664.6,2664.9,2662.8,2664.4
1717669800,2664.4,2664.9,2662.4,2664.3
1717671600,2664.2,2665.3,2662.4,2663.7
1717673400,2663.6,2665.4,2661.8,2662.8
1717675200,2662.7,2664.8,2659.5,2664.7
1717677000,2663.9,2669.2,2657.7,2660.5
1717678800,2660.5,2664.5,2655.4,2664.2
1717680600,2664.3,2671.0,2662.0,2663.5
1717682400,2663.5,2669.9,2661.0,2667.0
1717684200,2667.1,2670.4,2665.9,2668.0
1717686000,2667.7,2680.2,2667.6,2679.9
1717687800,2679.9,2684.1,2678.4,2679.3
1717689600,2679.4,2682.3,2674.8,2679.2
1717691400,2679.4,2680.9,2676.0,2677.2
1717693200,2677.2,2678.0,2674.9,2676.0
1717695000,2675.9,2679.0,2675.6,2677.9
1717696800,2678.0,2678.0,2673.2,2676.1
1717698600,2676.0,2678.7,2675.5,2676.7
1717700400,2676.9,2680.6,2675.7,2679.0
1717702200,2679.0,2679.0,2676.0,2677.5
1717704000,2677.1,2678.4,2676.9,2677.9
1717705800,2678.0,2681.1,2677.4,2680.9
1717711200,2681.2,2681.8,2680.0,2680.6
1717713000,2680.6,2681.8,2680.4,2681.7
1717714800,2681.6,2683.2,2680.9,2682.0
1717716600,2681.8,2682.5,2680.8,2681.5
1717718400,2681.5,2683.3,2680.7,2681.7
1717720200,2681.6,2684.6,2681.2,2683.5
1717722000,2683.7,2685.5,2676.0,2677.4
1717723800,2677.2,2678.0,2674.3,2675.6
1717725600,2675.3,2676.6,2673.6,2675.2
1717727400,2675.2,2683.6,2674.1,2681.8
1717729200,2681.8,2684.0,2679.8,2683.1
1717731000,2683.1,2687.2,2682.2,2685.3
1717732800,2685.2,2690.1,2684.2,2689.9
1717734600,2690.1,2693.5,2690.0,2692.6
1717736400,2692.7,2693.9,2685.1,2688.4
1717738200,2688.2,2688.8,2679.5,2680.7
1717740000,2680.5,2682.7,2677.5,2678.6
1717741800,2678.6,2681.6,2677.5,2680.3
1717743600,2679.9,2684.4,2679.2,2679.5
