timestamp,open,high,low,close
1546300800000,109.648,109.726,109.606,109.67
1546387200000,109.669,109.68,104.736,107.427
1546473600000,107.433,108.304,106.746,107.849
1546560000000,107.848,108.589,107.512,108.518
1546646400000,108.518,108.518,108.518,108.518
1546732800000,108.503,108.622,108.352,108.55
1546819200000,108.55,108.747,108.019,108.626
1546905600000,108.627,109.087,108.441,108.751
1546992000000,108.752,109.001,107.971,108.185
1547078400000,108.184,108.518,107.769,108.282
1547164800000,108.284,108.597,108.145,108.528
1547251200000,108.528,108.528,108.528,108.528
1547337600000,108.499,108.555,108.395,108.451
1547424000000,108.451,108.481,107.986,108.237
1547510400000,108.236,108.765,108.196,108.653
1547596800000,108.653,109.195,108.37,109.04
1547683200000,109.041,109.398,108.686,109.142
1547769600000,109.145,109.889,109.13,109.769
1547856000000,109.769,109.769,109.769,109.769
1547942400000,109.679,109.767,109.656,109.681
1548028800000,109.68,109.72,109.474,109.673
1548115200000,109.673,109.693,109.146,109.357
1548201600000,109.357,109.999,109.355,109.5
1548288000000,109.502,109.799,109.421,109.597
1548374400000,109.596,109.949,109.453,109.539
1548460800000,109.539,109.539,109.539,109.539
1548547200000,109.543,109.576,109.395,109.414
1548633600000,109.414,109.525,109.16,109.256
1548720000000,109.257,109.541,109.129,109.427
1548806400000,109.426,109.743,108.808,108.977
1548892800000,108.976,109.002,108.497,108.846
1548979200000,108.846,109.58,108.725,109.504
1549065600000,109.504,109.504,109.504,109.504
1549152000000,109.51,109.533,109.432,109.445
1549238400000,109.443,110.161,109.44,109.978
1549324800000,109.979,110.041,109.778,109.942
1549411200000,109.942,110.051,109.56,109.986
1549497600000,109.986,110.086,109.605,109.754
1549584000000,109.753,109.897,109.648,109.724
1549670400000,109.724,109.724,109.724,109.724
1549756800000,109.729,109.865,109.729,109.813
1549843200000,109.816,110.492,109.774,110.393
1549929600000,110.394,110.651,110.344,110.513
1550016000000,110.514,111.052,110.497,110.93
1550102400000,110.929,111.128,110.404,110.54
1550188800000,110.539,110.645,110.252,110.458
1550275200000,110.458,110.458,110.458,110.458
1550361600000,110.439,110.576,110.439,110.574
1550448000000,110.572,110.652,110.457,110.595
1550534400000,110.595,110.823,110.453,110.58
1550620800000,110.58,110.95,110.576,110.75
1550707200000,110.751,110.855,110.568,110.705
1550793600000,110.708,110.905,110.557,110.637
1550880000000,110.637,110.637,110.637,110.637
1550966400000,110.649,110.797,110.647,110.773
1551052800000,110.773,111.234,110.577,111.04
1551139200000,111.04,111.076,110.424,110.554
1551225600000,110.552,111.074,110.351,110.863
1551312000000,110.863,111.493,110.661,111.363
1551398400000,111.362,112.077,111.358,111.906
1551484800000,111.906,111.906,111.906,111.906
1551571200000,111.851,111.964,111.756,111.936
1551657600000,111.936,112.013,111.64,111.78
1551744000000,111.78,112.137,111.762,111.868
1551830400000,111.865,111.922,111.612,111.625
1551916800000,111.623,111.857,111.482,111.643
1552003200000,111.642,111.648,110.778,111.156
1552089600000,111.156,111.156,111.156,111.156
1552176000000,110.986,111.139,110.985,111.127
1552262400000,111.081,111.361,110.879,111.332
1552348800000,111.332,111.466,111.11,111.315
1552435200000,111.315,111.465,111.006,111.212
1552521600000,111.211,111.833,111.146,111.753
1552608000000,111.755,111.901,111.384,111.471
1552694400000,111.471,111.471,111.471,111.471
1552780800000,111.46,111.568,111.46,111.552
1552867200000,111.553,111.628,111.296,111.385
1552953600000,111.383,111.476,111.158,111.418
1553040000000,111.418,111.695,110.535,110.663
1553126400000,110.664,110.958,110.298,110.815
1553212800000,110.816,110.897,109.741,109.925
1553299200000,109.925,109.925,109.925,109.925
1553385600000,109.916,110.139,109.915,110.093
1553472000000,110.093,110.241,109.708,110.057
1553558400000,110.058,110.69,109.993,110.57
1553644800000,110.569,110.713,110.235,110.5
1553731200000,110.501,110.832,110.018,110.631
1553817600000,110.633,110.949,110.533,110.825
1553904000000,110.825,110.825,110.825,110.825
1553990400000,111.008,111.055,110.866,110.986
1554076800000,110.986,111.454,110.81,111.449
1554163200000,111.449,111.449,111.248,111.308
1554249600000,111.309,111.578,111.208,111.395
1554336000000,111.395,111.683,111.334,111.654
1554422400000,111.652,111.822,111.549,111.688
1554508800000,111.688,111.688,111.688,111.688
1554595200000,111.665,111.746,111.647,111.713
1554681600000,111.713,111.713,111.283,111.45
1554768000000,111.449,111.579,110.979,111.091
1554854400000,111.091,111.28,110.843,110.987
1554940800000,110.987,111.696,110.987,111.646
1555027200000,111.644,112.093,111.637,111.993
1555113600000,111.993,111.993,111.993,111.993
1555200000000,111.955,112.055,111.947,112.037
1555286400000,112.037,112.095,111.886,111.949
1555372800000,111.949,112.045,111.846,111.994
1555459200000,111.994,112.165,111.921,112.033
1555545600000,112.034,112.046,111.766,111.991
1555632000000,111.99,112.005,111.859,111.859
1555718400000,111.859,111.859,111.859,111.859
1555804800000,111.854,111.945,111.844,111.914
1555891200000,111.915,111.991,111.887,111.932
1555977600000,111.932,112.032,111.651,111.88
1556064000000,111.88,112.399,111.681,112.118
1556150400000,112.119,112.239,111.368,111.543
1556236800000,111.543,112.031,111.428,111.526
1556323200000,111.526,111.526,111.526,111.526
1556409600000,111.533,111.612,111.533,111.601
1556496000000,111.6,111.898,111.577,111.681
1556582400000,111.682,111.687,111.235,111.398
1556668800000,111.397,111.613,111.051,111.448
1556755200000,111.449,111.664,111.372,111.496
1556841600000,111.495,111.699,111.068,111.09
1556928000000,111.09,111.09,111.09,111.09
1557014400000,110.604,110.843,110.529,110.635
1557100800000,110.638,110.958,110.28,110.801
1557187200000,110.803,110.852,110.17,110.265
1557273600000,110.264,110.269,109.902,110.029
1557360000000,110.028,110.083,109.472,109.827
1557446400000,109.826,110.049,109.474,109.94
1557532800000,109.94,109.94,109.94,109.94
1557619200000,109.746,109.834,109.634,109.644
1557705600000,109.645,109.805,109.019,109.159
1557792000000,109.161,109.772,109.151,109.675
1557878400000,109.676,109.701,109.153,109.47
1557964800000,109.47,109.967,109.336,109.881
1558051200000,109.88,110.194,109.493,110.054
1558137600000,110.054,110.054,110.054,110.054
1558224000000,110.103,110.214,110.015,110.17
1558310400000,110.173,110.318,109.809,110.085
1558396800000,110.086,110.672,110.043,110.565
1558483200000,110.565,110.625,110.205,110.217
1558569600000,110.219,110.363,109.457,109.556
1558656000000,109.56,109.745,109.273,109.285
1558742400000,109.285,109.285,109.285,109.285
1558828800000,109.285,109.42,109.279,109.398
1558915200000,109.4,109.584,109.357,109.512
1559001600000,109.512,109.629,109.21,109.355
1559088000000,109.356,109.699,109.149,109.561
1559174400000,109.561,109.925,109.32,109.336
1559260800000,109.336,109.399,108.277,108.278
1559347200000,108.278,108.278,108.278,108.278
1559433600000,108.275,108.348,108.173,108.223
1559520000000,108.223,108.445,107.883,108.036
1559606400000,108.036,108.358,107.845,108.257
1559692800000,108.257,108.485,107.815,108.322
1559779200000,108.323,108.562,108.025,108.456
1559865600000,108.457,108.617,107.88,108.189
1559952000000,108.189,108.189,108.189,108.189
1560038400000,108.474,108.553,108.415,108.45
1560124800000,108.448,108.716,108.312,108.358
1560211200000,108.36,108.8,108.356,108.475
1560297600000,108.478,108.562,108.218,108.492
1560384000000,108.492,108.536,108.164,108.323
1560470400000,108.322,108.587,108.158,108.55
1560556800000,108.55,108.55,108.55,108.55
1560643200000,108.493,108.589,108.469,108.574
1560729600000,108.573,108.724,108.516,108.546
1560816000000,108.545,108.676,108.06,108.582
1560902400000,108.583,108.617,107.9,108.114
