ts,o,h,l,c
1782684000000,4102.6,4102.9,4086.1,4090.1
1782684300000,4089.6,4097.5,4086.6,4089.8
1782684600000,4089.8,4092.3,4083.3,4084.3
1782684900000,4084.3,4084.3,4066.9,4073.8
1782685200000,4073.7,4076.9,4069.7,4073.5
1782685500000,4073.7,4075.7,4070.3,4071.1
1782685800000,4071.0,4077.2,4070.0,4071.3
1782686100000,4071.1,4076.1,4069.7,4074.8
1782686400000,4075.2,4079.6,4075.2,4077.4
1782686700000,4077.1,4083.5,4077.0,4083.3
1782687000000,4083.0,4083.1,4076.2,4078.4
1782687300000,4078.7,4083.7,4078.1,4080.7
1782687600000,4080.7,4084.3,4079.6,4081.8
1782687900000,4081.8,4085.3,4080.0,4084.7
1782688200000,4084.2,4084.5,4079.0,4079.4
1782688500000,4079.4,4079.6,4073.2,4074.1
1782688800000,4074.2,4075.0,4069.2,4071.6
1782689100000,4071.6,4073.4,4069.3,4071.0
1782689400000,4071.0,4071.7,4065.7,4070.4
1782689700000,4070.2,4077.0,4069.9,4074.8
1782690000000,4074.9,4077.0,4074.1,4077.0
1782690300000,4076.9,4080.0,4075.7,4075.8
1782690600000,4076.2,4080.9,4075.3,4078.7
1782690900000,4078.9,4080.0,4076.6,4076.9
1782691200000,4076.7,4079.3,4071.5,4076.2
1782691500000,4076.4,4076.7,4067.5,4072.4
1782691800000,4072.7,4075.2,4070.8,4073.3
1782692100000,4072.9,4076.5,4071.5,4071.7
1782692400000,4072.0,4072.6,4063.9,4066.7
1782692700000,4066.8,4067.3,4062.3,4062.4
1782693000000,4062.6,4069.6,4062.5,4068.3
1782693300000,4068.2,4076.0,4067.7,4074.4
1782693600000,4074.8,4083.9,4074.7,4083.8
1782693900000,4083.5,4083.6,4077.0,4080.5
1782694200000,4080.2,4083.8,4078.5,4083.7
1782694500000,4083.4,4088.6,4082.1,4083.8
1782694800000,4083.7,4084.4,4072.1,4078.4
1782695100000,4078.7,4088.7,4074.1,4076.4
1782695400000,4076.4,4079.1,4068.2,4069.4
1782695700000,4069.3,4075.1,4069.0,4072.7
1782696000000,4072.5,4078.1,4071.3,4075.9
1782696300000,4075.9,4080.7,4073.5,4073.9
1782696600000,4073.5,4075.3,4070.1,4074.1
1782696900000,4074.5,4079.2,4073.8,4076.5
1782697200000,4076.5,4081.3,4076.0,4078.3
1782697500000,4078.2,4078.5,4069.3,4074.9
1782697800000,4074.6,4076.5,4070.9,4076.1
1782698100000,4076.1,4077.8,4073.7,4075.4
1782698400000,4075.5,4085.1,4073.6,4080.0
1782698700000,4080.2,4081.7,4074.1,4076.4
1782699000000,4076.6,4081.2,4074.8,4075.6
1782699300000,4075.4,4083.7,4074.7,4082.1
1782699600000,4082.1,4084.9,4079.7,4082.4
1782699900000,4082.5,4085.4,4081.4,4083.7
1782700200000,4083.6,4086.6,4081.9,4083.5
1782700500000,4082.8,4083.2,4074.4,4075.1
1782700800000,4074.7,4077.9,4072.8,4074.9
1782701100000,4075.4,4084.2,4073.6,4082.3
1782701400000,4082.1,4084.2,4078.7,4082.3
1782701700000,4082.3,4083.4,4079.6,4081.0
1782702000000,4081.1,4082.1,4079.7,4080.7
1782702300000,4080.9,4085.0,4080.0,4084.7
1782702600000,4084.4,4085.9,4080.1,4083.8
1782702900000,4083.7,4086.4,4082.2,4084.2
1782703200000,4084.3,4091.1,4083.8,4088.5
1782703500000,4088.2,4088.5,4085.6,4087.1
1782703800000,4087.4,4088.3,4082.4,4084.5
1782704100000,4083.9,4084.4,4080.1,4082.0
1782704400000,4081.5,4086.5,4080.1,4082.4
1782704700000,4082.3,4082.8,4080.8,4082.5
1782705000000,4082.4,4086.6,4081.3,4084.8
1782705300000,4084.5,4084.5,4082.4,4083.8
1782705600000,4083.5,4083.7,4079.8,4082.2
