ts,o,h,l,c
1758067200000,9325.5,9331.0,9321.0,9327.5
1758081600000,9329.0,9339.0,9315.5,9327.5
1758096000000,9327.5,9341.0,9318.0,9335.5
1758110400000,9335.0,9364.0,9320.0,9334.0
1758124800000,9334.5,9334.5,9295.5,9321.0
1758153600000,9327.0,9343.5,9312.5,9339.0
1758168000000,9339.0,9349.5,9320.5,9346.5
1758182400000,9346.5,9359.0,9326.5,9349.5
1758196800000,9350.0,9362.0,9324.5,9343.5
1758211200000,9343.0,9360.0,9341.5,9352.5
1758240000000,9359.0,9359.0,9349.0,9351.0
1758254400000,9350.5,9364.0,9330.0,9354.5
1758268800000,9355.5,9357.0,9311.0,9343.0
1758283200000,9343.0,9362.0,9317.5,9324.0
1758297600000,9324.0,9349.5,9323.0,9339.5
1758499200000,9329.5,9346.5,9324.5,9332.0
1758513600000,9333.0,9334.5,9303.0,9326.5
1758528000000,9326.0,9345.5,9312.5,9339.5
1758542400000,9339.5,9347.0,9324.0,9335.5
1758556800000,9335.5,9366.0,9332.5,9354.0
1758585600000,9350.0,9361.5,9350.0,9359.5
1758600000000,9360.0,9369.5,9347.0,9360.0
1758614400000,9361.0,9378.0,9338.5,9356.0
1758628800000,9356.5,9381.5,9335.5,9339.0
1758643200000,9340.0,9343.0,9309.5,9315.5
1758672000000,9314.5,9322.5,9309.5,9320.0
1758686400000,9321.5,9339.5,9286.5,9307.0
1758700800000,9306.0,9331.5,9300.0,9317.5
1758715200000,9317.0,9381.0,9315.0,9351.0
1758729600000,9351.0,9358.5,9339.0,9348.5
1758758400000,9350.5,9358.5,9347.0,9347.0
1758772800000,9346.0,9355.0,9319.0,9350.0
1758787200000,9349.5,9357.0,9314.0,9326.0
1758801600000,9325.5,9348.0,9310.5,9338.0
1758816000000,9337.0,9355.5,9315.5,9349.0
1758844800000,9351.0,9352.5,9340.0,9344.5
1758859200000,9344.0,9359.5,9321.0,9352.0
1758873600000,9351.5,9374.5,9344.5,9370.0
1758888000000,9370.0,9404.0,9366.0,9395.0
1758902400000,9395.0,9419.0,9390.5,9413.5
1759104000000,9418.5,9444.5,9413.5,9416.5
1759118400000,9416.5,9464.5,9416.5,9446.0
1759132800000,9446.5,9467.0,9434.5,9447.0
1759147200000,9447.0,9448.0,9401.5,9402.5
1759161600000,9402.5,9410.5,9393.5,9409.0
1759190400000,9412.0,9418.5,9407.0,9415.5
1759204800000,9415.0,9416.0,9382.5,9383.5
1759219200000,9383.5,9428.5,9374.0,9423.0
1759233600000,9423.5,9474.5,9419.5,9461.5
1759248000000,9462.5,9489.5,9461.5,9484.0
1759276800000,9480.5,9486.0,9471.5,9473.0
1759291200000,9474.0,9505.5,9456.5,9493.0
1759305600000,9492.5,9534.0,9490.5,9521.0
1759320000000,9521.5,9567.5,9513.0,9564.0
1759334400000,9564.0,9575.5,9560.0,9568.0
1759363200000,9564.0,9592.5,9564.0,9592.5
1759377600000,9592.5,9601.0,9544.0,9545.0
1759392000000,9545.0,9569.5,9539.0,9560.5
1759406400000,9560.5,9572.5,9527.0,9538.5
1759420800000,9538.0,9548.5,9528.5,9539.0
1759449600000,9538.0,9559.5,9536.0,9559.0
1759464000000,9559.0,9577.0,9548.5,9574.5
1759478400000,9574.0,9603.0,9572.0,9584.5
1759492800000,9584.0,9604.5,9576.0,9603.0
1759507200000,9603.0,9609.5,9587.0,9591.5
1759708800000,9603.0,9613.5,9588.0,9592.5
1759723200000,9592.0,9602.5,9569.5,9577.5
1759737600000,9578.0,9618.0,9573.0,9616.5
1759752000000,9617.0,9625.0,9582.5,9587.5
1759766400000,9587.5,9597.5,9576.5,9579.5
1759795200000,9572.0,9583.0,9567.0,9582.5
1759809600000,9581.5,9601.5,9577.5,9596.5
1759824000000,9597.0,9611.0,9581.0,9609.0
1759838400000,9608.5,9613.0,9579.5,9591.5
1759852800000,9592.0,9600.5,9581.0,9595.0
1759881600000,9594.5,9608.0,9588.5,9604.5
1759896000000,9604.0,9624.0,9594.5,9623.5
1759910400000,9624.0,9676.0,9616.5,9667.5
