timestamp,open,high,low,close
1546300800000,139.702,139.905,139.493,139.883
1546387200000,139.883,139.883,132.425,134.446
1546473600000,134.447,136.784,133.875,136.179
1546560000000,136.179,138.3,135.801,138.026
1546646400000,138.026,138.026,138.026,138.026
1546732800000,138.019,138.323,137.917,138.202
1546819200000,138.202,138.978,137.607,138.877
1546905600000,138.877,139.438,137.972,138.529
1546992000000,138.529,139.105,137.759,138.465
1547078400000,138.465,138.512,137.446,138.097
1547164800000,138.096,139.481,137.635,139.309
1547251200000,139.309,139.309,139.309,139.309
1547337600000,139.479,139.567,139.334,139.334
1547424000000,139.341,140.055,138.599,139.344
1547510400000,139.348,140.427,137.359,139.844
1547596800000,139.845,140.7,138.984,140.521
1547683200000,140.52,142.215,139.51,141.696
1547769600000,141.698,142.079,141.085,141.291
1547856000000,141.291,141.291,141.291,141.291
1547942400000,141.273,141.309,140.897,140.951
1548028800000,140.952,141.53,140.683,141.372
1548115200000,141.371,141.929,140.622,141.677
1548201600000,141.673,143.557,141.673,143.24
1548288000000,143.243,143.846,142.711,143.78
1548374400000,143.78,144.837,143.397,144.526
1548460800000,144.526,144.526,144.526,144.526
1548547200000,144.42,144.716,144.41,144.505
1548633600000,144.507,144.529,143.599,143.783
1548720000000,143.781,144.485,142.732,143.123
1548806400000,143.122,143.597,142.731,142.929
1548892800000,142.93,143.213,142.242,142.678
1548979200000,142.677,143.492,142.074,143.181
1549065600000,143.181,143.181,143.181,143.181
1549152000000,143.135,143.227,143.056,143.114
1549238400000,143.114,144.169,143.11,143.262
1549324800000,143.264,143.554,142.032,142.444
1549411200000,142.446,142.513,141.752,142.251
1549497600000,142.251,142.625,141.126,142.119
1549584000000,142.12,142.518,141.845,142.044
1549670400000,142.044,142.044,142.044,142.044
1549756800000,141.936,142.117,141.906,142.055
1549843200000,142.06,142.556,141.84,142.001
1549929600000,142.003,142.633,141.867,142.455
1550016000000,142.457,143.33,142.429,142.591
1550102400000,142.594,143.03,141.289,141.465
1550188800000,141.464,142.4,141.006,142.337
1550275200000,142.337,142.337,142.337,142.337
1550361600000,142.521,142.7,142.502,142.681
1550448000000,142.681,143.022,142.536,142.918
1550534400000,142.92,144.699,142.474,144.408
1550620800000,144.407,145.042,144.12,144.462
1550707200000,144.462,144.924,144.08,144.359
