bar_start_ms,open,high,low,close
1727312400000,2659.13000,2661.49450,2657.72500,2660.91000
1727316000000,2660.95000,2661.62500,2657.10500,2658.16000
1727319600000,2658.12000,2662.56150,2657.74650,2662.56150
1727323200000,2662.59000,2662.96950,2660.23000,2660.71450
1727326800000,2660.70000,2663.49000,2659.83000,2661.48150
1727330400000,2661.47650,2662.73500,2658.04000,2661.76150
1727334000000,2661.76000,2666.95000,2659.52650,2664.70500
1727337600000,2664.68500,2670.55150,2664.62500,2669.12850
1727341200000,2669.13850,2669.89500,2667.03000,2668.95000
1727344800000,2668.94000,2675.73000,2667.53650,2672.72450
1727348400000,2672.71950,2685.59500,2672.32500,2682.86500
1727352000000,2682.86000,2684.28500,2668.71000,2677.34500
1727355600000,2677.35500,2679.76650,2654.86850,2660.91500
1727359200000,2660.93550,2669.62150,2659.78500,2665.90850
1727362800000,2665.91800,2673.18500,2662.53700,2671.39450
1727366400000,2671.45300,2672.49150,2662.98450,2668.30150
1727370000000,2668.29500,2672.33000,2667.73000,2671.00500
1727373600000,2671.00050,2677.14000,2670.16800,2675.94450
1727377200000,2675.95950,2677.90150,2672.32850,2673.72500
1727380800000,2673.78200,2674.12000,2670.95000,2672.40500
1727388000000,2672.12000,2673.24200,2671.85650,2672.40000
1727391600000,2672.41650,2673.27000,2672.04350,2672.70500
1727395200000,2672.69000,2672.75650,2669.37000,2669.84650
1727398800000,2669.79000,2672.84950,2666.28150,2669.61350
1727402400000,2669.61500,2671.10650,2667.27150,2669.01450
1727406000000,2669.01000,2674.04550,2668.71000,2673.75550
1727409600000,2673.75350,2673.99850,2669.39000,2670.56350
1727413200000,2670.58350,2671.41000,2662.39050,2664.90850
1727416800000,2664.91350,2669.59500,2664.10000,2665.86000
1727420400000,2665.89000,2668.31500,2661.03350,2664.74650
1727424000000,2664.75650,2665.46500,2661.87950,2662.68150
1727427600000,2662.67700,2664.99150,2658.41150,2663.77150
1727431200000,2663.75950,2665.70200,2662.09650,2664.40150
1727434800000,2664.39500,2669.25200,2664.36150,2666.17500
1727438400000,2666.19500,2674.31000,2662.41450,2670.14200
1727442000000,2670.13700,2671.14000,2664.12850,2666.52950
1727445600000,2666.51150,2666.93500,2649.47000,2649.52150
1727449200000,2649.51650,2654.70850,2644.87050,2649.81350
1727452800000,2649.85500,2656.38850,2646.08000,2651.88150
1727456400000,2651.87000,2652.40350,2643.25150,2645.23150
1727460000000,2645.24650,2648.97000,2643.54650,2648.01850
1727463600000,2648.03350,2652.93650,2645.71500,2652.09850
1727654400000,2663.63650,2666.03150,2661.28650,2661.66500
1727658000000,2661.65000,2664.39500,2647.45050,2652.77850
1727661600000,2652.76850,2656.45000,2650.35000,2652.63000
1727665200000,2652.59450,2655.62450,2652.23500,2653.58650
1727668800000,2653.59650,2656.00850,2652.17550,2655.95350
1727672400000,2655.97350,2659.40500,2654.47000,2657.93000
1727676000000,2657.94000,2660.18500,2655.71500,2657.88000
1727679600000,2657.96000,2660.68500,2650.75650,2650.99650
1727683200000,2650.95650,2656.66850,2650.67500,2653.57850
1727686800000,2653.64850,2653.77000,2648.42500,2649.76000
1727690400000,2649.78000,2650.14000,2635.85000,2637.01650
1727694000000,2636.95000,2642.89500,2634.52000,2641.70000
1727697600000,2641.70500,2644.28000,2634.95150,2639.02350
1727701200000,2639.10050,2642.18000,2630.55800,2635.81650
1727704800000,2635.81700,2636.22200,2628.85000,2633.39500
1727708400000,2633.39200,2636.50000,2630.34450,2633.98450
1727712000000,2634.02200,2639.50000,2633.46000,2639.14300
1727715600000,2639.14350,2641.91200,2636.48950,2637.95350
1727719200000,2637.96850,2638.44350,2624.78000,2631.58050
1727722800000,2631.63550,2631.84150,2626.49000,2631.02850
1727726400000,2631.07500,2635.17500,2630.79850,2634.67950
1727733600000,2634.50000,2635.08000,2632.46950,2635.08000
1727737200000,2635.20000,2636.24500,2634.65450,2635.76350
1727740800000,2635.79000,2637.22000,2634.01850,2636.46500
