timestamp,open,high,low,close
1546300800000,1.36234,1.36349,1.36207,1.36254
1546387200000,1.36256,1.36622,1.35688,1.36309
1546473600000,1.36311,1.36448,1.34688,1.34793
1546560000000,1.34793,1.34911,1.33725,1.33737
1546646400000,1.33737,1.33737,1.33737,1.33737
1546732800000,1.33746,1.33883,1.33666,1.33688
1546819200000,1.33687,1.33775,1.32782,1.32964
1546905600000,1.32965,1.33227,1.32422,1.32443
1546992000000,1.32443,1.32552,1.31797,1.32129
1547078400000,1.32127,1.32588,1.32077,1.32384
1547164800000,1.32384,1.32782,1.31829,1.32648
1547251200000,1.32648,1.32648,1.32648,1.32648
1547337600000,1.32567,1.32683,1.32566,1.32683
1547424000000,1.32682,1.32972,1.32523,1.32772
1547510400000,1.3277,1.32939,1.32259,1.32608
1547596800000,1.32608,1.32839,1.32349,1.32585
1547683200000,1.32585,1.33185,1.3248,1.32812
1547769600000,1.32812,1.32839,1.32314,1.32643
1547856000000,1.32643,1.32643,1.32643,1.32643
1547942400000,1.32599,1.32774,1.32598,1.32761
1548028800000,1.32761,1.33181,1.32513,1.32973
1548115200000,1.32975,1.33583,1.32961,1.33565
1548201600000,1.33565,1.33707,1.33047,1.33413
1548288000000,1.33413,1.33748,1.3329,1.335
1548374400000,1.33502,1.33562,1.32134,1.32155
1548460800000,1.32155,1.32155,1.32155,1.32155
1548547200000,1.32193,1.32227,1.3211,1.32224
1548633600000,1.32223,1.32854,1.32029,1.32615
1548720000000,1.32615,1.32845,1.32413,1.32716
1548806400000,1.32717,1.32813,1.31184,1.3143
1548892800000,1.31429,1.31648,1.31194,1.31264
1548979200000,1.31268,1.31571,1.30682,1.30982
1549065600000,1.30982,1.30982,1.30982,1.30982
1549152000000,1.30899,1.30996,1.30872,1.30994
1549238400000,1.30993,1.31469,1.30851,1.31159
1549324800000,1.31158,1.31529,1.31017,1.31268
1549411200000,1.31269,1.32186,1.31242,1.32155
1549497600000,1.32155,1.33169,1.3215,1.33109
1549584000000,1.33109,1.33288,1.32319,1.32767
1549670400000,1.32767,1.32767,1.32767,1.32767
1549756800000,1.32667,1.32776,1.3266,1.3276
1549843200000,1.3276,1.33186,1.32614,1.3303
1549929600000,1.3303,1.33141,1.32247,1.32298
1550016000000,1.323,1.32684,1.31957,1.32593
