ts,o,h,l,c
1704139200,4771.12550,4776.40850,4770.61750,4774.85450
1704153600,4774.62100,4776.63450,4771.12850,4773.38150
1704168000,4773.13000,4778.63150,4772.88000,4776.88300
1704182400,4776.99250,4782.40850,4740.87250,4745.74850
1704196800,4746.13750,4746.38450,4729.60150,4734.68000
1704211200,4734.43000,4754.42750,4727.21850,4727.24700
1704225600,4727.36550,4747.56300,4722.97150,4745.62000
1704240000,4745.86150,4746.14050,4741.49850,4741.79850
1704254400,4741.55150,4742.88550,4739.36400,4741.91000
1704268800,4742.00450,4746.07300,4728.68400,4730.42750
1704283200,4730.16400,4730.42600,4704.70150,4711.31750
1704297600,4711.08400,4729.33700,4707.39000,4719.99400
1704312000,4720.21850,4720.71000,4699.62450,4707.87450
1704326400,4707.62300,4710.91450,4704.91300,4707.76000
1704340800,4707.76300,4715.88450,4706.28100,4712.74700
1704355200,4712.87550,4717.12850,4706.10750,4706.88600
1704369600,4707.12550,4719.58000,4697.63000,4715.89550
1704384000,4716.27750,4726.81550,4699.03000,4704.10250
1704398400,4703.86450,4707.50600,4687.78300,4694.50850
1704412800,4694.64450,4696.92300,4692.77700,4693.04600
1704427200,4693.28450,4695.54550,4682.56700,4683.27250
1704441600,4683.56150,4689.15400,4672.18750,4678.37000
1704456000,4678.51400,4721.69450,4663.47750,4718.80700
1704470400,4719.05700,4721.76700,4683.78400,4685.27000
1704484800,4685.51000,4700.15100,4681.73300,4698.38600
1704672000,4700.13000,4704.88000,4691.60150,4692.60450
1704686400,4692.74550,4695.63600,4689.66150,4691.49550
1704700800,4691.60300,4697.10000,4676.62700,4692.63300
1704715200,4692.77700,4725.19550,4691.00300,4721.18300
1704729600,4721.45550,4733.67850,4717.68000,4732.23850
1704758400,4758.07150,4759.88150,4756.87000,4758.42750
1704772800,4758.24150,4758.29850,4754.89300,4755.69850
1704787200,4755.95150,4755.95150,4739.68400,4740.91700
1704801600,4741.05150,4747.41300,4730.53700,4739.04000
1704816000,4738.82150,4765.94000,4738.82150,4754.42550
1704830400,4754.64700,4759.07000,4746.03550,4754.23700
1704844800,4753.99600,4756.98750,4749.94250,4751.17600
1704859200,4751.33000,4755.27300,4748.52400,4754.75000
1704873600,4754.89550,4766.18150,4751.42600,4753.92150
1704888000,4753.80300,4770.02150,4750.49300,4769.00550
1704902400,4769.25000,4789.98050,4761.06950,4789.75300
1704916800,4789.94600,4791.43750,4769.38000,4785.93600
1704931200,4785.68000,4794.65750,4785.15000,4794.43000
1704945600,4794.21000,4798.29700,4792.18300,4795.96000
1704960000,4796.15300,4802.67850,4787.67850,4790.43450
1704974400,4790.17100,4798.57050,4752.38000,4756.40250
1704988800,4756.62700,4786.78700,4738.88300,4785.31450
1705003200,4785.54100,4786.05450,4771.48000,4776.23150
1705017600,4776.41150,4778.53550,4768.90250,4775.93600
1705032000,4775.91300,4777.16550,4767.15250,4767.90400
1705046400,4767.66600,4787.80000,4758.26450,4765.99300
1705060800,4766.20550,4802.21850,4763.99550,4774.23700
1705075200,4777.92850,4786.50150,4777.92850,4785.80300
1705089600,4778.83850,4785.51150,4774.00600,4782.72700
1705262400,4777.72400,4778.98600,4772.72550,4776.47850
1705276800,4776.22100,4784.51000,4773.97100,4783.23600
1705291200,4782.97850,4788.98600,4781.44700,4782.97550
1705305600,4783.22700,4787.73750,4773.97250,4777.23750
1705320000,4776.74050,4779.50700,4772.98300,4779.35300
1705334400,4779.47550,4779.51300,4776.45000,4779.44700
1705348800,4777.97400,4779.22850,4774.22850,4774.48300
1705363200,4774.59700,4774.59700,4763.23300,4766.72400
1705377600,4766.50850,4767.51000,4760.45750,4763.48750
1705392000,4763.20000,4765.22850,4751.98000,4763.73600
1705406400,4763.97250,4782.29900,4750.62850,4778.59000
1705420800,4778.83300,4782.42450,4746.91000,4759.21700
1705435200,4759.47600,4767.84600,4754.34150,4767.44150
1705449600,4767.24250,4767.72450,4753.31850,4753.57000
1705464000,4753.31400,4758.32400,4738.50150,4743.71300
1705478400,4743.45850,4748.55850,4736.79000,4747.31150
1705492800,4747.06300,4753.05000,4725.15250,4736.23300
1705507200,4736.47600,4743.86700,4714.55000,4730.70150
1705521600,4730.98000,4741.96600,4722.73100,4737.89050
1705536000,4737.60150,4741.15850,4735.13900,4735.84700
1705550400,4735.62850,4742.38750,4732.87100,4741.38750
1705564800,4741.87700,4757.89050,4739.38000,4757.10600
1705579200,4756.85000,4766.88000,4749.35150,4758.69450
1705593600,4758.94600,4775.37600,4741.15100,4773.31450
1705608000,4773.44450,4786.22850,4771.81400,4783.94300
1705622400,4783.69150,4785.76250,4778.36400,4785.04050
1705636800,4785.30150,4791.41150,4780.93100,4790.16700
1705651200,4790.41550,4804.88700,4786.70150,4803.63300
1705665600,4803.34700,4810.11000,4785.09400,4798.74850
1705680000,4798.99300,4843.06900,4796.02850,4838.26150
1705694400,4838.29850,4843.13000,4834.23700,4840.87850
1705867200,4842.10600,4848.38600,4842.00300,4843.88600
1705881600,4843.75000,4856.50450,4842.85450,4850.70000
1705896000,4850.94850,4852.73000,4846.87550,4850.62250
1705910400,4850.38300,4856.87700,4848.12400,4853.37250
1705924800,4853.12550,4867.38300,4849.50000,4851.22250
1705939200,4851.48450,4857.94150,4843.76550,4852.02300
1705953600,4852.50550,4857.64050,4848.44600,4850.75850
1705968000,4850.84700,4854.53750,4848.81000,4849.88750
1705982400,4850.09300,4855.19150,4850.09300,4854.01850
1705996800,4853.77150,4855.28850,4847.28450,4852.35750
1706011200,4852.14600,4861.61750,4846.31600,4848.08300
1706025600,4848.30600,4860.31000,4844.59450,4858.80250
1706040000,4859.02000,4875.09850,4857.53850,4874.37000
1706054400,4874.11850,4876.47000,4872.21400,4875.25300
1706068800,4875.50600,4884.85250,4874.73850,4883.08150
1706083200,4883.33300,4888.08750,4882.56950,4886.07850
1706097600,4886.33750,4902.09700,4879.66550,4895.36750
1706112000,4895.64150,4903.59700,4875.46250,4881.07150
1706126400,4880.94400,4884.51450,4859.94300,4870.88600
1706140800,4870.74100,4873.65400,4865.87700,4868.62850
1706155200,4868.47300,4877.13150,4868.34850,4873.12550
1706169600,4872.88000,4877.13750,4869.88150,4875.38000
1706184000,4875.13150,4898.82700,4868.85300,4887.66250
1706198400,4887.89150,4896.35900,4869.29600,4881.82250
1706212800,4881.33000,4897.25300,4878.31900,4885.96400
1706227200,4886.21400,4887.25100,4881.33700,4881.85600
1706241600,4881.97450,4882.13150,4870.87700,4871.83250
1706256000,4871.71150,4890.32600,4871.09450,4888.60150
1706270400,4888.71400,4906.27450,4884.43550,4906.04250
1706284800,4905.78950,4907.04450,4881.13950,4895.26300
1706299200,4895.50400,4896.00600,4885.83900,4887.88600
1706472000,4883.35000,4883.76050,4875.59700,4877.66000
1706486400,4877.87100,4886.65550,4877.10600,4885.37850
1706500800,4885.63000,4891.38000,4884.59700,4891.38000
1706515200,4891.62400,4894.16000,4886.13000,4892.63300
1706529600,4892.52400,4898.61600,4887.63300,4888.38850
1706544000,4888.66400,4906.17300,4886.93300,4903.92850
1706558400,4904.14850,4929.71750,4904.14850,4926.22550
1706572800,4925.94700,4930.76000,4924.24700,4926.43300
1706587200,4926.18000,4929.43150,4920.13600,4923.38300
1706601600,4922.99550,4927.62550,4920.41000,4923.13300
1706616000,4923.38300,4928.33150,4914.87700,4921.66000
1706630400,4921.42000,4930.47150,4916.16150,4929.03000
1706644800,4929.27550,4931.38750,4901.32300,4904.27450
1706659200,4904.55600,4908.77950,4903.64300,4904.68400
1706673600,4904.94450,4909.55400,4901.77100,4908.77750
1706688000,4909.00550,4912.91000,4898.31700,4902.85150
1706702400,4903.09450,4911.70550,4879.42400,4882.88850
1706716800,4882.64450,4904.95700,4871.57700,4879.86750
1706731200,4880.14600,4880.89000,4841.53550,4854.07250
1706745600,4854.32850,4863.32850,4853.79700,4860.05750
1706760000,4860.33150,4862.83900,4851.30300,4858.71050
1706774400,4858.83450,4866.69850,4857.07400,4866.58600
1706788800,4866.33450,4876.63450,4855.53600,4855.78600
1706803200,4855.53300,4900.34550,4852.94550,4900.05150
1706817600,4900.58600,4933.37300,4896.10850,4931.78400
1706832000,4931.29450,4936.36000,4927.57400,4933.66550
1706846400,4933.41850,4935.58750,4930.92000,4931.43300
