bar_start_ms,open,high,low,close
1755820800000,24302.05000,24310.36100,24257.95000,24285.01650
1755835200000,24284.49450,24286.99450,24199.48900,24230.43900
1755849600000,24229.43900,24338.56650,24218.99450,24320.00000
1755864000000,24319.56650,24437.44450,24275.49450,24434.00000
1755878400000,24434.48350,24450.06100,24340.51100,24351.48900
1755892800000,24350.48900,24361.01650,24339.50000,24353.55000
1756065600000,24365.90000,24365.90000,24344.93900,24356.60550
1756080000000,24356.98900,24370.65000,24282.57200,24290.50550
1756094400000,24291.55550,24313.55000,24215.00550,24221.50550
1756108800000,24219.52200,24327.00550,24213.98350,24314.57200
1756123200000,24315.05000,24379.29900,24231.93900,24257.99450
1756137600000,24258.44450,24298.50550,24237.98350,24281.98350
1756152000000,24282.55550,24291.45000,24256.98350,24287.18900
1756166400000,24288.18350,24290.71650,24084.01650,24155.01100
1756180800000,24154.07200,24215.49450,24105.01650,24143.92800
1756195200000,24146.05000,24203.56650,24032.52200,24194.56100
1756209600000,24196.99450,24266.51650,24152.48900,24214.43350
1756224000000,24214.00000,24222.51100,24159.43900,24188.56650
1756238400000,24188.00000,24227.81650,24182.48350,24223.72200
1756252800000,24223.38900,24251.55550,24212.00550,24239.98900
1756267200000,24242.50550,24251.99450,24166.95000,24185.51100
1756281600000,24187.48350,24200.99450,24011.00550,24112.50550
1756296000000,24111.48350,24153.50550,23976.01650,24010.01650
1756310400000,24010.98900,24081.01100,24010.50000,24053.51650
1756324800000,24052.98900,24076.51650,24008.40550,24018.05000
1756339200000,24018.51100,24110.93350,23976.94450,24100.49450
1756353600000,24101.50550,24168.98350,24060.99450,24153.51650
1756368000000,24155.47800,24205.44450,23987.50000,23999.98900
1756382400000,24000.51100,24105.49450,23971.48350,24047.43900
1756396800000,24046.48350,24086.94450,24021.43350,24062.48350
1756411200000,24061.97800,24072.56100,24033.50000,24036.91650
1756425600000,24037.61650,24065.02200,23980.92800,24002.50000
1756440000000,24003.00550,24035.51100,23930.50000,23942.42800
1756454400000,23941.50000,24049.47800,23879.95000,23943.48900
1756468800000,23944.07200,24069.07200,23912.51100,23922.43350
1756483200000,23920.51100,23970.99450,23893.97800,23938.98350
1756497600000,23939.48900,23960.99450,23933.99450,23936.05000
1756670400000,23958.80000,23991.41100,23957.40550,23991.41100
1756684800000,23990.75550,24026.93350,23936.97800,23949.51100
1756699200000,23951.01650,24017.55550,23930.56650,23971.50550
1756713600000,23970.43900,24050.51650,23963.98900,23989.51100
1756728000000,23988.99450,24024.55550,23977.43350,23999.98350
1756742400000,24000.50000,24042.50550,23992.50550,24031.05550
1756756800000,24032.51650,24043.50550,24010.78350,24011.48900
1756771200000,24012.48900,24101.51100,23992.71100,24040.00000
1756785600000,24040.48900,24042.00550,23918.47800,23984.98350
1756800000000,23984.05550,24002.45000,23662.56100,23696.00550
1756814400000,23694.99450,23709.56650,23538.48350,23555.49450
1756828800000,23556.99450,23597.57200,23476.48900,23577.56100
1756843200000,23577.98900,23662.34450,23577.98900,23618.95000
1756857600000,23618.55000,23654.45000,23606.98350,23618.01100
1756872000000,23617.50000,23631.01100,23553.51100,23611.01100
1756886400000,23612.00550,23710.51650,23504.92800,23655.45000
1756900800000,23655.95000,23674.06650,23548.49450,23599.51100
1756915200000,23598.56650,23626.92800,23539.50550,23555.56650
1756929600000,23554.99450,23610.71100,23545.98900,23594.40000
1756944000000,23595.08900,23642.49450,23570.99450,23577.98900
1756958400000,23577.00000,23648.50000,23566.50000,23611.98350
1756972800000,23614.00550,23803.00000,23603.00000,23765.55550
1756987200000,23767.00550,23800.01650,23711.93350,23781.50550
1757001600000,23782.00550,23812.50000,23759.42800,23807.50550
1757016000000,23807.95000,23841.05000,23804.50000,23837.66650
1757030400000,23836.84450,23848.00000,23816.48900,23832.00550
1757044800000,23831.47800,23896.57200,23824.55550,23867.56100
1757059200000,23870.00550,23889.45000,23757.00550,23800.48900
1757073600000,23801.01650,23835.06100,23553.00550,23553.00550
1757088000000,23555.01650,23657.95000,23548.50550,23657.50000
1757102400000,23657.01100,23670.05000,23626.94450,23654.97800
1757275200000,23624.21650,23673.91100,23620.09450,23669.81100
1757289600000,23670.38900,23739.01100,23669.16100,23706.93900
1757304000000,23707.49450,23750.50000,23668.47800,23739.52200
1757318400000,23741.93350,23800.50550,23716.98350,23738.99450
1757332800000,23739.48900,23776.00550,23653.98350,23769.55000
1757347200000,23768.50000,23833.05550,23759.49450,23790.55550
1757361600000,23789.52200,23819.72800,23765.98900,23819.72800
1757376000000,23820.39450,23822.31650,23748.50550,23769.00000
