ts,o,h,l,c
1735750800,1.438160,1.439100,1.438150,1.438495
1735754400,1.438465,1.438465,1.437325,1.437535
1735758000,1.437520,1.438595,1.437410,1.437900
1735761600,1.437910,1.438130,1.436915,1.437325
1735765200,1.437320,1.437725,1.437135,1.437220
1735768800,1.437210,1.437865,1.437210,1.437650
1735772400,1.437645,1.437775,1.437340,1.437650
1735776000,1.437660,1.438025,1.437115,1.437115
1735779600,1.437110,1.437930,1.437110,1.437825
1735783200,1.437830,1.440795,1.437675,1.440520
1735786800,1.440510,1.442235,1.440050,1.441095
1735790400,1.441095,1.441625,1.440355,1.441495
1735794000,1.441495,1.442860,1.441000,1.442560
1735797600,1.442545,1.442815,1.441675,1.441835
1735801200,1.441830,1.442770,1.441685,1.442300
1735804800,1.442285,1.443200,1.441450,1.442140
1735808400,1.442115,1.443500,1.441945,1.443065
1735812000,1.443070,1.443900,1.442085,1.442235
1735815600,1.442250,1.444230,1.442120,1.442325
1735819200,1.442330,1.442460,1.439240,1.440325
1735822800,1.440310,1.442015,1.440025,1.440860
1735826400,1.440855,1.441770,1.440030,1.441760
1735830000,1.441770,1.441770,1.439675,1.440100
1735833600,1.440110,1.440580,1.439860,1.440230
1735837200,1.440195,1.441080,1.440060,1.440710
1735840800,1.440700,1.440885,1.440380,1.440470
1735844400,1.440470,1.440475,1.439270,1.439315
1735848000,1.439310,1.439610,1.438940,1.439100
1735851600,1.439110,1.439255,1.438410,1.438660
1735855200,1.438665,1.438750,1.438335,1.438440
1735858800,1.438435,1.439200,1.438335,1.438940
1735862400,1.438935,1.439540,1.438365,1.439265
1735866000,1.439280,1.439345,1.438465,1.438580
1735869600,1.438605,1.440325,1.438605,1.439820
1735873200,1.439825,1.439965,1.438740,1.439960
1735876800,1.439980,1.439980,1.438860,1.439030
1735880400,1.439025,1.440380,1.438925,1.440245
1735884000,1.440240,1.440480,1.439205,1.439315
1735887600,1.439310,1.440365,1.439205,1.440355
1735891200,1.440350,1.441955,1.440350,1.441400
1735894800,1.441395,1.442630,1.440915,1.441960
1735898400,1.442095,1.445445,1.442050,1.443610
1735902000,1.443615,1.446210,1.443320,1.445685
1735905600,1.445680,1.446040,1.444295,1.445725
1735909200,1.445720,1.446370,1.445410,1.445900
1735912800,1.445910,1.446040,1.444625,1.444855
1735916400,1.444850,1.445010,1.443995,1.444655
1735920000,1.444650,1.445005,1.444070,1.444525
1736096400,1.444185,1.445135,1.444185,1.445005
1736100000,1.445035,1.445055,1.443625,1.443890
1736103600,1.443885,1.444485,1.443195,1.443230
1736107200,1.443235,1.443530,1.439780,1.440025
1736110800,1.440025,1.440660,1.438830,1.439655
1736114400,1.439660,1.440640,1.438805,1.440415
1736118000,1.440420,1.440645,1.440120,1.440375
1736121600,1.440380,1.440440,1.438905,1.438960
1736125200,1.438965,1.439975,1.438940,1.439785
1736128800,1.439770,1.439860,1.438535,1.439015
1736132400,1.439040,1.439455,1.435870,1.436160
1736136000,1.436160,1.438395,1.436115,1.437460
1736139600,1.437455,1.438050,1.436780,1.437295
1736143200,1.437305,1.437995,1.430105,1.430150
1736146800,1.430155,1.432710,1.429960,1.431740
1736150400,1.431735,1.431745,1.430320,1.430540
1736154000,1.430520,1.436075,1.427980,1.433125
1736157600,1.433120,1.437285,1.432325,1.436125
1736161200,1.436110,1.437920,1.435530,1.436095
1736164800,1.436085,1.437550,1.436065,1.436400
1736168400,1.436405,1.437350,1.436035,1.436935
1736172000,1.436935,1.437225,1.433655,1.433725
1736175600,1.433730,1.433910,1.433095,1.433330
1736179200,1.433325,1.433360,1.432865,1.433270
1736182800,1.433225,1.433520,1.433135,1.433315
1736186400,1.433320,1.434200,1.433125,1.434170
1736190000,1.434165,1.434785,1.433830,1.433930
1736193600,1.433935,1.435000,1.433450,1.433605
1736197200,1.433600,1.433735,1.433080,1.433310
1736200800,1.433305,1.433545,1.432305,1.432320
1736204400,1.432300,1.432450,1.431885,1.432315
1736208000,1.432305,1.432430,1.431195,1.431510
1736211600,1.431515,1.432165,1.431100,1.431965
1736215200,1.431970,1.432115,1.430770,1.430790
1736218800,1.430780,1.431865,1.430430,1.430940
1736222400,1.430945,1.431130,1.430205,1.430265
1736226000,1.430260,1.430765,1.429785,1.430560
1736229600,1.430555,1.431780,1.430355,1.431580
1736233200,1.431590,1.432315,1.431260,1.431765
1736236800,1.431760,1.432125,1.430070,1.432105
