ts,o,h,l,c
1735747200,157.22700,157.78450,157.22600,157.43550
1735761600,157.43450,157.66450,156.99750,157.02450
1735776000,157.02400,157.21300,156.44000,156.78300
1735790400,156.78400,157.28850,156.75050,157.08200
1735804800,157.08250,157.75250,156.63800,157.66200
1735819200,157.66150,157.85200,157.46850,157.62900
1735833600,157.62950,157.63350,157.17700,157.21450
1735848000,157.21400,157.46150,157.18900,157.28600
1735862400,157.28650,157.42700,157.04200,157.33200
1735876800,157.32900,157.38950,157.06300,157.16650
1735891200,157.16700,157.49450,157.02500,157.20700
1735905600,157.20600,157.35300,156.87300,157.34000
1735920000,157.33950,157.38150,157.27700,157.30500
1736092800,157.21450,157.83000,157.20250,157.59100
1736107200,157.59150,157.78400,157.48900,157.72050
1736121600,157.72200,157.80750,157.53450,157.66700
1736136000,157.66700,157.96200,156.62200,156.78850
1736150400,156.78850,157.65750,156.24300,157.54650
1736164800,157.54800,157.67100,157.43450,157.62550
1736179200,157.62550,158.22500,157.56700,158.10750
1736193600,158.10600,158.41700,158.01900,158.08350
1736208000,158.08450,158.15750,157.40050,157.43000
1736222400,157.43100,157.85250,157.36650,157.74350
1736236800,157.74350,158.42550,157.53850,157.83500
1736251200,157.83400,157.91850,157.58800,157.87350
1736265600,157.87300,158.24450,157.87250,158.17150
1736280000,158.17200,158.26250,157.93600,158.22900
1736294400,158.22650,158.28500,157.92800,158.24850
1736308800,158.24950,158.55150,158.05600,158.50800
1736323200,158.50950,158.50950,158.14550,158.32300
1736337600,158.32150,158.52200,158.27350,158.36050
1736352000,158.36250,158.43700,158.10350,158.26650
1736366400,158.26550,158.28950,157.76350,157.92900
1736380800,157.92950,158.28700,157.89250,158.13400
1736395200,158.13350,158.17750,157.65300,157.74750
1736409600,157.74800,158.03200,157.57700,158.01500
1736424000,158.01600,158.16400,157.98750,158.12350
1736438400,158.12200,158.22900,157.95300,158.00450
1736452800,158.00400,158.40900,157.93550,158.38800
1736467200,158.38900,158.44550,157.75100,157.82600
1736481600,157.82500,158.17350,157.62550,157.99250
1736496000,157.99200,158.88150,157.22600,157.69100
1736510400,157.68950,157.98650,157.58000,157.81650
1736524800,157.81600,157.81600,157.67850,157.69800
1736697600,157.76500,157.96850,157.70550,157.79250
1736712000,157.79300,157.86800,157.27200,157.54550
1736726400,157.54500,157.67100,157.24800,157.60600
1736740800,157.60900,157.61800,156.92650,157.03350
1736755200,157.03300,157.79100,156.91450,157.51550
1736769600,157.51450,157.82000,157.29500,157.65200
1736784000,157.65250,157.69800,157.12050,157.54150
1736798400,157.54100,158.03150,157.05450,157.48700
1736812800,157.48750,157.73350,157.29850,157.69900
1736827200,157.69950,158.13200,157.68450,157.86350
1736841600,157.86250,158.15400,157.40150,157.95450
1736856000,157.95500,158.19700,157.87100,157.98400
1736870400,157.98250,158.08600,157.90000,157.97600
1736884800,157.97850,158.03750,157.58950,157.60750
1736899200,157.60600,157.60600,156.72350,157.11400
1736913600,157.11300,157.12800,156.71250,156.98050
1736928000,156.98150,157.08900,155.93950,156.60250
1736942400,156.60200,156.61000,156.40700,156.44250
1736956800,156.44300,156.55400,156.17000,156.18900
1736971200,156.19000,156.19000,155.21150,155.95500
1736985600,155.95450,156.31400,155.86200,155.89850
1737000000,155.89900,156.20050,155.61350,156.11050
1737014400,156.10850,156.36700,155.10350,155.44200
1737028800,155.44100,155.51200,155.15000,155.20650
1737043200,155.20500,155.48600,154.98100,155.18800
1737057600,155.18850,155.49750,155.14600,155.39000
1737072000,155.39050,155.77350,155.36550,155.70450
1737086400,155.70550,155.84950,155.41250,155.72200
1737100800,155.72200,156.37450,155.55700,156.30600
1737115200,156.30650,156.34400,156.10400,156.15000
1737129600,156.15050,156.32400,156.12850,156.30000
1737302400,156.26350,156.58450,155.98500,155.98550
1737316800,155.98600,156.10950,155.71000,155.97350
1737331200,155.97400,156.28500,155.89700,156.15600
1737345600,156.15650,156.45950,156.13450,156.37750
1737360000,156.37850,156.46750,155.41800,155.68500
1737374400,155.68450,156.06100,155.49800,155.61100
1737388800,155.61200,156.24300,154.90450,156.02550
1737403200,156.02450,156.19500,154.77600,155.06750
1737417600,155.06850,155.77300,155.00500,155.74400
1737432000,155.74450,156.05450,155.70650,155.82400
1737446400,155.82350,155.84000,155.25250,155.49700
1737460800,155.49650,155.59650,155.42000,155.52100
1737475200,155.52150,155.83400,155.35450,155.42700
1737489600,155.42900,155.96050,155.40700,155.79400
1737504000,155.79300,156.11400,155.55050,155.72400
1737518400,155.72250,156.05350,155.63350,155.81400
1737532800,155.81400,156.64600,155.74550,156.62200
1737547200,156.61900,156.70850,156.44850,156.54750
1737561600,156.54800,156.59150,156.31550,156.39350
1737576000,156.39400,156.61600,156.28650,156.59000
1737590400,156.58950,156.75250,156.45200,156.48850
1737604800,156.48750,156.59750,156.20650,156.40050
1737619200,156.40000,156.47600,155.86550,156.00700
1737633600,156.00800,156.13000,155.74500,155.97300
1737648000,155.97550,156.28000,155.95400,156.24750
1737662400,156.24650,156.41650,155.00450,155.23100
1737676800,155.23200,155.72900,154.84250,155.38450
1737691200,155.38200,156.47250,155.11950,156.45950
1737705600,156.46000,156.57650,155.57950,155.58550
1737720000,155.58700,156.02400,155.51650,155.90650
1737734400,155.90750,156.01800,155.87100,155.95100
1737907200,155.73400,155.84750,155.39600,155.53200
1737921600,155.53300,156.05950,155.29050,156.01700
1737936000,156.01950,156.24850,155.05200,155.13500
1737950400,155.13400,155.19100,153.71450,154.04150
1737964800,154.04300,154.68400,153.89950,154.23050
1737979200,154.23100,154.72200,154.17550,154.58400
1737993600,154.58350,155.15950,154.46100,155.14650
1738008000,155.14750,155.94900,155.12350,155.79100
1738022400,155.78900,155.97950,155.52150,155.73300
1738036800,155.73200,155.82100,155.20700,155.27750
1738051200,155.27800,155.76150,155.05200,155.65850
1738065600,155.65700,155.72750,155.49400,155.52150
1738080000,155.52100,155.65150,155.43250,155.63450
1738094400,155.63300,155.79050,155.22950,155.29800
1738108800,155.29850,155.40750,155.00350,155.15400
1738123200,155.15350,155.52150,155.09100,155.36350
1738137600,155.36350,155.46750,154.94100,155.22400
1738152000,155.22500,155.61250,155.00500,155.35650
1738166400,155.35700,155.37750,154.68100,154.72200
