timestamp,open,high,low,close
1546300800000,1.14598,1.14676,1.14566,1.14612
1546387200000,1.14612,1.14967,1.13092,1.13121
1546473600000,1.13122,1.1411,1.13099,1.13899
1546560000000,1.13901,1.14189,1.13456,1.13943
1546646400000,1.13943,1.13943,1.13943,1.13943
1546732800000,1.13955,1.14129,1.13954,1.14102
1546819200000,1.14102,1.14826,1.14046,1.14789
1546905600000,1.1479,1.14844,1.14222,1.14572
1546992000000,1.14573,1.15578,1.14389,1.15541
1547078400000,1.15541,1.15697,1.14844,1.15081
1547164800000,1.15082,1.15403,1.1458,1.14656
1547251200000,1.14656,1.14656,1.14656,1.14656
1547337600000,1.14589,1.14685,1.14583,1.14597
1547424000000,1.14598,1.1482,1.14506,1.14726
1547510400000,1.14727,1.14896,1.13819,1.14141
1547596800000,1.1414,1.14248,1.13777,1.13994
1547683200000,1.13994,1.14059,1.137,1.1392
1547769600000,1.1392,1.14103,1.13532,1.13614
1547856000000,1.13614,1.13614,1.13614,1.13614
1547942400000,1.13603,1.1368,1.13602,1.1365
1548028800000,1.13651,1.1391,1.13567,1.13688
1548115200000,1.13687,1.13739,1.13361,1.13633
1548201600000,1.13634,1.13942,1.13505,1.13861
1548288000000,1.13861,1.13913,1.12892,1.13126
1548374400000,1.13127,1.14176,1.13049,1.14032
1548460800000,1.14032,1.14032,1.14032,1.14032
1548547200000,1.14005,1.14134,1.14004,1.14127
1548633600000,1.14127,1.14436,1.139,1.14294
1548720000000,1.14295,1.14501,1.14111,1.14348
1548806400000,1.14348,1.15016,1.14062,1.14853
1548892800000,1.14852,1.15141,1.14356,1.14482
1548979200000,1.14482,1.14884,1.14343,1.14547
1549065600000,1.14547,1.14547,1.14547,1.14547
1549152000000,1.14503,1.14581,1.14503,1.14543
1549238400000,1.14543,1.14603,1.14244,1.14349
1549324800000,1.14348,1.14404,1.14011,1.14087
1549411200000,1.14087,1.14091,1.13608,1.13656
1549497600000,1.13655,1.13675,1.13244,1.13382
1549584000000,1.13382,1.13508,1.13207,1.13207
1549670400000,1.13207,1.13207,1.13207,1.13207
1549756800000,1.13186,1.13248,1.13148,1.13237
1549843200000,1.13239,1.13298,1.12672,1.12785
1549929600000,1.12785,1.13396,1.12577,1.13336
1550016000000,1.13336,1.13414,1.1249,1.12646
1550102400000,1.12646,1.13098,1.12498,1.12947
1550188800000,1.12946,1.13061,1.1234,1.12925
1550275200000,1.12925,1.12925,1.12925,1.12925
1550361600000,1.12906,1.12959,1.12889,1.12948
1550448000000,1.12948,1.13338,1.12937,1.13114
1550534400000,1.13115,1.13574,1.12755,1.13399
1550620800000,1.13399,1.13711,1.13249,1.13461
1550707200000,1.13461,1.13663,1.13202,1.13398
1550793600000,1.13399,1.13556,1.13161,1.13319
1550880000000,1.13319,1.13319,1.13319,1.13319
1550966400000,1.1334,1.13421,1.13281,1.1342
1551052800000,1.13421,1.13675,1.13367,1.13647
1551139200000,1.13647,1.14027,1.1345,1.1393
1551225600000,1.13931,1.14036,1.13622,1.13795
1551312000000,1.13796,1.14197,1.13595,1.1373
1551398400000,1.13731,1.14085,1.13533,1.13633
1551484800000,1.13633,1.13633,1.13633,1.13633
1551571200000,1.13811,1.13826,1.13722,1.13749
1551657600000,1.13749,1.1375,1.1309,1.13362
1551744000000,1.13363,1.13384,1.12895,1.1306
1551830400000,1.13059,1.13245,1.12855,1.13129
1551916800000,1.1313,1.13202,1.11764,1.1198
1552003200000,1.1198,1.12461,1.11852,1.12311
1552089600000,1.12311,1.12311,1.12311,1.12311
1552176000000,1.12316,1.12374,1.12304,1.12315
1552262400000,1.12315,1.12738,1.12217,1.12591
1552348800000,1.1259,1.13049,1.12492,1.12865
1552435200000,1.12864,1.13385,1.12773,1.13303
1552521600000,1.13304,1.13361,1.1294,1.13064
1552608000000,1.13066,1.13443,1.13,1.1324
1552694400000,1.1324,1.1324,1.1324,1.1324
1552780800000,1.13201,1.13277,1.13189,1.13192
1552867200000,1.13193,1.13589,1.13192,1.1336
1552953600000,1.1336,1.13615,1.13336,1.13542
1553040000000,1.13543,1.1448,1.13354,1.14284
1553126400000,1.14282,1.14373,1.13425,1.13737
1553212800000,1.13737,1.13905,1.12732,1.13004
1553299200000,1.13004,1.13004,1.13004,1.13004
1553385600000,1.12892,1.13011,1.12883,1.12955
1553472000000,1.12956,1.13314,1.12889,1.13151
1553558400000,1.13152,1.13259,1.12632,1.12738
1553644800000,1.12737,1.12855,1.12421,1.12521
1553731200000,1.12518,1.12612,1.12135,1.12298
1553817600000,1.12297,1.12466,1.12098,1.12179
1553904000000,1.12179,1.12179,1.12179,1.12179
1553990400000,1.12254,1.12312,1.12199,1.12231
1554076800000,1.12231,1.12498,1.11984,1.12049
1554163200000,1.12049,1.1216,1.11836,1.12032
1554249600000,1.12032,1.12547,1.12019,1.12446
1554336000000,1.12447,1.12475,1.12059,1.12222
1554422400000,1.12222,1.12472,1.12099,1.12142
1554508800000,1.12142,1.12142,1.12142,1.12142
1554595200000,1.12138,1.12213,1.12118,1.12181
1554681600000,1.12181,1.12744,1.12148,1.12555
1554768000000,1.12557,1.12842,1.12554,1.12655
1554854400000,1.12654,1.12876,1.12294,1.12758
1554940800000,1.12759,1.12873,1.12498,1.12601
1555027200000,1.12602,1.13239,1.12572,1.12976
1555113600000,1.12976,1.12976,1.12976,1.12976
1555200000000,1.13035,1.13072,1.12991,1.13028
1555286400000,1.13029,1.13209,1.12975,1.13043
1555372800000,1.13044,1.13139,1.12788,1.12845
1555459200000,1.12845,1.13237,1.12813,1.12965
1555545600000,1.12964,1.13039,1.12261,1.12349
1555632000000,1.12349,1.12476,1.12323,1.12408
1555718400000,1.12408,1.12408,1.12408,1.12408
1555804800000,1.12408,1.12452,1.12373,1.1244
1555891200000,1.1244,1.1262,1.12357,1.12584
1555977600000,1.12585,1.12612,1.11921,1.12237
1556064000000,1.12239,1.12241,1.11406,1.11533
1556150400000,1.11534,1.11623,1.11178,1.11353
1556236800000,1.11353,1.11739,1.11111,1.11429
1556323200000,1.11429,1.11429,1.11429,1.11429
1556409600000,1.11441,1.11516,1.11441,1.11494
1556496000000,1.11494,1.11869,1.1145,1.11848
1556582400000,1.11847,1.1229,1.11757,1.12157
1556668800000,1.12157,1.12647,1.1187,1.12024
1556755200000,1.12023,1.1219,1.11707,1.11729
1556841600000,1.11728,1.12047,1.1135,1.12007
1556928000000,1.12007,1.12007,1.12007,1.12007
1557014400000,1.11799,1.12003,1.11672,1.11846
1557100800000,1.11846,1.12092,1.1179,1.1201
1557187200000,1.12011,1.12178,1.11666,1.11895
1557273600000,1.11893,1.12136,1.11827,1.11977
1557360000000,1.11977,1.12509,1.11734,1.12184
1557446400000,1.12185,1.12536,1.12177,1.12329
1557532800000,1.12329,1.12329,1.12329,1.12329
1557619200000,1.1232,1.12408,1.12299,1.12357
1557705600000,1.12358,1.12635,1.12191,1.1232
1557792000000,1.1232,1.12439,1.12011,1.12032
1557878400000,1.12031,1.12245,1.11779,1.12068
1557964800000,1.12069,1.12238,1.11662,1.11731
1558051200000,1.1173,1.11841,1.11551,1.11563
1558137600000,1.11563,1.11563,1.11563,1.11563
1558224000000,1.11598,1.11666,1.11598,1.11646
