ts,o,h,l,c
1778835600,4593.0,4602.2,4569.5,4583.6
1778839200,4584.0,4610.9,4581.8,4605.0
1778842800,4604.8,4608.9,4588.1,4590.2
1778846400,4590.2,4596.9,4580.7,4583.8
1778850000,4583.7,4595.8,4547.6,4570.9
1778853600,4571.0,4605.0,4562.9,4601.1
1778857200,4601.2,4602.1,4571.3,4577.8
1778860800,4577.7,4586.1,4567.0,4582.3
1778864400,4582.3,4602.7,4581.1,4597.8
1778868000,4598.0,4601.6,4590.1,4597.3
1778871600,4597.7,4598.3,4582.8,4583.9
1778875200,4584.0,4584.6,4570.8,4577.3
1779055200,4582.6,4593.0,4556.7,4583.5
1779058800,4583.7,4585.5,4568.8,4574.5
1779062400,4574.5,4580.4,4516.1,4551.5
1779066000,4551.5,4572.6,4525.3,4562.0
1779069600,4561.6,4580.0,4558.3,4570.4
1779073200,4570.6,4585.6,4561.8,4578.9
1779076800,4578.6,4587.9,4567.2,4578.6
1779080400,4578.5,4590.3,4567.0,4568.4
1779084000,4568.2,4585.6,4566.5,4584.8
1779087600,4585.0,4598.4,4575.6,4584.0
1779091200,4584.0,4595.0,4580.0,4587.8
1779094800,4587.6,4590.0,4577.6,4580.5
1779098400,4580.3,4585.4,4569.2,4577.7
1779102000,4577.6,4606.0,4567.3,4588.4
1779105600,4588.5,4613.3,4582.6,4608.7
1779109200,4609.5,4623.0,4599.4,4614.5
1779112800,4614.2,4614.2,4575.7,4584.7
1779116400,4584.8,4586.3,4569.8,4581.7
1779120000,4582.0,4592.7,4571.4,4588.1
1779123600,4588.0,4596.8,4583.6,4585.4
1779127200,4585.3,4586.0,4571.8,4573.4
1779130800,4573.8,4603.6,4573.0,4596.9
1779134400,4597.3,4605.6,4596.4,4605.4
1779141600,4606.1,4616.6,4605.4,4612.2
1779145200,4612.2,4627.3,4612.1,4619.6
1779148800,4619.7,4627.2,4598.4,4600.2
1779152400,4599.9,4609.9,4591.3,4600.9
1779156000,4600.7,4600.7,4582.4,4584.2
1779159600,4583.9,4592.2,4579.6,4581.9
1779163200,4581.8,4582.7,4574.7,4579.5
1779166800,4579.5,4583.7,4566.8,4578.3
1779170400,4578.3,4591.1,4570.3,4585.3
1779174000,4585.2,4596.5,4578.5,4594.7
1779177600,4594.9,4596.8,4573.2,4580.3
1779181200,4579.7,4583.9,4572.9,4579.1
1779184800,4578.7,4582.0,4562.1,4581.8
1779188400,4581.7,4585.6,4566.8,4567.8
1779192000,4567.8,4584.8,4564.4,4574.7
1779195600,4574.2,4574.8,4500.5,4540.4
1779199200,4540.3,4550.8,4520.3,4531.0
1779202800,4531.1,4546.3,4526.4,4545.2
1779206400,4545.5,4549.8,4532.8,4544.6
1779210000,4544.7,4548.3,4536.1,4538.1
1779213600,4538.1,4541.0,4526.7,4530.5
1779217200,4530.0,4534.2,4518.2,4520.5
1779220800,4520.4,4525.2,4517.5,4518.2
1779228000,4518.1,4522.7,4513.0,4520.4
1779231600,4520.1,4532.9,4516.3,4525.6
1779235200,4525.7,4546.6,4515.9,4537.7
1779238800,4537.5,4543.2,4491.1,4517.3
1779242400,4517.5,4523.0,4493.7,4500.6
1779246000,4500.6,4502.7,4488.1,4499.1
1779249600,4499.0,4505.9,4491.7,4497.2
1779253200,4496.9,4515.2,4496.8,4508.5
1779256800,4508.3,4514.9,4497.0,4510.2
