ts,o,h,l,c
1735750800,0.618565,0.618955,0.618525,0.618785
1735754400,0.618775,0.619455,0.618310,0.619365
1735758000,0.619365,0.620315,0.618840,0.620055
1735761600,0.620065,0.621565,0.619845,0.621165
1735765200,0.621170,0.622260,0.620995,0.622260
1735768800,0.622275,0.622280,0.621370,0.621550
1735772400,0.621555,0.621955,0.621435,0.621710
1735776000,0.621730,0.621845,0.621215,0.621650
1735779600,0.621625,0.621675,0.621060,0.621390
1735783200,0.621420,0.621690,0.620380,0.620470
1735786800,0.620485,0.621360,0.620100,0.621310
1735790400,0.621320,0.622000,0.621035,0.621775
1735794000,0.621780,0.622040,0.620825,0.620915
1735797600,0.620910,0.621740,0.620815,0.621555
1735801200,0.621560,0.621705,0.620675,0.620890
1735804800,0.620895,0.621665,0.620440,0.621540
1735808400,0.621550,0.622095,0.621100,0.621240
1735812000,0.621225,0.621680,0.620530,0.620940
1735815600,0.620950,0.621085,0.619655,0.620650
1735819200,0.620640,0.621310,0.619820,0.620190
1735822800,0.620190,0.620305,0.619220,0.619660
1735826400,0.619665,0.620070,0.619265,0.619355
1735830000,0.619350,0.620605,0.619315,0.620280
1735833600,0.620285,0.620455,0.620175,0.620300
1735837200,0.620335,0.620875,0.619850,0.620290
1735840800,0.620325,0.620420,0.620015,0.620115
1735844400,0.620120,0.621715,0.620090,0.621670
1735848000,0.621670,0.621710,0.620690,0.621185
1735851600,0.621175,0.621750,0.621060,0.621285
1735855200,0.621290,0.621505,0.620970,0.621205
1735858800,0.621195,0.621585,0.620875,0.621550
1735862400,0.621555,0.622105,0.621460,0.621630
1735866000,0.621620,0.622115,0.621540,0.621795
1735869600,0.621800,0.622005,0.620225,0.621175
1735873200,0.621180,0.621600,0.620445,0.620790
1735876800,0.620790,0.622100,0.620785,0.621330
1735880400,0.621315,0.621675,0.621200,0.621560
1735884000,0.621570,0.622530,0.621510,0.622185
1735887600,0.622180,0.622255,0.621670,0.622040
1735891200,0.622045,0.622335,0.621570,0.621685
1735894800,0.621690,0.622030,0.621280,0.621835
1735898400,0.621790,0.621790,0.619800,0.620510
1735902000,0.620505,0.621015,0.620235,0.620805
1735905600,0.620810,0.621855,0.620795,0.621095
1735909200,0.621090,0.621780,0.620865,0.621350
1735912800,0.621335,0.622085,0.621200,0.621640
1735916400,0.621635,0.622115,0.621500,0.621760
1735920000,0.621750,0.621955,0.621365,0.621780
1736096400,0.621460,0.621510,0.620700,0.620910
1736100000,0.620965,0.622485,0.620965,0.622085
1736103600,0.622095,0.623305,0.621890,0.623140
1736107200,0.623130,0.623990,0.622430,0.622725
1736110800,0.622710,0.623360,0.622470,0.623040
1736114400,0.623025,0.623165,0.621905,0.622300
1736118000,0.622290,0.622520,0.621945,0.622270
1736121600,0.622265,0.623100,0.622180,0.622930
1736125200,0.622915,0.623335,0.622420,0.623070
1736128800,0.623090,0.623620,0.622895,0.623075
1736132400,0.623080,0.625120,0.622930,0.625070
1736136000,0.625075,0.625265,0.624375,0.624545
1736139600,0.624550,0.624590,0.623955,0.623990
1736143200,0.623985,0.628805,0.623445,0.628555
1736146800,0.628560,0.628965,0.627395,0.628830
1736150400,0.628835,0.630230,0.628590,0.629010
1736154000,0.629015,0.629565,0.624665,0.626480
1736157600,0.626475,0.626885,0.624245,0.624615
1736161200,0.624620,0.625275,0.624010,0.624930
1736164800,0.624935,0.624945,0.623660,0.624155
1736168400,0.624165,0.624405,0.623590,0.623640
1736172000,0.623645,0.624320,0.623455,0.624165
1736175600,0.624170,0.624385,0.624000,0.624310
1736179200,0.624325,0.624725,0.624190,0.624610
1736182800,0.624625,0.624790,0.624200,0.624260
1736186400,0.624220,0.624340,0.623765,0.623820
1736190000,0.623845,0.625095,0.623755,0.625030
1736193600,0.625015,0.625410,0.624210,0.625045
1736197200,0.625050,0.625435,0.624740,0.625040
1736200800,0.625030,0.626195,0.624690,0.626090
1736204400,0.626105,0.626280,0.625680,0.625810
1736208000,0.625800,0.626915,0.625760,0.626800
1736211600,0.626795,0.626970,0.626365,0.626455
1736215200,0.626445,0.627530,0.626395,0.627520
1736218800,0.627550,0.628345,0.627255,0.628290
1736222400,0.628285,0.628735,0.627850,0.628410
1736226000,0.628405,0.628820,0.628125,0.628505
1736229600,0.628500,0.628555,0.627405,0.627670
1736233200,0.627675,0.628010,0.627185,0.627495
1736236800,0.627505,0.628455,0.627170,0.627180
1736240400,0.627170,0.627170,0.626245,0.626715
1736244000,0.626710,0.626710,0.623970,0.624760
1736247600,0.624765,0.624985,0.623740,0.624340
1736251200,0.624335,0.625200,0.624060,0.624500
1736254800,0.624495,0.624740,0.623405,0.623830
1736258400,0.623825,0.624230,0.623650,0.623945
1736262000,0.623940,0.623995,0.622800,0.623145
1736265600,0.623155,0.623290,0.623055,0.623065
1736269200,0.623040,0.623275,0.622960,0.623245
1736272800,0.623225,0.623490,0.622940,0.623410
1736276400,0.623420,0.624220,0.622125,0.622335
1736280000,0.622340,0.622450,0.621210,0.622285
1736283600,0.622300,0.623035,0.622125,0.622885
1736287200,0.622880,0.623465,0.622775,0.623230
1736290800,0.623220,0.623540,0.622690,0.622885
1736294400,0.622890,0.623345,0.622570,0.623280
1736298000,0.623275,0.623610,0.622990,0.623275
1736301600,0.623280,0.623280,0.622275,0.622675
1736305200,0.622670,0.623200,0.621625,0.621715
1736308800,0.621720,0.622545,0.621670,0.622095
1736312400,0.622090,0.622175,0.621020,0.621385
1736316000,0.621375,0.621545,0.618985,0.620070
1736319600,0.620060,0.620440,0.618760,0.619180
1736323200,0.619175,0.620425,0.619175,0.620425
1736326800,0.620435,0.620950,0.619715,0.619885
1736330400,0.619875,0.621385,0.619875,0.620860
1736334000,0.620865,0.621685,0.620370,0.621570
1736337600,0.621580,0.621690,0.620090,0.620655
1736341200,0.620665,0.621660,0.620585,0.620800
1736344800,0.620810,0.621935,0.620665,0.621020
1736348400,0.621025,0.621835,0.620865,0.621645
1736352000,0.621635,0.621880,0.621395,0.621525
1736355600,0.621505,0.621695,0.621150,0.621285
1736359200,0.621245,0.621470,0.621065,0.621095
1736362800,0.621110,0.621305,0.619800,0.620280
1736366400,0.620285,0.620580,0.619925,0.620140
1736370000,0.620130,0.620780,0.620060,0.620220
1736373600,0.620210,0.620805,0.619905,0.619910
1736377200,0.619905,0.620145,0.619420,0.619860
1736380800,0.619855,0.620220,0.619590,0.619995
1736384400,0.619985,0.620135,0.619310,0.619605
1736388000,0.619620,0.619980,0.618005,0.618165
1736391600,0.618180,0.619460,0.617210,0.619390
1736395200,0.619400,0.619840,0.619010,0.619190
1736398800,0.619175,0.619890,0.619015,0.619715
1736402400,0.619710,0.620320,0.619540,0.620000
1736406000,0.619995,0.620330,0.619505,0.619585
1736409600,0.619590,0.620440,0.619320,0.619755
1736413200,0.619745,0.620180,0.619665,0.619920
1736416800,0.619940,0.619970,0.619155,0.619205
1736420400,0.619190,0.619550,0.618955,0.619435
1736424000,0.619440,0.619685,0.619405,0.619530
1736427600,0.619525,0.619760,0.619300,0.619735
1736431200,0.619740,0.619920,0.619605,0.619720
1736434800,0.619750,0.619970,0.619675,0.619825
1736438400,0.619820,0.619825,0.619475,0.619570
1736442000,0.619600,0.619900,0.619440,0.619810
1736445600,0.619825,0.619930,0.618875,0.618980
1736449200,0.618990,0.619440,0.618835,0.619130
1736452800,0.619125,0.620600,0.619005,0.620000
1736456400,0.619995,0.620090,0.619595,0.619815
1736460000,0.619810,0.620035,0.619380,0.619625
1736463600,0.619630,0.619820,0.618885,0.619330
1736467200,0.619325,0.619960,0.619090,0.619200
1736470800,0.619190,0.619240,0.618670,0.618710
1736474400,0.618705,0.619730,0.618675,0.619320
1736478000,0.619305,0.619640,0.618555,0.618775
1736481600,0.618780,0.618785,0.618220,0.618305
1736485200,0.618330,0.618740,0.618120,0.618655
1736488800,0.618670,0.619145,0.618665,0.618825
1736492400,0.618820,0.619105,0.618540,0.618910
1736496000,0.618915,0.619145,0.613945,0.615360
1736499600,0.615355,0.617165,0.614715,0.616465
1736503200,0.616460,0.617185,0.615290,0.615580
1736506800,0.615565,0.615590,0.614080,0.614500
1736510400,0.614510,0.615600,0.614105,0.615485
1736514000,0.615480,0.615650,0.614965,0.615595
1736517600,0.615610,0.615610,0.614595,0.614765
1736521200,0.614760,0.614780,0.614220,0.614630
1736524800,0.614620,0.614790,0.614225,0.614600
1736701200,0.614795,0.615060,0.614490,0.614570
1736704800,0.614590,0.615875,0.614220,0.615375
1736708400,0.615365,0.615730,0.615090,0.615530
1736712000,0.615520,0.616260,0.615270,0.615865
1736715600,0.615870,0.616290,0.615630,0.615965
1736719200,0.615960,0.616100,0.614135,0.614250
1736722800,0.614260,0.614615,0.613110,0.613290
1736726400,0.613285,0.614205,0.613150,0.613930
1736730000,0.613925,0.614350,0.613820,0.614295
1736733600,0.614300,0.614890,0.613640,0.614590
1736737200,0.614585,0.615700,0.614490,0.614795
1736740800,0.614805,0.615130,0.613665,0.613775
1736744400,0.613770,0.614710,0.613735,0.614555
1736748000,0.614545,0.615010,0.614270,0.614540
1736751600,0.614545,0.615380,0.614000,0.615265
1736755200,0.615275,0.615840,0.614735,0.614995
1736758800,0.614990,0.615750,0.614470,0.615690
1736762400,0.615675,0.615695,0.614645,0.614990
1736766000,0.614995,0.616010,0.614545,0.615425
1736769600,0.615430,0.616070,0.615330,0.616030
1736773200,0.616035,0.616220,0.615510,0.615960
1736776800,0.615955,0.616005,0.615485,0.615485
1736780400,0.615480,0.616225,0.615425,0.616195
1736784000,0.616200,0.617775,0.616125,0.617720
1736787600,0.617720,0.619830,0.617180,0.618855
1736791200,0.618945,0.620305,0.618330,0.619100
1736794800,0.619100,0.619155,0.618190,0.618490
1736798400,0.618500,0.619090,0.617980,0.618940
1736802000,0.618945,0.618945,0.617935,0.618610
1736805600,0.618610,0.619280,0.618395,0.618660
1736809200,0.618655,0.619200,0.618395,0.618820
1736812800,0.618805,0.618855,0.618120,0.618350
1736816400,0.618355,0.619210,0.618270,0.619200
1736820000,0.619175,0.619745,0.618875,0.619705
1736823600,0.619710,0.620735,0.619625,0.619830
1736827200,0.619825,0.619905,0.618840,0.619000
1736830800,0.618995,0.619275,0.618445,0.618710
1736834400,0.618700,0.618745,0.618045,0.618050
1736838000,0.618045,0.618135,0.616610,0.617320
1736841600,0.617315,0.619570,0.616710,0.617440
1736845200,0.617450,0.618755,0.616855,0.617895
1736848800,0.617890,0.619745,0.617880,0.619575
1736852400,0.619560,0.619885,0.618020,0.618190
1736856000,0.618185,0.618590,0.617730,0.618310
1736859600,0.618300,0.618990,0.618180,0.618960
1736863200,0.618975,0.619375,0.618525,0.618650
1736866800,0.618645,0.619130,0.618420,0.618890
1736870400,0.618895,0.619495,0.618890,0.619465
1736874000,0.619480,0.619665,0.619320,0.619405
1736877600,0.619430,0.619600,0.618850,0.619100
1736881200,0.619075,0.619180,0.618185,0.618185
