ts,o,h,l,c
1759881600,24887.63,24894.924,24827.489,24884.127
1759896000,24884.47,24912.25,24859.374,24889.663
1759910400,24888.222,25057.168,24844.242,25051.222
1759924800,25050.961,25142.683,25030.234,25128.395
1759939200,25128.291,25195.086,25119.541,25181.38
1759953600,25181.478,25181.478,25109.362,25128.783
1759968000,25128.97,25169.25,25125.88,25137.391
1759982400,25137.033,25143.266,25094.627,25113.38
1759996800,25113.663,25137.217,24995.404,25066.927
1760011200,25067.15,25100.185,24964.616,25099.896
1760025600,25099.389,25150.857,25089.052,25150.124
1760040000,25150.245,25166.779,25122.294,25128.874
1760054400,25128.783,25166.028,25107.005,25130.641
1760068800,25130.152,25154.135,25063.391,25134.913
1760083200,25134.495,25199.242,24485.739,24645.858
1760097600,24643.669,24666.761,24207.467,24224.888
1760112000,24224.38,24270.641,24215.984,24265.033
1760284800,24381.476,24620.005,24381.476,24612.279
1760299200,24612.239,24681.25,24582.641,24603.544
1760313600,24604.008,24771.413,24600.124,24730.369
1760328000,24729.018,24733.734,24558.84,24622.663
1760342400,24622.38,24737.044,24549.863,24712.0
1760356800,24713.097,24781.141,24688.374,24740.736
1760371200,24741.158,24756.011,24719.16,24735.612
1760385600,24731.033,24867.652,24727.984,24734.511
1760400000,24734.745,24740.022,24423.836,24471.353
1760414400,24471.489,24536.119,24326.266,24477.636
1760428800,24477.505,24662.234,24247.778,24629.097
1760443200,24628.858,24771.091,24510.643,24580.862
1760457600,24580.516,24645.011,24525.122,24599.878
1760472000,24600.022,24682.113,24567.984,24635.734
1760486400,24635.679,24753.011,24629.336,24726.619
1760500800,24725.722,24817.63,24725.116,24787.278
1760515200,24786.785,24939.788,24698.874,24757.245
1760529600,24757.13,24814.995,24490.285,24750.785
1760544000,24749.758,24819.745,24746.383,24771.022
1760558400,24771.141,24784.391,24702.8,24743.478
1760572800,24743.152,24883.778,24738.706,24867.628
1760587200,24867.363,24912.847,24833.613,24893.086
1760601600,24892.603,25004.22,24769.613,24794.984
1760616000,24788.174,24819.516,24473.5,24659.739
1760630400,24659.533,24692.995,24555.624,24594.88
1760644800,24595.152,24670.658,24541.141,24566.924
1760659200,24566.63,24575.179,24265.857,24308.766
1760673600,24309.495,24566.734,24245.245,24563.779
1760688000,24564.092,24795.147,24507.484,24684.745
1760702400,24683.984,24883.89,24662.739,24818.778
1760716800,24818.869,24846.88,24807.508,24841.397
1760889600,24923.778,24929.474,24822.124,24846.253
1760904000,24845.722,24932.753,24790.636,24929.13
1760918400,24929.391,24988.628,24918.753,24957.124
1760932800,24958.472,24969.206,24874.869,24920.391
1760947200,24919.258,25178.13,24911.636,25148.514
1760961600,25148.283,25184.158,25121.874,25133.408
1760976000,25133.028,25180.63,25122.722,25159.997
1760990400,25160.408,25204.369,25147.647,25166.124
1761004800,25165.891,25167.503,25098.624,25113.619
1761019200,25114.47,25144.908,25089.518,25143.636
1761033600,25143.353,25163.168,25040.11,25159.0
1761048000,25153.597,25183.533,25086.95,25127.972
1761062400,25127.13,25134.624,25065.236,25085.246
1761076800,25085.234,25132.016,25056.902,25130.528
1761091200,25130.586,25178.266,25111.38,25137.874
1761105600,25137.373,25145.253,25046.739,25064.234
1761120000,25064.011,25129.285,24841.878,24940.094
1761134400,24939.986,24949.078,24648.133,24883.069
1761148800,24883.297,24919.813,24839.858,24843.517
1761163200,24843.279,24959.88,24798.347,24933.119
1761177600,24933.005,24974.222,24900.772,24938.472
1761192000,24938.766,24962.135,24810.097,24820.739
1761206400,24820.413,25059.429,24784.362,25037.745
1761220800,25037.544,25126.478,25028.134,25094.64
1761235200,25095.358,25154.101,25090.658,25148.108
1761249600,25148.278,25180.25,25136.0,25179.753
1761264000,25179.516,25231.391,25170.363,25187.789
1761278400,25188.038,25244.022,25174.456,25224.711
1761292800,25224.63,25397.5,25208.266,25373.728
1761307200,25373.847,25418.663,25349.236,25359.603
1761321600,25359.393,25373.646,25348.755,25357.393
1761494400,25605.775,25611.231,25554.764,25577.189
1761508800,25577.797,25627.153,25565.533,25616.646
1761523200,25616.9,25670.541,25615.631,25656.861
1761537600,25657.019,25706.774,25644.662,25685.4
1761552000,25685.172,25771.285,25650.764,25768.12
1761566400,25768.156,25835.28,25746.87,25828.389
1761580800,25854.135,25875.353,25831.853,25833.146
1761595200,25832.863,25846.34,25813.663,25815.234
1761609600,25816.424,25842.539,25800.847,25825.886
1761624000,25826.174,25881.995,25820.377,25870.346
1761638400,25869.711,26000.75,25863.972,25964.212
1761652800,25963.862,26086.38,25958.768,26010.533
1761667200,26037.774,26050.75,26022.124,26032.008
1761681600,26031.783,26109.492,26029.75,26102.893
1761696000,26102.643,26166.88,26102.005,26125.638
1761710400,26126.005,26153.495,26083.63,26117.484
1761724800,26117.647,26184.228,26061.658,26110.272
1761739200,26110.363,26233.109,25907.266,26085.544
1761753600,26019.87,26176.601,26014.12,26147.783
1761768000,26148.424,26257.863,25998.478,26064.613
1761782400,26064.877,26186.995,26048.624,26129.011
1761796800,26129.638,26150.0,25945.0,25946.495
1761811200,25946.336,26035.863,25803.369,25932.722
1761825600,25932.516,25934.758,25713.739,25856.869
1761840000,26018.766,26063.535,25991.897,26058.641
1761854400,26057.869,26077.778,26025.402,26056.989
1761868800,26056.913,26083.972,26008.728,26062.875
1761883200,26063.353,26137.152,26025.616,26076.369
1761897600,26076.278,26081.272,25795.386,25812.918
1761912000,25812.654,25982.128,25753.75,25848.478
1762099200,25891.234,25983.863,25880.5,25982.613
1762113600,25981.763,25988.772,25916.869,25950.646
1762128000,25950.391,25963.255,25883.222,25952.141
1762142400,25952.908,26047.88,25948.717,26018.853
1762156800,26018.739,26131.64,25883.635,25986.374
1762171200,25986.891,26031.929,25934.255,25979.88
1762185600,25978.222,26044.014,25853.869,25885.47
1762200000,25885.886,25901.995,25777.108,25794.239
1762214400,25795.234,25798.269,25600.869,25636.869
1762228800,25636.788,25663.011,25515.99,25626.38
1762243200,25624.41,25764.369,25534.5,25627.5
1762257600,25627.766,25628.649,25418.745,25452.123
1762272000,25452.278,25465.726,25284.861,25286.475
1762286400,25286.747,25394.78,25159.851,25342.252
1762300800,25342.467,25429.747,25331.202,25390.073
1762315200,25389.969,25428.84,25281.197,25405.622
1762329600,25405.73,25662.836,25364.975,25648.901
1762344000,25649.02,25752.57,25606.691,25617.661
1762358400,25616.586,25653.649,25532.136,25577.869
1762372800,25577.228,25621.38,25496.24,25617.745
1762387200,25617.897,25621.513,25508.836,25551.476
1762401600,25551.869,25670.652,25550.746,25658.484
1762416000,25656.978,25701.516,25083.993,25103.331
1762430400,25103.185,25320.927,25081.957,25140.974
1762444800,25141.196,25239.351,25124.45,25213.152
1762459200,25213.0,25222.652,25052.005,25139.778
1762473600,25138.842,25244.7,25136.767,25203.044
1762488000,25202.513,25218.522,24953.13,24982.624
1762502400,24982.489,25037.119,24612.277,24638.519
1762516800,24638.912,25066.343,24602.339,25057.874
1762531200,25058.082,25100.02,25055.243,25092.901
1762704000,25239.652,25283.226,25163.246,25224.636
1762718400,25223.722,25382.508,25220.5,25360.391
1762732800,25360.535,25428.891,25352.397,25427.245
1762747200,25427.646,25462.619,25399.766,25434.38
1762761600,25434.278,25561.783,25351.896,25420.118
1762776000,25418.09,25655.46,25406.827,25608.359
1762790400,25608.261,25668.124,25601.505,25638.342
1762804800,25638.63,25666.734,25582.757,25589.408
1762819200,25589.261,25603.374,25528.267,25531.484
1762833600,25532.597,25552.39,25479.893,25488.119
1762848000,25488.245,25542.64,25378.213,25407.624
1762862400,25407.893,25589.645,25404.167,25539.887
1762876800,25540.164,25594.556,25520.401,25581.139
1762891200,25580.991,25657.241,25575.874,25612.64
1762905600,25612.507,25709.502,25608.594,25689.975
1762920000,25689.883,25726.37,25617.828,25689.013
1762934400,25688.013,25708.839,25387.922,25430.775
1762948800,25432.139,25547.771,25419.309,25523.636
1762963200,25531.003,25550.181,25399.412,25461.769
1762977600,25461.309,25615.638,25454.028,25585.804
1762992000,25585.779,25617.933,25540.39,25574.862
1763006400,25574.422,25581.438,25429.024,25483.318
1763020800,25478.486,25494.941,25061.132,25093.751
1763035200,25093.12,25155.156,24905.698,24999.211
1763049600,25000.74,25057.462,24994.645,25012.613
