timestamp,open,high,low,close
1546300800000,0.67149,0.6724,0.67096,0.6712
1546387200000,0.67119,0.672,0.65652,0.663
1546473600000,0.66299,0.66994,0.66131,0.6687
1546560000000,0.66867,0.67515,0.66707,0.67297
1546646400000,0.67297,0.67297,0.67297,0.67297
1546732800000,0.67401,0.67418,0.67261,0.67418
1546819200000,0.67417,0.67667,0.67296,0.67531
1546905600000,0.67529,0.67563,0.6707,0.67426
1546992000000,0.67425,0.68158,0.67351,0.67892
1547078400000,0.67892,0.6794,0.67707,0.67845
1547164800000,0.67845,0.68434,0.67832,0.68282
1547251200000,0.68282,0.68282,0.68282,0.68282
1547337600000,0.68248,0.68288,0.68183,0.68183
1547424000000,0.68183,0.6832,0.67961,0.68255
1547510400000,0.68254,0.68483,0.67995,0.68203
1547596800000,0.68202,0.683,0.6755,0.67725
1547683200000,0.67726,0.67863,0.67273,0.67623
1547769600000,0.67623,0.6784,0.67346,0.67346
1547856000000,0.67346,0.67346,0.67346,0.67346
1547942400000,0.67475,0.67512,0.67365,0.6739
1548028800000,0.67391,0.67424,0.67131,0.67278
1548115200000,0.67277,0.67568,0.67065,0.67498
1548201600000,0.67498,0.67981,0.67485,0.67923
1548288000000,0.67922,0.68062,0.67527,0.6762
1548374400000,0.6762,0.68505,0.67467,0.68362
1548460800000,0.68362,0.68362,0.68362,0.68362
1548547200000,0.68266,0.68421,0.68266,0.68378
1548633600000,0.68379,0.68719,0.68254,0.68323
1548720000000,0.68324,0.68615,0.68151,0.68227
1548806400000,0.68226,0.69114,0.68205,0.68956
1548892800000,0.68955,0.69386,0.6893,0.69132
1548979200000,0.69133,0.69414,0.68887,0.68893
1549065600000,0.68893,0.68893,0.68893,0.68893
1549152000000,0.68943,0.69023,0.68911,0.68969
1549238400000,0.68969,0.69055,0.68697,0.68758
1549324800000,0.68759,0.69056,0.68708,0.69002
1549411200000,0.69001,0.69046,0.67628,0.6771
1549497600000,0.6771,0.67776,0.67358,0.67443
1549584000000,0.67442,0.6766,0.67292,0.67385
1549670400000,0.67385,0.67385,0.67385,0.67385
1549756800000,0.67387,0.67642,0.67386,0.67591
1549843200000,0.67591,0.67729,0.67267,0.67359
1549929600000,0.6736,0.67453,0.67193,0.67391
