ts,o,h,l,c
1738263600,1.245545,1.246135,1.245285,1.245925
1738267200,1.245925,1.246425,1.240785,1.243525
1738270800,1.243525,1.244160,1.241400,1.241525
1738275300,1.241680,1.242000,1.241135,1.241550
1738278000,1.241550,1.242405,1.241220,1.242220
1738281600,1.242220,1.243120,1.241300,1.241720
1738285200,1.241720,1.242500,1.240710,1.241905
1738288800,1.241905,1.242785,1.241665,1.242210
1738292400,1.242210,1.242650,1.241615,1.241740
1738296000,1.241740,1.242265,1.241430,1.242100
1738299600,1.242100,1.242610,1.241705,1.242075
1738303200,1.242075,1.243125,1.241925,1.243010
1738306800,1.243010,1.243970,1.242465,1.243525
1738310400,1.243525,1.243860,1.241230,1.241410
1738314000,1.241410,1.242225,1.240100,1.242145
1738317600,1.242145,1.242665,1.241450,1.241635
1738321200,1.241635,1.242065,1.240580,1.240925
1738324800,1.240925,1.242325,1.240925,1.242060
1738328400,1.242060,1.243190,1.240905,1.241370
1738332000,1.241370,1.241485,1.238755,1.239420
1738335600,1.239420,1.242800,1.239025,1.242530
1738339200,1.242530,1.245595,1.241475,1.244595
1738342800,1.244595,1.247165,1.243100,1.245390
1738346400,1.245390,1.246150,1.239055,1.239650
1738350000,1.239650,1.240570,1.238635,1.240040
1738353600,1.240040,1.240995,1.238840,1.239965
1738357200,1.239965,1.241125,1.238715,1.239645
1738534500,1.231300,1.231600,1.230395,1.230460
1738537200,1.230460,1.232450,1.228305,1.229040
1738540800,1.229040,1.231320,1.226530,1.227715
1738544400,1.227715,1.230685,1.226535,1.228815
1738548000,1.228815,1.228830,1.226015,1.226225
1738551600,1.226225,1.226515,1.224975,1.226310
1738555200,1.226310,1.228350,1.224930,1.225815
1738558800,1.225815,1.227925,1.225575,1.227715
1738562400,1.227715,1.229460,1.227660,1.228825
1738566000,1.228825,1.230030,1.227645,1.228415
1738569600,1.228415,1.232310,1.227315,1.230610
1738573200,1.230610,1.232095,1.228890,1.229280
1738576800,1.229280,1.231535,1.229205,1.231240
1738580400,1.231240,1.232105,1.230135,1.231945
1738584000,1.231945,1.235035,1.231695,1.234470
1738587600,1.234470,1.237525,1.234435,1.236510
1738591200,1.236510,1.236955,1.234540,1.235385
1738594800,1.235385,1.243545,1.233570,1.241245
1738598400,1.241245,1.243640,1.238310,1.238575
1738602000,1.238575,1.241430,1.238135,1.239420
1738605600,1.239420,1.240295,1.238200,1.239215
1738609200,1.239215,1.240910,1.239205,1.239470
1738612800,1.239470,1.240920,1.239295,1.240255
1738616400,1.240255,1.245520,1.239730,1.244950
1738620900,1.243875,1.244385,1.243220,1.243940
1738623600,1.243940,1.245400,1.243065,1.243345
1738627200,1.243345,1.243710,1.242170,1.242385
1738630800,1.242385,1.242445,1.240945,1.242145
1738634400,1.242145,1.242710,1.241815,1.242540
1738638000,1.242540,1.242740,1.241135,1.241425
1738641600,1.241425,1.241450,1.240655,1.240770
1738645200,1.240770,1.240775,1.237915,1.239790
1738648800,1.239790,1.241070,1.239355,1.241000
1738652400,1.241000,1.242105,1.240440,1.241535
1738656000,1.241535,1.242970,1.240470,1.242040
1738659600,1.242040,1.243710,1.242030,1.242500
1738663200,1.242500,1.243460,1.241545,1.242595
1738666800,1.242595,1.242660,1.240270,1.240425
