ts,o,h,l,c
1758055922000,3835.4,3835.6,3833.4,3833.8
1758060000000,3834.3,3839.3,3832.6,3838.4
1758067200000,3838.4,3839.4,3816.7,3824.3
1758081600000,3824.5,3828.9,3808.3,3809.2
1758096000000,3809.4,3812.8,3800.7,3807.0
1758110400000,3806.9,3828.2,3806.6,3824.8
1758124800000,3824.9,3850.7,3784.8,3801.5
1758139200000,3801.5,3801.7,3795.8,3800.1
1758146400000,3799.0,3811.3,3793.4,3808.6
1758153600000,3808.6,3809.5,3791.8,3798.4
1758168000000,3798.5,3799.3,3771.8,3797.6
1758182400000,3797.8,3813.2,3793.0,3806.2
1758196800000,3806.5,3812.1,3764.8,3779.3
1758211200000,3779.3,3785.7,3778.2,3784.4
1758225600000,3784.7,3785.2,3782.1,3783.1
1758232800000,3783.0,3783.0,3775.2,3777.7
1758240000000,3777.7,3794.9,3768.7,3791.7
1758254400000,3791.9,3799.8,3780.7,3791.0
1758268800000,3791.0,3797.2,3782.4,3785.6
1758283200000,3785.6,3815.1,3780.9,3809.8
1758297600000,3809.8,3825.0,3805.4,3823.9
1758312000000,3824.0,3825.7,3821.1,3825.7
1758492000000,3826.2,3833.7,3823.8,3827.7
1758499200000,3827.6,3839.5,3826.5,3837.2
1758513600000,3837.2,3860.6,3831.8,3854.3
1758528000000,3854.3,3870.3,3853.5,3865.9
1758542400000,3866.1,3878.2,3853.0,3877.6
1758556800000,3877.6,3891.2,3876.8,3889.1
1758571200000,3889.1,3891.4,3887.5,3888.9
1758578400000,3888.9,3892.2,3881.2,3889.9
1758585600000,3890.1,3903.4,3880.1,3888.8
1758600000000,3888.9,3901.2,3885.1,3895.9
1758614400000,3895.8,3933.7,3894.8,3925.4
1758628800000,3925.2,3930.7,3907.7,3920.4
1758643200000,3920.4,3928.0,3891.7,3904.9
1758657600000,3904.9,3908.4,3903.0,3905.2
1758664800000,3906.0,3911.1,3901.9,3904.3
1758672000000,3904.2,3912.1,3890.8,3906.8
1758686400000,3907.0,3921.4,3903.4,3919.4
1758700800000,3919.5,3920.0,3900.4,3910.6
1758715200000,3910.6,3915.0,3880.2,3881.8
1758729600000,3881.8,3886.2,3856.7,3869.8
1758744000000,3869.7,3877.5,3869.4,3875.9
1758751200000,3875.9,3884.5,3875.2,3881.9
1758758400000,3882.0,3890.1,3867.6,3874.5
1758772800000,3874.6,3893.6,3869.5,3890.4
1758787200000,3890.3,3900.3,3878.3,3891.9
1758801600000,3891.5,3895.0,3859.0,3874.2
1758816000000,3874.4,3897.6,3869.5,3885.2
1758830400000,3885.3,3891.9,3884.5,3888.5
1758837600000,3888.7,3890.5,3876.0,3882.7
1758844800000,3882.7,3891.3,3871.6,3882.7
1758859200000,3882.8,3892.4,3876.1,3885.6
1758873600000,3885.7,3893.3,3880.5,3886.6
1758888000000,3886.6,3923.3,3883.6,3919.1
1758902400000,3919.1,3922.1,3901.8,3904.3
1758916800000,3904.1,3907.2,3897.2,3897.9
1759096800000,3897.1,3910.2,3893.6,3904.2
1759104000000,3903.9,3937.7,3901.0,3933.3
1759118400000,3933.2,3958.8,3930.9,3945.5
1759132800000,3945.6,3970.7,3945.6,3968.2
1759147200000,3968.2,3972.4,3948.0,3969.3
1759161600000,3969.5,3972.4,3960.8,3967.1
1759176000000,3967.1,3973.9,3966.1,3973.3
1759183200000,3973.1,3974.2,3964.4,3971.4
1759190400000,3971.3,4006.4,3969.5,4003.7
1759204800000,4003.8,4010.8,3978.4,3982.7
1759219200000,3982.6,3986.2,3929.4,3952.4
1759233600000,3952.1,3993.0,3945.6,3976.8
1759248000000,3977.0,3999.6,3975.8,3997.7
1759262400000,3997.6,3999.7,3989.3,3998.2
1759269600000,3997.7,4001.9,3993.4,4001.7
1759276800000,4001.7,4015.3,3994.3,4000.5
1759291200000,4000.5,4019.7,3991.0,4018.9
1759305600000,4018.9,4034.7,4016.8,4023.1
1759320000000,4022.9,4030.7,3993.0,4006.2
1759334400000,4006.0,4010.1,3992.0,4005.3
1759348800000,4005.5,4005.6,3997.7,4003.7
1759356000000,4004.5,4006.7,3993.5,3999.7
1759363200000,3999.6,4006.4,3987.1,4002.4
1759377600000,4002.6,4011.0,3996.7,4005.1
1759392000000,4004.9,4023.4,4000.7,4023.0
1759406400000,4022.9,4034.7,3952.2,3961.8
1759420800000,3961.6,3994.5,3960.6,3991.0
1759435200000,3991.0,3995.4,3988.8,3991.7
1759442400000,3990.8,3999.0,3986.2,3997.7
1759449600000,3997.5,3998.1,3971.3,3976.0
1759464000000,3976.0,3999.4,3974.8,3998.2
1759478400000,3998.3,4002.5,3987.8,3996.2
1759492800000,3996.2,4028.2,3994.4,4026.2
1759507200000,4026.4,4026.5,4012.9,4022.6
1759521600000,4022.6,4025.0,4020.1,4023.3
1759701600000,4025.4,4058.0,4020.5,4047.6
1759708800000,4047.6,4069.7,4036.3,4067.6
1759723200000,4067.4,4082.4,4059.7,4078.8
1759737600000,4078.9,4087.0,4067.5,4075.4
1759752000000,4075.3,4101.9,4062.6,4099.9
1759766400000,4100.1,4108.4,4082.6,4096.9
1759780800000,4096.9,4100.1,4094.6,4097.8
1759788000000,4098.1,4113.1,4094.2,4106.1
1759795200000,4106.3,4114.2,4092.2,4109.2
1759809600000,4109.4,4113.4,4077.4,4082.1
1759824000000,4081.6,4106.0,4076.6,4103.6
1759838400000,4103.3,4129.1,4097.1,4102.7
1759852800000,4102.7,4125.5,4098.8,4116.9
1759867200000,4116.9,4123.9,4116.9,4121.9
1759874400000,4122.4,4132.6,4120.0,4130.9
1759881600000,4130.7,4154.0,4120.9,4152.2
1759896000000,4152.4,4177.1,4152.2,4172.2
1759910400000,4172.1,4187.7,4168.2,4175.9
1759924800000,4175.9,4188.6,4163.1,4183.1
1759939200000,4183.4,4197.4,4167.8,4180.3
1759953600000,4180.1,4182.9,4174.6,4176.1
1759960800000,4177.8,4181.4,4134.2,4145.1
1759968000000,4145.2,4172.7,4137.5,4161.3
1759982400000,4161.2,4178.0,4156.4,4166.8
1759996800000,4166.7,4182.6,4165.2,4179.8
1760011200000,4179.6,4194.1,4132.8,4144.7
1760025600000,4144.7,4153.0,4070.2,4102.3
1760040000000,4102.1,4108.7,4100.7,4106.0
1760047200000,4105.8,4121.7,4085.4,4121.1
1760054400000,4120.9,4124.1,4088.4,4090.4
1760068800000,4090.3,4105.5,4074.6,4098.7
1760083200000,4098.7,4135.1,4096.5,4116.5
1760097600000,4116.7,4153.7,4100.5,4128.0
1760112000000,4127.8,4153.3,4102.5,4143.2
1760126400000,4143.0,4154.2,4137.5,4151.4
1760306400000,4134.7,4194.8,4125.9,4168.9
1760313600000,4168.8,4195.4,4157.4,4185.9
1760328000000,4185.9,4213.6,4185.0,4206.2
1760342400000,4206.3,4221.3,4203.6,4209.9
1760356800000,4210.1,4245.3,4208.7,4242.4
1760371200000,4242.5,4255.0,4227.7,4244.9
1760385600000,4245.0,4250.5,4242.6,4248.0
1760392800000,4248.9,4268.5,4243.4,4264.2
1760400000000,4264.0,4297.9,4255.0,4294.7
1760414400000,4294.7,4311.4,4222.5,4260.1
1760428800000,4259.8,4280.4,4254.8,4267.1
1760443200000,4267.1,4277.9,4231.2,4273.1
1760457600000,4273.0,4291.0,4262.3,4277.9
1760472000000,4277.9,4282.6,4275.0,4278.1
1760479200000,4278.3,4304.9,4276.0,4298.8
1760486400000,4298.7,4330.1,4290.3,4325.9
1760500800000,4325.9,4348.6,4312.0,4346.4
1760515200000,4346.3,4356.6,4300.9,4334.7
1760529600000,4334.7,4348.4,4310.8,4326.6
1760544000000,4326.9,4350.3,4318.1,4346.6
1760558400000,4346.7,4349.2,4342.3,4345.5
1760565600000,4345.5,4351.6,4334.7,4343.7
1760572800000,4343.6,4376.7,4338.3,4368.9
1760587200000,4368.9,4374.6,4336.6,4365.7
1760601600000,4365.7,4385.8,4358.3,4377.7
1760616000000,4377.6,4415.3,4362.9,4411.9
1760630400000,4412.0,4452.2,4397.8,4444.9
1760644800000,4445.1,4470.9,4444.7,4468.2
1760652000000,4471.0,4517.3,4465.8,4503.8
1760659200000,4503.5,4508.6,4413.3,4503.8
1760673600000,4503.9,4515.8,4444.3,4478.8
1760688000000,4478.8,4487.3,4420.5,4421.3
1760702400000,4421.3,4456.0,4345.5,4372.8
1760716800000,4372.8,4380.4,4316.4,4361.9
1760731200000,4362.1,4390.1,4355.0,4388.8
1760911200000,4390.4,4412.1,4365.1,4370.7
1760918400000,4370.6,4405.6,4349.5,4399.7
1760932800000,4400.0,4403.8,4354.9,4391.0
1760947200000,4390.9,4417.8,4381.0,4417.3
1760961600000,4417.0,4497.0,4410.0,4490.5
1760976000000,4490.8,4523.5,4478.5,4519.8
1760990400000,4519.7,4522.1,4488.4,4499.1
1760997600000,4497.3,4518.8,4495.0,4502.5
1761004800000,4502.5,4515.1,4472.9,4487.0
1761019200000,4487.2,4487.3,4431.6,4435.8
1761033600000,4435.7,4439.4,4378.8,4388.4
1761048000000,4388.4,4392.6,4209.1,4268.9
1761062400000,4269.0,4275.4,4222.4,4242.1
1761076800000,4242.1,4263.7,4238.9,4256.6
1761084000000,4256.1,4264.9,4220.1,4223.6
1761091200000,4223.5,4276.1,4135.7,4260.9
1761105600000,4260.9,4293.7,4239.4,4264.8
1761120000000,4264.5,4267.6,4144.0,4157.8
1761134400000,4158.0,4218.0,4140.0,4168.8
1761148800000,4168.8,4249.4,4153.4,4237.7
1761163200000,4237.6,4243.4,4223.2,4234.0
1761170400000,4233.2,4251.6,4212.8,4221.5
1761177600000,4221.3,4233.7,4197.5,4223.8
1761192000000,4223.6,4271.0,4211.1,4226.7
1761206400000,4226.9,4258.8,4226.9,4241.3
1761220800000,4241.1,4290.5,4231.0,4277.2
1761235200000,4277.2,4284.2,4250.2,4252.7
1761249600000,4252.7,4262.0,4241.0,4261.2
