ts,o,h,l,c
1780532100000,24861.0,24872.0,24836.0,24854.0
1780533000000,24854.0,24920.0,24854.0,24919.0
1780534800000,24915.0,24948.0,24912.0,24912.0
1780536600000,24931.0,24931.0,24895.0,24895.0
1780538400000,24899.0,24899.0,24875.0,24893.0
1780540200000,24880.0,24902.0,24869.0,24902.0
1780542000000,24906.0,24918.0,24906.0,24913.0
1780543800000,24925.0,24928.0,24894.0,24902.0
1780545600000,24918.0,24921.0,24916.0,24921.0
1780547400000,24915.0,24921.0,24913.0,24921.0
1780549200000,24913.0,24913.0,24882.0,24902.0
1780551000000,24897.0,24930.0,24897.0,24918.0
1780552800000,24920.0,24960.0,24918.0,24954.0
1780554600000,24956.0,24990.0,24950.0,24986.0
1780556400000,24989.0,25076.0,24987.0,25075.0
1780558200000,25074.0,25118.0,25069.0,25106.0
1780560000000,25105.0,25137.0,25086.0,25125.0
1780561800000,25127.0,25169.0,25050.0,25051.0
1780563600000,25049.0,25053.0,25007.0,25045.0
1780565400000,25042.0,25139.0,25036.0,25129.0
1780567200000,25128.0,25131.0,25065.0,25067.0
1780569000000,25067.0,25075.0,25021.0,25072.0
1780570800000,25073.0,25124.0,25070.0,25106.0
1780572600000,25110.0,25123.0,25062.0,25115.0
1780574400000,25118.0,25133.0,25081.0,25130.0
1780576200000,25132.0,25168.0,25113.0,25138.0
1780578000000,25137.0,25174.0,25134.0,25153.0
1780579800000,25160.0,25162.0,25087.0,25129.0
1780581600000,25126.0,25155.0,25094.0,25100.0
1780583400000,25100.0,25108.0,25059.0,25061.0
1780585200000,25061.0,25097.0,25033.0,25082.0
1780587000000,25083.0,25120.0,25072.0,25086.0
1780588800000,25087.0,25116.0,25086.0,25102.0
1780590600000,25101.0,25111.0,25095.0,25105.0
1780592400000,25103.0,25113.0,25091.0,25112.0
1780594200000,25110.0,25119.0,25106.0,25114.0
1780596000000,25110.0,25116.0,25100.0,25104.0
1780597800000,25104.0,25116.0,25103.0,25111.0
1780599600000,25110.0,25124.0,25102.0,25123.0
1780601400000,25122.0,25134.0,25102.0,25108.0
1780603200000,25084.0,25084.0,25084.0,25084.0
1780618500000,25000.0,25004.0,24932.0,24954.0
1780619400000,24952.0,24980.0,24945.0,24971.0
1780621200000,24973.0,24985.0,24954.0,24972.0
1780623000000,24982.0,25009.0,24982.0,25009.0
1780624800000,25004.0,25013.0,25004.0,25007.0
1780626600000,25016.0,25018.0,24991.0,24991.0
1780628400000,24985.0,24990.0,24983.0,24990.0
1780630200000,24971.0,24983.0,24944.0,24945.0
1780632000000,24967.0,24967.0,24967.0,24967.0
1780633800000,24963.0,24991.0,24958.0,24991.0
1780635600000,24984.0,24989.0,24968.0,24986.0
1780637400000,24987.0,25015.0,24972.0,24980.0
1780639200000,24989.0,25064.0,24989.0,25018.0
1780641000000,25024.0,25054.0,25016.0,25049.0
1780642800000,25047.0,25073.0,24977.0,25033.0
1780644600000,25033.0,25109.0,25025.0,25077.0
1780646400000,25075.0,25105.0,25030.0,25105.0
1780648200000,25107.0,25120.0,25073.0,25105.0
1780650000000,25106.0,25194.0,25097.0,25131.0
1780651800000,25134.0,25162.0,25113.0,25159.0
1780653600000,25160.0,25164.0,25132.0,25150.0
1780655400000,25151.0,25181.0,25142.0,25157.0
1780657200000,25156.0,25185.0,25102.0,25164.0
1780659000000,25161.0,25174.0,25143.0,25159.0
1780660800000,25160.0,25171.0,25107.0,25113.0
1780662600000,25122.0,25168.0,25062.0,25072.0
1780664400000,25073.0,25122.0,25065.0,25071.0
1780666200000,25069.0,25076.0,24955.0,24976.0
1780668000000,24976.0,25032.0,24931.0,24958.0
1780669800000,24968.0,25005.0,24958.0,24981.0
1780671600000,24981.0,24989.0,24929.0,24937.0
1780673400000,24935.0,24958.0,24906.0,24924.0
1780675200000,24922.0,24922.0,24884.0,24891.0
1780677000000,24890.0,24893.0,24841.0,24880.0
1780678800000,24875.0,24875.0,24831.0,24863.0
1780680600000,24866.0,24884.0,24854.0,24866.0
1780682400000,24873.0,24878.0,24787.0,24791.0
1780684200000,24790.0,24802.0,24733.0,24755.0
1780686000000,24753.0,24754.0,24667.0,24722.0
1780687800000,24726.0,24768.0,24700.0,24737.0
1780689600000,24737.0,24737.0,24737.0,24737.0
1780877700000,24728.0,24737.0,24705.0,24737.0
1780878600000,24749.0,24769.0,24688.0,24714.0
1780880400000,24714.0,24726.0,24589.0,24595.0
1780882200000,24599.0,24695.0,24516.0,24695.0
1780884000000,24701.0,24733.0,24685.0,24708.0
1780885800000,24723.0,24777.0,24684.0,24745.0
1780887600000,24754.0,24754.0,24686.0,24705.0
1780889400000,24707.0,24726.0,24694.0,24706.0
1780891200000,24709.0,24709.0,24676.0,24700.0
1780893000000,24698.0,24708.0,24566.0,24574.0
1780894800000,24601.0,24629.0,24585.0,24599.0
1780896600000,24602.0,24602.0,24520.0,24540.0
1780898400000,24543.0,24581.0,24491.0,24573.0
1780900200000,24575.0,24592.0,24522.0,24577.0
1780902000000,24579.0,24725.0,24557.0,24703.0
1780903800000,24704.0,24753.0,24668.0,24688.0
1780905600000,24689.0,24715.0,24646.0,24670.0
1780907400000,24668.0,24706.0,24652.0,24688.0
1780909200000,24691.0,24748.0,24690.0,24725.0
