ts,o,h,l,c
1735750800,157.227000,157.296000,157.226000,157.282500
1735754400,157.282500,157.784500,157.250500,157.707500
1735758000,157.709000,157.776000,157.296500,157.435500
1735761600,157.434500,157.664500,157.419500,157.511000
1735765200,157.510500,157.512500,157.269000,157.289000
1735768800,157.287500,157.304500,157.134000,157.159500
1735772400,157.159500,157.161000,156.997500,157.024500
1735776000,157.024000,157.210500,156.979000,157.209500
1735779600,157.210000,157.213000,156.662000,156.665500
1735783200,156.662000,156.749000,156.440000,156.675000
1735786800,156.675500,156.830500,156.467500,156.783000
1735790400,156.784000,156.921000,156.750500,156.794000
1735794000,156.795000,157.165000,156.794000,157.136500
1735797600,157.135500,157.288500,157.055000,157.205500
1735801200,157.205000,157.219000,157.020500,157.082000
1735804800,157.082500,157.240500,156.718500,156.831000
1735808400,156.829500,157.117000,156.638000,157.030500
1735812000,157.031500,157.187000,156.784000,157.152000
1735815600,157.152500,157.752500,157.133500,157.662000
1735819200,157.661500,157.852000,157.491000,157.569000
1735822800,157.569000,157.634000,157.468500,157.501000
1735826400,157.500500,157.677000,157.476000,157.620500
1735830000,157.620000,157.655500,157.568500,157.629000
1735833600,157.629500,157.633500,157.496000,157.496000
1735837200,157.504500,157.507500,157.459500,157.461500
1735840800,157.463000,157.566000,157.355000,157.357500
1735844400,157.361500,157.403000,157.177000,157.214500
1735848000,157.214000,157.409500,157.189000,157.283500
1735851600,157.284500,157.359000,157.251000,157.313500
1735855200,157.313000,157.461500,157.189000,157.311500
1735858800,157.312000,157.389500,157.253000,157.286000
1735862400,157.286500,157.356000,157.243000,157.302000
1735866000,157.301500,157.301500,157.132000,157.173000
1735869600,157.174000,157.267000,157.042000,157.139000
1735873200,157.137000,157.427000,157.131000,157.332000
1735876800,157.329000,157.337000,157.090500,157.254500
1735880400,157.255000,157.384500,157.172500,157.376000
1735884000,157.376500,157.389500,157.205500,157.248000
1735887600,157.248500,157.260000,157.063000,157.166500
1735891200,157.167000,157.242500,157.025000,157.188000
1735894800,157.188000,157.314000,157.124000,157.134000
1735898400,157.138000,157.494500,157.138000,157.395500
1735902000,157.397000,157.403000,157.203500,157.207000
1735905600,157.206000,157.213000,156.873000,157.169500
1735909200,157.168500,157.243500,157.109500,157.167500
1735912800,157.168000,157.228000,157.108500,157.204500
1735916400,157.204000,157.353000,157.143000,157.340000
1735920000,157.339500,157.381500,157.277000,157.305000
1736096400,157.214500,157.403000,157.202500,157.350500
1736100000,157.350000,157.529500,157.342000,157.509000
1736103600,157.510000,157.830000,157.503500,157.591000
1736107200,157.591500,157.671000,157.489000,157.619500
1736110800,157.620000,157.776500,157.570500,157.721000
1736114400,157.720500,157.784000,157.658500,157.717500
1736118000,157.718000,157.755000,157.660000,157.720500
1736121600,157.722000,157.807500,157.678500,157.782000
1736125200,157.782500,157.794500,157.634000,157.652500
1736128800,157.652000,157.697500,157.534500,157.665500
1736132400,157.666500,157.768000,157.621000,157.667000
1736136000,157.667000,157.766000,157.592000,157.739000
1736139600,157.740000,157.918000,157.686500,157.906000
1736143200,157.907000,157.962000,157.166500,157.202500
1736146800,157.202500,157.214500,156.622000,156.788500
1736150400,156.788500,156.815000,156.243000,156.616000
1736154000,156.617000,157.424000,156.470500,157.296000
1736157600,157.292000,157.657500,157.203500,157.535000
1736161200,157.535000,157.613000,157.349500,157.546500
1736164800,157.548000,157.600500,157.470000,157.511000
1736168400,157.511500,157.671000,157.434500,157.538000
1736172000,157.539500,157.593000,157.476000,157.547000
1736175600,157.546000,157.641000,157.494500,157.625500
1736179200,157.625500,157.666500,157.590000,157.590000
1736182800,157.578000,157.655000,157.567000,157.613000
1736186400,157.611000,157.811000,157.611000,157.741000
1736190000,157.742000,158.225000,157.739500,158.107500
1736193600,158.106000,158.417000,158.046000,158.313500
1736197200,158.312500,158.318500,158.143500,158.282000
1736200800,158.282500,158.311000,158.089000,158.126000
1736204400,158.125500,158.156500,158.019000,158.083500
1736208000,158.084500,158.157500,157.787000,157.865500
1736211600,157.863500,157.863500,157.683500,157.758500
1736215200,157.758000,157.794500,157.457500,157.495500
1736218800,157.498000,157.603500,157.400500,157.430000
1736222400,157.431000,157.683000,157.366500,157.608500
1736226000,157.609000,157.784500,157.565000,157.747500
1736229600,157.748000,157.852500,157.624000,157.715000
1736233200,157.713500,157.849500,157.686000,157.743500
1736236800,157.743500,157.782500,157.583500,157.672500
1736240400,157.672000,157.836000,157.538500,157.764000
1736244000,157.792000,158.425500,157.792000,157.942000
1736247600,157.943500,158.044500,157.625500,157.835000
1736251200,157.834000,157.853000,157.626000,157.697000
1736254800,157.697500,157.918500,157.588000,157.843500
1736258400,157.844000,157.869000,157.760000,157.780000
1736262000,157.780500,157.873500,157.741000,157.873500
1736265600,157.873000,158.097000,157.872500,158.047500
1736269200,158.048500,158.062500,158.001000,158.046000
1736272800,158.045000,158.244500,158.044500,158.228000
1736276400,158.227000,158.233500,157.905000,158.171500
1736280000,158.172000,158.174000,157.936000,157.972500
1736283600,157.972000,158.143500,157.936500,158.104000
1736287200,158.104500,158.216500,158.077500,158.199000
1736290800,158.199500,158.262500,158.164000,158.229000
1736294400,158.226500,158.268500,158.100000,158.176000
1736298000,158.175000,158.175000,157.993000,158.052000
1736301600,158.051500,158.136000,157.928000,158.117000
1736305200,158.115000,158.285000,158.102500,158.248500
1736308800,158.249500,158.249500,158.056000,158.164000
1736312400,158.166000,158.350000,158.151000,158.327500
1736316000,158.328500,158.551500,158.317000,158.375500
1736319600,158.376500,158.549000,158.353500,158.508000
1736323200,158.509500,158.509500,158.179500,158.222500
1736326800,158.221000,158.466000,158.145500,158.353500
1736330400,158.352500,158.421000,158.221500,158.374000
1736334000,158.374000,158.444000,158.293000,158.323000
1736337600,158.321500,158.498000,158.312000,158.394000
1736341200,158.393000,158.501500,158.273500,158.465500
1736344800,158.475500,158.522000,158.357000,158.467500
1736348400,158.467000,158.467000,158.333000,158.360500
1736352000,158.362500,158.437000,158.349500,158.350500
1736355600,158.349500,158.349500,158.249000,158.302500
1736359200,158.303500,158.400000,158.182500,158.194500
1736362800,158.193500,158.327500,158.103500,158.266500
1736366400,158.265500,158.289500,158.074000,158.110500
1736370000,158.110500,158.137500,157.991000,158.090000
1736373600,158.089500,158.096000,157.917000,157.975500
1736377200,157.976000,157.979500,157.763500,157.929000
1736380800,157.929500,158.147500,157.892500,158.059500
1736384400,158.060000,158.198500,158.034500,158.146500
1736388000,158.147000,158.204000,158.029000,158.193000
1736391600,158.192000,158.287000,158.065500,158.134000
1736395200,158.133500,158.177500,158.014000,158.086000
1736398800,158.085000,158.104000,157.958000,157.996500
1736402400,157.996000,158.026000,157.824500,157.908500
1736406000,157.909000,157.931500,157.653000,157.747500
1736409600,157.748000,157.847500,157.577000,157.659500
1736413200,157.659000,157.866000,157.656000,157.821000
1736416800,157.822500,157.978500,157.818000,157.974000
1736420400,157.974000,158.032000,157.925500,158.015000
1736424000,158.016000,158.137000,157.987500,158.108000
1736427600,158.109000,158.164000,158.065000,158.075500
1736431200,158.075000,158.125000,158.061500,158.115000
1736434800,158.114500,158.127000,158.085000,158.123500
1736438400,158.122000,158.151500,158.083500,158.137500
1736442000,158.108500,158.195000,158.108500,158.150500
1736445600,158.151500,158.168000,158.013500,158.045500
1736449200,158.044500,158.229000,157.953000,158.004500
1736452800,158.004000,158.172500,157.935500,158.131000
1736456400,158.130500,158.283000,158.106000,158.268000
1736460000,158.268000,158.274500,158.184500,158.236000
1736463600,158.237500,158.409000,158.233000,158.388000
1736467200,158.389000,158.425500,158.356500,158.415000
1736470800,158.416000,158.426500,158.310000,158.328500
1736474400,158.329500,158.445500,158.265000,158.391000
1736478000,158.390000,158.427500,157.751000,157.826000
1736481600,157.825000,157.948000,157.625500,157.933500
1736485200,157.934500,158.131500,157.866000,158.082500
1736488800,158.083000,158.173500,157.993000,157.996000
1736492400,157.996500,158.026000,157.895500,157.992500
1736496000,157.992000,158.881500,157.903500,158.552000
1736499600,158.552500,158.656500,157.764000,157.963500
1736503200,157.957000,158.165000,157.226000,157.557500
1736506800,157.559000,157.875500,157.543000,157.691000
1736510400,157.689500,157.802000,157.580000,157.672000
1736514000,157.671500,157.961500,157.665500,157.900000
1736517600,157.900000,157.986500,157.809500,157.872500
1736521200,157.873000,157.935500,157.812500,157.816500
1736524800,157.816000,157.816000,157.678500,157.698000
1736701200,157.765000,157.822500,157.724000,157.732500
1736704800,157.748000,157.931500,157.705500,157.914000
1736708400,157.913500,157.968500,157.790500,157.792500
1736712000,157.793000,157.868000,157.272000,157.447000
