ts,o,h,l,c
1761868800,0.65497,0.65531,0.65333,0.65433
1762041600,0.65450,0.65559,0.65384,0.65539
1762128000,0.65538,0.65626,0.65175,0.65314
1762214400,0.65314,0.65314,0.64587,0.64919
1762300800,0.64921,0.65180,0.64738,0.65134
1762387200,0.65133,0.65186,0.64632,0.64752
1762473600,0.64753,0.64991,0.64684,0.64941
1762646400,0.64975,0.65251,0.64899,0.65246
1762732800,0.65246,0.65402,0.65146,0.65234
1762819200,0.65236,0.65382,0.65149,0.65207
1762905600,0.65207,0.65653,0.65190,0.65568
1762992000,0.65568,0.65802,0.65239,0.65328
1763078400,0.65327,0.65514,0.65038,0.65380
1763251200,0.65340,0.65369,0.65119,0.65224
1763337600,0.65226,0.65375,0.64650,0.64807
1763424000,0.64806,0.65184,0.64745,0.64828
1763510400,0.64829,0.64975,0.64511,0.64861
1763596800,0.64860,0.65026,0.64363,0.64454
1763683200,0.64453,0.64608,0.64214,0.64579
1763856000,0.64597,0.64660,0.64492,0.64602
1763942400,0.64602,0.64690,0.64422,0.64540
1764028800,0.64541,0.65052,0.64362,0.65023
1764115200,0.65022,0.65363,0.64839,0.65353
1764201600,0.65353,0.65410,0.65216,0.65321
1764288000,0.65321,0.65592,0.65204,0.65524
1764460800,0.65406,0.65570,0.65371,0.65440
1764547200,0.65441,0.65665,0.65369,0.65492
1764633600,0.65490,0.65803,0.65436,0.65803
1764720000,0.65801,0.66148,0.65740,0.66136
1764806400,0.66137,0.66241,0.66032,0.66192
1764892800,0.66192,0.66489,0.66185,0.66409
1765065600,0.66360,0.66485,0.66307,0.66445
1765152000,0.66446,0.66492,0.66083,0.66452
1765238400,0.66453,0.66544,0.66290,0.66402
1765324800,0.66402,0.66859,0.66294,0.66382
1765411200,0.66382,0.66759,0.66266,0.66604
1765497600,0.66601,0.66770,0.66326,0.66536
1765670400,0.66418,0.66551,0.66385,0.66448
1765756800,0.66446,0.66565,0.66182,0.66367
1765843200,0.66366,0.66614,0.66156,0.66160
1765929600,0.66162,0.66288,0.65926,0.66016
1766016000,0.66019,0.66309,0.66002,0.66087
1766102400,0.66087,0.66251,0.66002,0.66105
1766275200,0.66151,0.66282,0.66065,0.66275
1766361600,0.66275,0.66707,0.66241,0.66686
1766448000,0.66684,0.67136,0.66643,0.67082
1766534400,0.67080,0.67176,0.66988,0.67122
1766620800,0.67122,0.67178,0.66969,0.67073
1766707200,0.67073,0.67248,0.66972,0.67175
1766880000,0.67041,0.67275,0.67011,0.67215
1766966400,0.67214,0.67238,0.66830,0.67102
1767052800,0.67104,0.67180,0.66880,0.66918
1767139200,0.66917,0.66946,0.66598,0.66734
1767225600,0.66701,0.66801,0.66674,0.66785
1767312000,0.66787,0.67071,0.66773,0.66950
1767484800,0.66815,0.66934,0.66797,0.66836
1767571200,0.66838,0.67190,0.66631,0.67131
1767657600,0.67133,0.67419,0.67033,0.67348
1767744000,0.67349,0.67665,0.67170,0.67221
1767830400,0.67221,0.67253,0.66817,0.66989
1767916800,0.66986,0.67034,0.66636,0.66883
1768089600,0.66805,0.66885,0.66782,0.66860
1768176000,0.66858,0.67224,0.66834,0.67080
1768262400,0.67080,0.67274,0.66730,0.66826
1768348800,0.66826,0.67024,0.66731,0.66821
1768435200,0.66823,0.67097,0.66672,0.67009
1768521600,0.67009,0.67096,0.66711,0.66828
1768694400,0.66734,0.66909,0.66683,0.66879
1768780800,0.66877,0.67174,0.66767,0.67094
1768867200,0.67095,0.67473,0.67068,0.67311
1768953600,0.67312,0.67780,0.67276,0.67544
1769040000,0.67544,0.68444,0.67544,0.68395
1769126400,0.68393,0.68990,0.68344,0.68956
1769299200,0.69246,0.69329,0.69100,0.69142
1769385600,0.69144,0.69410,0.69072,0.69136
1769472000,0.69135,0.70161,0.69015,0.69966
1769558400,0.69968,0.70498,0.69769,0.70395
1769644800,0.70393,0.70942,0.69690,0.70474
1769731200,0.70475,0.70529,0.69401,0.69636
1769904000,0.69505,0.69539,0.69207,0.69438
1769990400,0.69441,0.69708,0.69086,0.69576
1770076800,0.69575,0.70504,0.69564,0.70229
1770163200,0.70229,0.70430,0.69716,0.69947
1770249600,0.69945,0.70073,0.69130,0.69159
1770336000,0.69161,0.70249,0.68971,0.70134
1770508800,0.70100,0.70378,0.70097,0.70358
1770595200,0.70359,0.70988,0.70139,0.70835
1770681600,0.70835,0.70907,0.70645,0.70737
1770768000,0.70737,0.71432,0.70718,0.71245
1770854400,0.71242,0.71472,0.70756,0.70879
1770940800,0.70877,0.70974,0.70435,0.70730
1771113600,0.70653,0.70725,0.70586,0.70715
1771200000,0.70715,0.70967,0.70673,0.70725
1771286400,0.70726,0.70901,0.70283,0.70819
1771372800,0.70818,0.70847,0.70349,0.70429
1771459200,0.70430,0.70801,0.70242,0.70557
1771545600,0.70559,0.70947,0.70154,0.70849
1771718400,0.70793,0.71120,0.70756,0.71120
1771804800,0.71118,0.71118,0.70486,0.70599
1771891200,0.70598,0.70736,0.70267,0.70585
1771977600,0.70586,0.71261,0.70573,0.71200
1772064000,0.71200,0.71366,0.70671,0.71025
1772150400,0.71025,0.71322,0.70865,0.71169
1772323200,0.70390,0.70863,0.70390,0.70561
1772409600,0.70560,0.71169,0.70449,0.71025
1772496000,0.71027,0.71228,0.69444,0.70388
1772582400,0.70391,0.70834,0.69847,0.70757
1772668800,0.70756,0.70894,0.69737,0.70093
1772755200,0.70093,0.70476,0.69769,0.70303
1772928000,0.69832,0.69983,0.69637,0.69689
1773014400,0.69688,0.70825,0.69564,0.70679
1773100800,0.70678,0.71684,0.70534,0.71194
1773187200,0.71193,0.71874,0.71166,0.71291
1773273600,0.71292,0.71609,0.70717,0.70761
1773360000,0.70759,0.70923,0.69800,0.69810
1773532800,0.69951,0.70067,0.69860,0.70049
1773619200,0.70049,0.70827,0.69968,0.70671
1773705600,0.70671,0.71184,0.70493,0.71087
1773792000,0.71088,0.71234,0.70182,0.70295
1773878400,0.70293,0.71090,0.69997,0.70802
1773964800,0.70801,0.70971,0.70052,0.70218
1774137600,0.69993,0.70136,0.69959,0.70102
1774224000,0.70103,0.70625,0.69107,0.70085
1774310400,0.70083,0.70150,0.69384,0.69947
1774396800,0.69949,0.70039,0.69393,0.69429
1774483200,0.69428,0.69569,0.68756,0.68864
1774569600,0.68861,0.69122,0.68644,0.68746
1774742400,0.68680,0.68700,0.68466,0.68502
1774828800,0.68498,0.68742,0.68334,0.68534
1774915200,0.68533,0.69047,0.68342,0.69029
1775001600,0.69029,0.69635,0.68998,0.69249
1775088000,0.69249,0.69410,0.68598,0.69108
1775174400,0.69109,0.69159,0.68836,0.68946
1775347200,0.68872,0.68903,0.68764,0.68887
1775433600,0.68890,0.69381,0.68842,0.69154
1775520000,0.69154,0.70517,0.68985,0.70486
1775606400,0.70491,0.70847,0.70287,0.70464
1775692800,0.70464,0.70949,0.70222,0.70797
1775779200,0.70798,0.70938,0.70535,0.70656
1775952000,0.69934,0.70221,0.69934,0.70207
1776038400,0.70207,0.71017,0.70125,0.71005
1776124800,0.71003,0.71479,0.70773,0.71283
1776211200,0.71284,0.71778,0.71223,0.71730
1776297600,0.71729,0.71976,0.71522,0.71626
1776384000,0.71627,0.72220,0.71541,0.71701
1776556800,0.71247,0.71427,0.71161,0.71415
1776643200,0.71418,0.71825,0.71308,0.71823
1776729600,0.71825,0.71859,0.71301,0.71513
1776816000,0.71513,0.71763,0.71464,0.71583
1776902400,0.71583,0.71668,0.71110,0.71334
1776988800,0.71334,0.71554,0.71147,0.71516
1777161600,0.71320,0.71476,0.71317,0.71449
1777248000,0.71449,0.72001,0.71423,0.71871
1777334400,0.71871,0.71949,0.71510,0.71823
1777420800,0.71822,0.71898,0.71017,0.71189
1777507200,0.71189,0.72034,0.71101,0.71999
1777593600,0.71998,0.72279,0.71835,0.72006
1777766400,0.72174,0.72213,0.72106,0.72147
1777852800,0.72147,0.72174,0.71534,0.71674
1777939200,0.71677,0.71978,0.71358,0.71804
