ts,o,h,l,c
1687132800000,17341.0,17341.0,17341.0,17341.0
1687219200000,17382.25,17382.25,17382.25,17382.25
1687305600000,17148.5,17148.5,17148.5,17148.5
1687392000000,17334.5,17334.5,17334.5,17334.5
1687478400000,17164.75,17164.75,17164.75,17164.75
1687737600000,16945.0,16945.0,16945.0,16945.0
1687824000000,17237.5,17237.5,17237.5,17237.5
1687910400000,17249.5,17249.5,17249.5,17249.5
1687996800000,17237.0,17237.0,17237.0,17237.0
1688083200000,17527.0,17527.0,17527.0,17527.0
1688342400000,17568.25,17568.25,17568.25,17568.25
1688428800000,17568.25,17568.25,17568.25,17568.25
1688515200000,17564.0,17564.0,17564.0,17564.0
1688601600000,17430.25,17430.25,17430.25,17430.25
1688688000000,17368.25,17368.25,17368.25,17368.25
1688947200000,17353.0,17353.0,17353.0,17353.0
1689033600000,17429.0,17429.0,17429.0,17429.0
1689120000000,17625.0,17625.0,17625.0,17625.0
1689206400000,17916.5,17916.5,17916.5,17916.5
1689292800000,17903.5,17903.5,17903.5,17903.5
1689552000000,18062.25,18062.25,18062.25,18062.25
1689638400000,18209.25,18209.25,18209.25,18209.25
1689724800000,18191.75,18191.75,18191.75,18191.75
1689811200000,17789.25,17789.25,17789.25,17789.25
1689897600000,17731.5,17731.5,17731.5,17731.5
1690156800000,17755.5,17755.5,17755.5,17755.5
1690243200000,17878.5,17878.5,17878.5,17878.5
1690329600000,17820.75,17820.75,17820.75,17820.75
1690416000000,17777.25,17777.25,17777.25,17777.25
1690502400000,18079.75,18079.75,18079.75,18079.75
1690761600000,18104.75,18104.75,18104.75,18104.75
1690848000000,18061.25,18061.25,18061.25,18061.25
1690934400000,17685.75,17685.75,17685.75,17685.75
1691020800000,17649.0,17649.0,17649.0,17649.0
1691107200000,17556.5,17556.5,17556.5,17556.5
1691366400000,17671.75,17671.75,17671.75,17671.75
1691452800000,17526.0,17526.0,17526.0,17526.0
1691539200000,17334.5,17334.5,17334.5,17334.5
1691625600000,17358.5,17358.5,17358.5,17358.5
1691712000000,17243.0,17243.0,17243.0,17243.0
1691971200000,17433.5,17433.5,17433.5,17433.5
1692057600000,17254.0,17254.0,17254.0,17254.0
1692144000000,17074.5,17074.5,17074.5,17074.5
1692230400000,16895.0,16895.0,16895.0,16895.0
1692316800000,16853.5,16853.5,16853.5,16853.5
1692576000000,17120.0,17120.0,17120.0,17120.0
1692662400000,17090.75,17090.75,17090.75,17090.75
1692748800000,17351.75,17351.75,17351.75,17351.75
1692835200000,16987.25,16987.25,16987.25,16987.25
1692921600000,17115.75,17115.75,17115.75,17115.75
1693180800000,17239.75,17239.75,17239.75,17239.75
1693267200000,17595.5,17595.5,17595.5,17595.5
1693353600000,17689.25,17689.25,17689.25,17689.25
1693440000000,17731.5,17731.5,17731.5,17731.5
1693526400000,17706.5,17706.5,17706.5,17706.5
1693785600000,17706.5,17706.5,17706.5,17706.5
1693872000000,17728.25,17728.25,17728.25,17728.25
1693958400000,17580.25,17580.25,17580.25,17580.25
1694044800000,17452.0,17452.0,17452.0,17452.0
1694131200000,17469.25,17469.25,17469.25,17469.25
1694390400000,17665.25,17665.25,17665.25,17665.25
1694476800000,17480.25,17480.25,17480.25,17480.25
1694563200000,17534.75,17534.75,17534.75,17534.75
1694649600000,17665.25,17665.25,17665.25,17665.25
1694736000000,17358.5,17358.5,17358.5,17358.5
1694995200000,17380.25,17380.25,17380.25,17380.25
1695081600000,17337.75,17337.75,17337.75,17337.75
1695168000000,17094.0,17094.0,17094.0,17094.0
1695254400000,16949.75,16949.75,16786.0,16786.0
1695340800000,16946.0,16946.0,16791.5,16791.5
1695600000000,16863.25,16863.25,16863.25,16863.25
1695686400000,16622.75,16622.75,16622.75,16622.75
1695772800000,16649.0,16649.0,16649.0,16649.0
1695859200000,16754.0,16814.75,16754.0,16780.75
1695945600000,16787.25,16787.25,16787.25,16787.25
1696204800000,16916.75,16916.75,16916.75,16916.75
1696291200000,16751.75,16751.75,16620.75,16620.75
1696377600000,16849.25,16849.25,16849.25,16849.25
1696464000000,16780.75,16780.75,16780.75,16780.75
1696550400000,17072.25,17072.25,17072.25,17072.25
1696809600000,17153.75,17153.75,17153.75,17153.75
1696896000000,17246.25,17246.25,17246.25,17246.25
1696982400000,17365.5,17365.5,17365.5,17365.5
1697068800000,17296.25,17296.25,17296.25,17296.25
1697155200000,17071.25,17079.75,17071.25,17079.75
1697414400000,17264.75,17264.75,17264.75,17264.75
1697500800000,17212.5,17212.5,17212.5,17212.5
1697587200000,16975.0,16975.0,16975.0,16975.0
1697673600000,16827.25,16827.25,16827.25,16827.25
1697760000000,16577.0,16577.0,16577.0,16577.0
