ts,open,high,low,close
1773199200,25072.6855,25073.9355,25066.3165,25068.5225
1773199800,25068.201999999997,25094.289,25068.201999999997,25091.033499999998
1773200400,25091.283499999998,25092.344,25084.4575,25091.2725
1773201000,25091.4245,25099.1525,25085.533499999998,25094.6965
1773201600,25095.1525,25097.684,25088.538999999997,25090.2945
1773202200,25090.1745,25093.033499999998,25086.517,25090.050000000003
1773202800,25089.908,25094.8275,25088.9245,25093.006
1773203400,25093.1855,25093.583,25073.039,25079.5445
1773204000,25079.4355,25081.4465,25069.43,25080.3275
1773204600,25080.0225,25081.4465,25062.669,25067.039
1773205200,25067.202,25071.213,25035.783499999998,25037.6965
1773205800,25036.957499999997,25047.9355,25031.93,25040.528
1773206400,25040.2945,25052.0775,25034.0445,25040.666
1773207000,25040.941,25041.572,25024.688000000002,25025.1855
1773207600,25025.2945,25033.169,25001.43,25015.555500000002
1773208200,25015.4135,25018.833,25002.017,25005.9175
1773208800,25005.1855,25009.9025,24986.916,24993.6965
1773209400,24993.916,25017.5775,24993.908,25000.941
1773210000,25000.550000000003,25007.050000000003,24983.9465,24995.8495
1773210600,24996.055500000002,25028.844,24995.7945,25024.419
1773211200,25024.822,25027.7045,25003.919,25007.6785
1773211800,25007.2905,25019.412,24999.410499999998,25016.583
1773212400,25015.050000000003,25022.913500000002,24984.9435,25002.805500000002
1773213000,25002.452,25014.169,24992.783499999998,25003.213
1773213600,25002.941,25006.4245,24974.669,24978.2075
1773214200,24978.305500000002,24984.713000000003,24931.2505,24934.833
1773214800,24934.6525,24954.822,24923.5665,24954.5005
1773215400,24954.4465,24983.201999999997,24951.18,24981.7945
1773216000,24981.136,25000.641499999998,24973.691,24992.7945
1773216600,24992.441,25004.1745,24982.8495,24993.3125
1773217200,24994.068,25007.952,24974.9245,24987.0665
1773217800,24987.2615,25013.2075,24955.4685,24962.224000000002
1773218400,24962.283499999998,24979.463,24939.641499999998,24944.6305
1773219000,24944.5555,24973.8275,24909.974000000002,24941.8165
1773219600,24941.6855,24943.6965,24901.191,24919.2945
1773220200,24919.072,24930.028,24904.451999999997,24924.9025
1773220800,24924.7945,24946.441,24897.4685,24898.941
1773221400,24898.5515,24923.691,24896.1745,24909.8
1773222000,24910.031000000003,24919.038999999997,24889.6635,24889.6635
1773222600,24891.0775,24899.322,24875.5445,24878.2945
1773223200,24879.4355,24937.9465,24871.463,24937.9465
1773223800,24938.039,24960.707499999997,24925.919,24947.84
1773224400,24947.1525,24958.538999999997,24934.4245,24953.305500000002
1773225000,24952.278,24987.7725,24946.419,24981.68
1773225600,24981.528,25000.305500000002,24973.4215,24990.025500000003
1773226200,24990.191,24999.913500000002,24985.278,24994.4245
1773226800,24993.5665,25019.088499999998,24988.267,24995.322
1773227400,24994.555500000002,25013.844,24980.4575,24982.1455
1773228000,24982.449,24983.14,24946.658,24953.43
1773228600,24953.4395,24969.4355,24946.3275,24958.163500000002
1773229200,24958.311,24965.4355,24917.718500000003,24922.305500000002
1773229800,24913.7945,24952.288999999997,24913.7945,24922.289
1773230400,24922.4025,24947.2075,24914.055500000002,24919.2075
1773231000,24919.053,24946.6745,24917.136,24945.061
1773231600,24945.396999999997,24971.925,24932.202,24971.017
1773232200,24971.3165,24992.938000000002,24907.1695,24935.4525
1773232800,24935.2945,24944.713000000003,24885.568,24909.18
1773233400,24908.919,24934.2075,24899.6855,24920.9215
1773234000,24926.778,24975.1525,24923.281000000003,24946.691
1773234600,24946.9355,24969.533499999998,24936.163500000002,24968.038999999997
1773235200,24967.919,25011.18,24964.908000000003,25008.68
1773235800,25009.68,25085.2075,25009.68,25078.300000000003
1773236400,25077.6855,25090.913500000002,25011.2075,25025.5445
1773237000,25024.147,25078.707499999997,24991.055500000002,25076.43
1773237600,25076.647,25108.1895,25047.18,25065.1745
1773238200,25065.4175,25087.93,25031.6965,25067.7945
1773238800,25067.468500000003,25071.2615,24954.9025,25004.419
1773239400,25003.9465,25020.1855,24935.0445,24986.061
1773240000,24985.061,25032.4685,24978.3165,25026.068
1773240600,25026.533499999998,25055.207499999997,25013.413500000002,25041.4025
1773241200,25041.0625,25065.673000000003,25004.292,25018.3015
1773241800,25016.0625,25034.0665,24924.1215,24944.9555
1773242400,24945.428,24993.862999999998,24910.489,24911.28
1773243000,24911.377,24938.65,24888.147,24924.3635
1773243600,24925.067000000003,24937.055500000002,24867.172,24887.841
1773244200,24888.446,24935.367,24888.229,24910.2905
1773244800,24910.4025,24916.1935,24874.6965,24883.786500000002
1773245400,24884.132,24917.2025,24877.694,24886.8605
1773246000,24886.6475,24929.4195,24883.0685,24929.044
1773246600,24929.103499999997,24982.839,24927.7335,24950.122000000003
1773247200,24950.219,24978.705499999996,24942.571,24949.3465
1773247800,24949.102,24986.892,24947.9005,24983.5805
1773248400,24982.817,25000.6585,24979.106,24986.625500000002
1773249000,24987.109,24988.374499999998,24946.3025,24954.928
1773249600,24954.931,24996.309999999998,24953.224499999997,24982.305500000002
1773250200,24982.0005,24992.031,24851.371,24898.4035
1773250800,24898.268,24926.7925,24875.7635,24922.72
1773251400,24922.6625,24960.637499999997,24906.18,24928.066
1773252000,24926.1185,24937.0345,24893.406,24896.033499999998
1773252600,24896.305500000002,24909.8225,24867.54,24898.903
1773253200,24898.5575,24933.288999999997,24889.0075,24924.903
1773253800,24925.262000000002,24941.285499999998,24921.923499999997,24924.3065
1773254400,24924.286999999997,24930.951,24907.171,24909.28
1773255000,24909.4375,24952.8255,24909.4375,24933.9755
1773255600,24934.1815,24941.6645,24902.1585,24919.1745
1773256200,24919.033499999998,24922.0655,24889.989999999998,24912.229
1773256800,24912.489999999998,24921.018,24893.6265,24911.83
1773257400,24912.124,24955.9635,24906.247000000003,24946.548499999997
1773258000,24946.396500000003,24963.14,24931.019,24936.499
1773258600,24938.516,24982.136,24933.398500000003,24959.9365
1773259200,24959.767,24967.177499999998,24923.61,24941.752
1773259800,24941.589,24949.222999999998,24938.968,24940.2305
1773266400,24924.908,24924.908,24872.256999999998,24877.619
1773267000,24877.761,24886.586,24870.9725,24881.0055
1773267600,24881.108,24884.591500000002,24825.379999999997,24841.6465
1773268200,24843.1795,24850.5055,24801.4945,24804.6685
1773268800,24804.874499999998,24826.25,24796.874499999998,24823.1355
1773269400,24823.261,24831.123,24797.261,24829.398999999998
1773270000,24829.3855,24833.266499999998,24771.6305,24791.1355
1773270600,24790.8525,24818.891,24788.141499999998,24812.129999999997
1773271200,24812.228,24827.25,24782.858,24784.264
1773271800,24783.4945,24784.4725,24726.761,24745.016499999998
1773272400,24745.84,24748.0015,24713.518,24745.511
1773273000,24745.3415,24768.483500000002,24741.385499999997,24768.0125
1773273600,24767.9505,24771.119,24724.0125,24737.25
1773274200,24737.268,24760.483500000002,24720.9075,24749.272
1773274800,24748.586,24760.7335,24736.627,24748.8525
1773275400,24748.7695,24782.63,24745.3305,24781.629999999997
1773276000,24783.146500000003,24784.646500000003,24766.4945,24779.6355
1773276600,24780.2775,24780.478,24762.2555,24770.8525
1773277200,24771.674,24781.0125,24750.2695,24763.086
1773277800,24763.011,24779.75,24752.1025,24773.648999999998
1773278400,24773.4725,24799.489,24767.619,24798.9075
1773279000,24798.7555,24816.891,24797.88,24814.152000000002
1773279600,24813.8635,24821.761,24785.7225,24785.7225
1773280200,24786.014,24786.7445,24753.739,24769.3635
1773280800,24769.544,24775.619,24759.478,24765.0915
1773281400,24765.016499999998,24767.772,24752.9945,24754.879999999997
1773282000,24754.544,24756.483500000002,24730.1215,24735.384
1773282600,24734.8635,24739.629999999997,24688.119,24696.0275
1773283200,24695.869,24717.231,24684.247499999998,24699.279000000002
1773283800,24699.4835,24715.6135,24690.489,24709.739
1773284400,24709.858,24738.467,24706.0055,24726.5055
1773285000,24726.6355,24731.629999999997,24705.6135,24713.3715
1773285600,24713.379999999997,24723.101000000002,24701.5,24703.1575
1773286200,24703.095500000003,24704.413,24677.0385,24679.9185
1773286800,24679.624499999998,24699.5275,24678.641,24695.874499999998
1773287400,24695.6325,24711.233500000002,24692.466999999997,24709.711499999998
1773288000,24709.483500000002,24727.858,24703.5165,24711.8965
1773288600,24711.7555,24730.489,24709.358,24728.0275
1773289200,24727.788500000002,24730.8965,24716.879999999997,24724.478
1773289800,24724.728000000003,24726.374499999998,24691.879999999997,24700.129999999997
1773290400,24700.127,24701.869,24690.7995,24691.7445
1773291000,24691.72,24706.456,24689.638,24698.522
1773291600,24698.233500000002,24756.761,24697.5055,24737.772
1773292200,24737.8855,24751.6135,24732.746,24738.1355
1773292800,24738.2225,24745.379999999997,24724.3965,24732.216999999997
1773293400,24731.771999999997,24742.79,24726.75,24741.116
1773294000,24741.75,24757.6025,24723.246,24727.858
1773294600,24727.6355,24752.739,24712.989,24751.1215
1773295200,24751.2515,24751.2515,24732.4725,24737.538500000002
1773295800,24736.63,24748.6355,24726.6025,24736.369
1773296400,24736.101000000002,24767.522,24732.4905,24766.5275
1773297000,24766.739,24778.483500000002,24759.902000000002,24768.124499999998
1773297600,24768.016499999998,24787.635499999997,24763.47,24779.0055
1773298200,24778.652000000002,24793.4945,24778.619,24789.2775
1773298800,24789.1355,24803.739,24787.629999999997,24793.2695
1773299400,24793.5275,24811.2885,24790.966999999997,24804.5275
1773300000,24804.902000000002,24818.764,24798.7735,24814.1395
1773300600,24813.9185,24815.0055,24789.0,24809.4755
1773301200,24809.629999999997,24814.9615,24805.739,24808.858
1773301800,24809.0,24852.119,24793.0805,24851.3415
1773302400,24851.8935,24881.6685,24847.1465,24879.374499999998
1773303000,24879.2225,24879.7555,24852.481,24868.086
1773303600,24868.461499999998,24868.461499999998,24836.652000000002,24836.652000000002
1773304200,24836.25,24854.739,24831.4945,24831.6105
1773304800,24831.619,24863.9945,24817.0275,24863.858
1773305400,24863.716999999997,24869.674,24848.1685,24857.41
1773306000,24857.772,24862.91,24826.652000000002,24829.511
1773306600,24828.874499999998,24833.123,24807.25,24808.38
1773307200,24808.634,24832.483500000002,24793.616,24831.779000000002
1773307800,24834.228,24859.2225,24830.8965,24859.2225
1773308400,24859.141,24887.9505,24858.5,24872.3305
1773309000,24872.478,24901.011,24871.461499999998,24897.6355
1773309600,24897.1465,24906.9945,24874.261,24876.7665
1773310200,24876.586,24888.9185,24869.761,24882.2445
1773310800,24881.983500000002,24883.044,24862.66,24869.4725
1773311400,24868.7845,24898.624499999998,24868.7845,24875.402000000002
1773312000,24875.271999999997,24886.25,24863.489,24878.761
1773312600,24879.1175,24884.396500000003,24855.483500000002,24864.461499999998
1773313200,24864.141000000003,24870.3675,24839.478,24841.891000000003
1773313800,24842.011,24855.3855,24839.358,24845.538500000002
1773314400,24845.608,24865.896500000003,24839.2445,24855.3935
1773315000,24855.8935,24889.1685,24855.8935,24882.8635
1773315600,24883.216999999997,24908.09,24870.3525,24871.256999999998
1773316200,24871.124499999998,24873.788500000002,24832.756999999998,24837.374499999998
1773316800,24837.6025,24842.272,24790.391,24801.635499999997
1773317400,24800.8525,24823.6285,24797.141,24810.514
1773318000,24810.522,24823.608,24798.152000000002,24821.353000000003
1773318600,24821.785,24822.3855,24781.966999999997,24783.016499999998
1773319200,24782.6215,24810.146500000003,24781.768,24803.601000000002
1773319800,24801.869,24814.38,24782.16,24813.75
1773320400,24813.9945,24832.764,24804.396500000003,24818.981
1773321000,24819.413,24827.119,24755.374499999998,24765.79
1773321600,24766.1355,24778.779000000002,24731.635499999997,24756.233500000002
1773322200,24757.6355,24813.6575,24722.7555,24799.538500000002
1773322800,24797.601000000002,24809.379999999997,24659.0055,24717.983500000002
1773323400,24718.6065,24747.09,24612.879999999997,24638.3635
1773324000,24638.706,24728.038500000002,24638.706,24687.154499999997
1773324600,24687.6575,24727.746,24659.964500000002,24663.394500000002
1773325200,24662.769,24685.282,24599.2585,24599.2585
1773325800,24599.190000000002,24613.593500000003,24554.5835,24587.3565
1773326400,24586.3305,24688.8445,24568.994,24596.285499999998
1773327000,24596.535499999998,24627.271,24582.422,24601.79
1773327600,24601.4485,24614.9625,24562.279000000002,24583.441
1773328200,24583.0875,24583.3235,24542.3975,24564.1355
1773328800,24563.989,24618.9675,24550.0465,24601.334499999997
1773329400,24601.129999999997,24664.1965,24559.331,24663.1895
1773330000,24671.3965,24689.9035,24605.110999999997,24635.5435
1773330600,24636.1665,24661.076500000003,24617.447500000002,24645.2975
1773331200,24645.64,24685.57,24571.324500000002,24577.772
1773331800,24577.858,24678.142,24574.422,24654.179
1773332400,24654.411,24714.7125,24613.432999999997,24621.1995
1773333000,24620.9565,24695.324,24611.963499999998,24686.37
1773333600,24685.903,24688.394,24604.022,24642.3355
1773334200,24642.21,24659.4745,24609.9565,24643.25
1773334800,24643.125500000002,24704.1,24637.2635,24652.758
1773335400,24652.9505,24676.193,24615.6315,24617.6685
1773336000,24617.489,24668.2055,24612.004500000003,24631.4875
1773336600,24631.199,24669.718999999997,24629.165500000003,24660.3035
1773337200,24661.936,24672.014,24598.980000000003,24608.27
1773337800,24608.406499999997,24631.6145,24565.535499999998,24604.1235
1773342000,24578.711000000003,24607.821,24559.7655,24579.9775
1773342600,24580.309,24590.995499999997,24549.571,24582.2345
1773343200,24582.153,24607.8315,24574.811,24593.237999999998
1773343800,24593.358,24620.838,24580.961000000003,24587.7485
1773344400,24587.6865,24588.344,24538.1745,24550.415500000003
1773345000,24550.285499999998,24561.978,24521.377,24533.839
1773352800,24562.5,24570.163,24524.402000000002,24544.888
1773353400,24545.206,24554.396500000003,24526.3965,24530.336
1773354000,24530.4725,24566.794,24525.1685,24565.608
1773354600,24564.13,24581.511,24558.624499999998,24580.04
1773355200,24580.396500000003,24585.163,24555.522,24558.5055
1773355800,24558.75,24571.3855,24557.879999999997,24570.6025
1773360000,24512.4725,24529.516499999998,24477.2775,24529.4075
1773360600,24529.619,24601.731,24524.516499999998,24589.141
1773361200,24588.8605,24623.095500000003,24585.728,24603.366
1773361800,24603.663,24625.8855,24600.4075,24610.6355
1773362400,24610.992,24617.261,24594.648999999998,24597.902000000002
1773363000,24598.1395,24612.59,24589.3605,24609.75
1773363600,24610.016499999998,24642.0915,24609.1355,24640.983500000002
1773364200,24641.129999999997,24645.0,24624.896500000003,24634.022
1773364800,24633.869,24639.424,24620.044,24628.788500000002
1773365400,24629.146500000003,24636.896500000003,24624.75,24625.5385
1773366000,24625.2665,24630.731,24607.728000000003,24613.152000000002
1773366600,24613.266499999998,24616.5495,24603.0235,24613.858
1773367200,24613.7445,24634.88,24612.0,24629.016499999998
1773367800,24628.8745,24630.624499999998,24605.483500000002,24610.358
1773368400,24610.016499999998,24616.6355,24599.358,24603.8525
1773369000,24603.8825,24623.4945,24597.3525,24601.478000000003
1773369600,24601.3525,24608.9945,24588.256999999998,24589.489
1773370200,24589.63,24595.742,24583.374499999998,24588.211499999998
1773370800,24588.0,24604.119,24580.597,24602.497499999998
1773371400,24601.652000000002,24602.913,24566.148999999998,24579.624499999998
1773372000,24579.1325,24594.25,24573.489,24583.591500000002
1773372600,24583.7335,24590.396500000003,24567.7555,24579.983500000002
1773373200,24579.9185,24609.706,24576.3635,24599.978000000003
1773373800,24600.141,24613.25,24596.011,24608.6135
1773374400,24608.84,24611.538500000002,24597.4945,24600.011
1773375000,24599.6325,24603.1575,24584.967,24591.124499999998
1773375600,24590.533,24591.174,24563.591500000002,24569.0055
1773376200,24569.141,24570.739,24547.847,24556.788500000002
1773376800,24557.129999999997,24572.3675,24554.478000000003,24560.152000000002
1773377400,24560.022,24564.413,24551.6025,24559.3855
1773378000,24559.902000000002,24569.6285,24551.663,24554.369
1773378600,24554.4945,24555.424,24537.7665,24553.747499999998
1773379200,24553.8635,24568.25,24547.9945,24565.0055
1773379800,24564.627,24583.1135,24562.9835,24569.271999999997
1773380400,24569.1135,24572.135499999997,24553.456,24559.3715
1773381000,24558.9505,24572.6135,24552.1355,24569.6355
1773381600,24569.3715,24579.2555,24547.7405,24576.25
1773382200,24575.246,24579.396500000003,24552.006999999998,24554.747499999998
1773382800,24554.75,24559.261,24522.8605,24532.978000000003
1773383400,24533.377,24543.772,24503.483500000002,24522.146500000003
1773384000,24521.478,24528.641000000003,24466.4835,24473.766499999998
1773384600,24473.522,24490.924,24460.896500000003,24464.154499999997
1773385200,24463.8965,24471.5,24412.388,24415.904499999997
1773385800,24416.4755,24429.119,24400.129999999997,24418.011
1773386400,24418.152000000002,24445.783,24394.358,24441.2665
1773387000,24440.608,24459.511,24432.7885,24445.38
1773387600,24446.283000000003,24449.884,24428.4945,24435.8635
1773388200,24435.6575,24442.0015,24407.119,24432.129999999997
1773388800,24432.2995,24443.0055,24392.2515,24393.163
1773389400,24393.2775,24409.233500000002,24381.8745,24404.119
1773390000,24402.646500000003,24418.5,24390.116,24400.1685
1773390600,24400.228,24466.6685,24399.006999999998,24456.7555
1773391200,24456.216999999997,24476.761,24440.374499999998,24475.011
1773391800,24475.029000000002,24507.6065,24472.466999999997,24496.9945
1773392400,24498.033000000003,24558.6135,24497.8855,24513.483500000002
1773393000,24513.119,24528.989,24498.6105,24514.836
1773393600,24515.1355,24526.2555,24497.1465,24511.25
1773394200,24511.146500000003,24517.59,24494.47,24497.663
1773394800,24497.502999999997,24522.5085,24497.0055,24520.891
1773395400,24520.608,24536.891,24512.402000000002,24514.5275
1773396000,24515.5165,24552.6355,24509.619,24542.978
1773396600,24544.0495,24588.663,24543.3605,24588.011
1773397200,24588.124499999998,24597.228000000003,24562.874499999998,24568.9075
1773397800,24568.956,24571.1135,24552.522,24566.652000000002
1773398400,24566.766499999998,24596.771999999997,24557.7445,24594.129999999997
1773399000,24594.7445,24606.663,24580.641,24601.3855
1773399600,24601.516499999998,24629.391,24592.6575,24608.13
1773400200,24607.252999999997,24619.516499999998,24586.3855,24618.5
1773400800,24618.2445,24637.612,24605.75,24613.739
1773401400,24611.967,24628.967,24605.129999999997,24619.3935
1773402000,24619.6355,24639.239,24608.978,24628.511
1773402600,24628.0055,24649.0,24622.0055,24646.619
1773403200,24646.5,24659.627,24624.858,24628.641
1773403800,24628.5,24636.896500000003,24619.358,24628.766499999998
1773404400,24628.4945,24642.384,24614.4075,24636.521999999997
1773405000,24636.358500000002,24663.616,24618.3415,24637.619
1773405600,24637.2445,24717.874499999998,24630.5,24669.6435
1773406200,24669.478,24671.8635,24646.706,24665.6465
1773406800,24665.533,24673.75,24636.6435,24640.7445
1773407400,24641.261,24667.489,24628.256999999998,24667.038500000002
1773408000,24666.283000000003,24667.635499999997,24622.174,24634.011
1773408600,24633.63,24684.624499999998,24595.511,24660.879999999997
1773409200,24661.3565,24788.9185,24650.152000000002,24739.6355
1773409800,24739.879999999997,24780.5,24705.7585,24711.625
1773410400,24711.239,24748.1355,24662.379999999997,24669.761
1773411000,24669.841500000002,24677.4905,24617.9725,24639.1025
1773411600,24638.369,24687.0,24636.8635,24658.0
1773412200,24658.129999999997,24712.146500000003,24623.3635,24645.138
1773412800,24645.646500000003,24646.148999999998,24530.097,24555.9615
1773413400,24556.266499999998,24581.481,24466.5055,24473.294
1773414000,24474.228,24510.533,24445.761,24510.533
1773414600,24510.624499999998,24553.2555,24501.402000000002,24505.7445
1773415200,24505.902000000002,24527.13,24446.91,24453.967
1773415800,24453.0235,24480.152000000002,24425.239,24446.511
1773416400,24446.3635,24455.4945,24380.41,24427.8865
1773417000,24429.620000000003,24434.749,24377.622,24393.285499999998
1773417600,24393.508,24450.383,24391.4,24440.3545
1773418200,24440.599000000002,24458.502999999997,24392.0475,24415.203999999998
1773418800,24415.211000000003,24447.222999999998,24396.541,24429.57
1773419400,24429.311999999998,24472.263,24421.0035,24439.981
1773420000,24438.6165,24454.968,24385.514499999997,24416.398
1773420600,24416.619,24457.8285,24372.439,24381.4135
1773421200,24381.571,24419.2465,24376.510000000002,24412.8735
1773421800,24413.009,24458.1235,24386.7155,24444.2535
1773422400,24443.9495,24445.898500000003,24404.4145,24433.9335
1773423000,24434.216500000002,24440.1955,24406.694,24422.1045
1773423600,24421.8545,24425.36,24351.852,24353.203
1773424200,24352.5965,24377.07,24338.468999999997,24358.8125
1773424800,24358.982,24384.381,24355.61,24374.3455
1773425400,24374.3425,24399.961,24364.754500000003,24369.763
1773426000,24369.722,24398.247,24353.001,24396.7345
1773426600,24396.239999999998,24433.6385,24386.619,24427.451500000003
1773427200,24427.353499999997,24450.511,24422.208,24444.022
1773427800,24444.2555,24455.658,24424.619,24432.0545
1773428400,24431.7035,24432.6525,24390.016499999998,24405.629
1773429000,24405.7325,24418.038,24397.322,24403.578999999998
1773429600,24402.9325,24404.345500000003,24352.44,24360.8515
1773430200,24361.004500000003,24382.693,24343.969,24346.2395
1773430800,24345.958,24362.7775,24335.156499999997,24356.3125
1773431400,24355.9315,24386.9775,24343.1915,24379.1895
1773432000,24378.629,24383.391,24346.885499999997,24355.701
1773432600,24356.6625,24358.06,24343.83,24347.218
1773612000,24305.2225,24389.146999999997,24284.891,24310.592
1773612600,24310.728000000003,24321.0,24282.783,24291.875
1773613200,24291.7225,24334.783,24291.397,24324.331
1773613800,24324.25,24344.103,24310.728000000003,24338.125
1773614400,24339.0,24413.619,24335.7445,24405.9025
1773615000,24405.6325,24461.374499999998,24405.487,24452.75
1773615600,24451.88,24481.3255,24424.9025,24432.663
1773616200,24432.2555,24439.2555,24413.2555,24423.706
1773616800,24423.388,24432.364,24415.41,24420.3805
1773617400,24420.706,24423.8715,24395.351000000002,24401.624499999998
1773618000,24401.522,24446.2555,24400.04,24445.6305
1773618600,24445.841999999997,24446.904499999997,24425.169,24426.1025
1773619200,24426.391,24498.483500000002,24423.516499999998,24493.3805
1773619800,24493.625,24511.478,24478.983500000002,24496.3635
1773620400,24495.2225,24495.2225,24473.266499999998,24478.0075
1773621000,24477.761,24496.9295,24472.413,24492.022
