ts,o,h,l,c
1780519971000,30784.0,30801.75,30775.5,30792.5
1780524000000,30750.0,30796.5,30702.0,30735.25
1780525800000,30733.5,30768.75,30664.75,30754.75
1780527600000,30755.75,30760.25,30687.25,30702.0
1780529400000,30705.25,30719.75,30667.0,30691.75
1780531200000,30689.5,30760.25,30673.75,30752.0
1780533000000,30753.5,30800.25,30751.0,30796.25
1780534800000,30795.5,30828.75,30770.25,30789.0
1780536600000,30791.0,30822.5,30735.25,30750.5
1780538400000,30750.75,30753.75,30648.5,30711.25
1780540200000,30710.75,30737.75,30684.25,30708.75
1780542000000,30709.0,30767.25,30706.0,30767.25
1780543800000,30766.5,30784.25,30743.25,30777.75
1780545600000,30778.25,30799.75,30763.25,30785.0
1780547400000,30786.25,30805.75,30780.25,30795.0
1780549200000,30794.75,30797.25,30747.0,30759.0
1780551000000,30760.25,30790.75,30751.0,30781.75
1780552800000,30781.75,30798.25,30762.75,30786.0
1780554600000,30786.0,30832.75,30767.75,30826.0
1780556400000,30827.75,30842.5,30788.0,30815.75
1780558200000,30816.5,30830.75,30787.75,30797.5
1780560000000,30796.75,30797.75,30636.0,30667.75
1780561800000,30669.25,30698.5,30622.25,30640.5
1780563600000,30640.0,30642.25,30543.5,30598.5
1780565400000,30599.0,30645.0,30586.75,30632.25
1780567200000,30633.0,30633.0,30564.0,30566.75
1780569000000,30567.25,30587.5,30499.0,30540.25
1780570800000,30540.25,30574.75,30523.0,30565.25
1780572600000,30567.5,30585.5,30458.5,30576.25
1780574400000,30574.5,30581.5,30517.75,30543.0
1780576200000,30544.0,30625.75,30541.0,30605.5
1780578000000,30606.0,30626.5,30560.5,30563.5
1780579800000,30563.5,30660.75,30482.25,30543.0
1780581600000,30542.75,30644.5,30445.0,30637.25
1780583400000,30637.0,30656.25,30585.75,30652.75
1780585200000,30653.5,30766.75,30650.5,30739.0
1780587000000,30739.0,30745.75,30659.25,30710.5
1780588800000,30710.0,30783.75,30689.5,30777.25
1780590600000,30777.5,30790.75,30733.0,30776.25
1780592400000,30776.25,30817.5,30761.5,30811.5
1780594200000,30811.75,30861.5,30808.75,30857.5
1780596000000,30857.25,30897.0,30853.25,30884.5
1780597800000,30884.5,30890.75,30848.0,30856.0
1780599600000,30856.0,30894.5,30828.75,30893.25
1780601400000,30892.75,30901.75,30778.5,30782.75
1780603200000,30783.0,30792.5,30698.5,30710.5
1780605000000,30709.75,30720.75,30694.0,30696.0
1780610400000,30710.75,30718.75,30611.75,30637.5
1780612200000,30638.5,30665.25,30625.25,30662.75
1780614000000,30662.0,30667.5,30584.5,30606.25
1780615800000,30606.75,30607.25,30550.25,30559.5
1780617600000,30557.5,30559.25,30463.25,30488.0
1780619400000,30488.5,30509.5,30424.75,30436.75
1780621200000,30437.5,30448.0,30345.5,30378.75
1780623000000,30378.5,30496.5,30378.0,30490.0
1780624800000,30491.0,30534.75,30465.0,30529.25
1780626600000,30528.0,30544.0,30502.5,30509.0
