ts,o,h,l,c
1776200109000,49140.0,49145.0,49131.0,49138.0
1776204000000,49111.0,49116.0,49075.0,49099.0
1776207600000,49101.0,49145.0,49098.0,49110.0
1776211200000,49109.0,49122.0,49099.0,49119.0
1776214800000,49118.0,49137.0,49107.0,49120.0
1776218400000,49118.0,49120.0,49077.0,49091.0
1776222000000,49094.0,49127.0,49088.0,49120.0
1776225600000,49118.0,49121.0,49097.0,49101.0
1776229200000,49100.0,49150.0,49058.0,49089.0
1776232800000,49090.0,49144.0,49089.0,49117.0
1776236400000,49118.0,49119.0,49067.0,49091.0
1776240000000,49093.0,49108.0,49061.0,49092.0
1776243600000,49094.0,49107.0,49027.0,49068.0
1776247200000,49069.0,49109.0,49017.0,49068.0
1776250800000,49070.0,49195.0,49055.0,49122.0
1776254400000,49120.0,49167.0,49076.0,49157.0
1776258000000,49158.0,49265.0,48961.0,49021.0
1776261600000,49022.0,49024.0,48883.0,48892.0
1776265200000,48891.0,48960.0,48853.0,48860.0
1776268800000,48860.0,48896.0,48833.0,48885.0
1776272400000,48882.0,48957.0,48882.0,48939.0
1776276000000,48934.0,49037.0,48922.0,49031.0
1776279600000,49030.0,49058.0,48977.0,49019.0
1776283200000,49018.0,49071.0,48978.0,49057.0
1776290400000,49038.0,49087.0,49024.0,49077.0
1776294000000,49077.0,49096.0,49066.0,49089.0
1776297600000,49090.0,49128.0,49079.0,49115.0
1776301200000,49112.0,49123.0,49084.0,49092.0
1776304800000,49093.0,49107.0,49082.0,49088.0
1776308400000,49090.0,49105.0,49064.0,49066.0
1776312000000,49063.0,49077.0,49056.0,49068.0
1776315600000,49069.0,49080.0,49053.0,49072.0
1776319200000,49075.0,49094.0,49070.0,49087.0
1776322800000,49086.0,49088.0,49038.0,49048.0
1776326400000,49048.0,49055.0,49011.0,49037.0
1776330000000,49036.0,49047.0,49017.0,49033.0
1776333600000,49034.0,49078.0,49033.0,49057.0
1776337200000,49056.0,49110.0,49000.0,49105.0
1776340800000,49106.0,49154.0,49096.0,49139.0
1776344400000,49140.0,49225.0,48948.0,49003.0
1776348000000,49002.0,49012.0,48880.0,48974.0
1776351600000,48976.0,49126.0,48969.0,49110.0
1776355200000,49110.0,49145.0,49020.0,49030.0
1776358800000,49028.0,49088.0,48988.0,49062.0
1776362400000,49062.0,49128.0,49051.0,49091.0
1776366000000,49091.0,49162.0,49086.0,49118.0
1776369600000,49117.0,49187.0,49113.0,49183.0
1776376800000,49177.0,49204.0,49161.0,49201.0
1776380400000,49204.0,49222.0,49195.0,49207.0
1776384000000,49205.0,49205.0,49171.0,49195.0
1776387600000,49198.0,49204.0,49186.0,49200.0
1776391200000,49200.0,49203.0,49171.0,49185.0
1776394800000,49186.0,49188.0,49170.0,49181.0
1776398400000,49180.0,49211.0,49176.0,49199.0
1776402000000,49199.0,49236.0,49177.0,49233.0
1776405600000,49234.0,49249.0,49199.0,49226.0
1776409200000,49224.0,49275.0,49224.0,49267.0
1776412800000,49266.0,49288.0,49251.0,49284.0
1776416400000,49284.0,49303.0,49266.0,49294.0
1776420000000,49291.0,49296.0,49269.0,49294.0
1776423600000,49293.0,49375.0,49291.0,49366.0
1776427200000,49366.0,49694.0,49355.0,49687.0
1776430800000,49688.0,49904.0,49599.0,49875.0
1776434400000,49874.0,50212.0,49850.0,50120.0
1776438000000,50121.0,50235.0,50062.0,50221.0
1776441600000,50216.0,50285.0,50183.0,50262.0
1776445200000,50262.0,50272.0,50020.0,50101.0
1776448800000,50103.0,50113.0,49994.0,50014.0
1776452400000,50015.0,50055.0,49965.0,49998.0
1776456000000,49998.0,50034.0,49986.0,50023.0
1776636000000,49681.0,49681.0,49445.0,49573.0
1776639600000,49575.0,49589.0,49502.0,49524.0
1776643200000,49528.0,49586.0,49497.0,49565.0
1776646800000,49566.0,49666.0,49566.0,49657.0
1776650400000,49655.0,49661.0,49635.0,49655.0
1776654000000,49653.0,49668.0,49626.0,49630.0
1776657600000,49626.0,49666.0,49621.0,49659.0
1776661200000,49661.0,49661.0,49602.0,49632.0
1776664800000,49638.0,49705.0,49626.0,49677.0
1776668400000,49682.0,49729.0,49601.0,49636.0
1776672000000,49637.0,49733.0,49604.0,49726.0
1776675600000,49726.0,49754.0,49695.0,49722.0
1776679200000,49724.0,49793.0,49714.0,49717.0
1776682800000,49718.0,49765.0,49675.0,49761.0
1776686400000,49763.0,49826.0,49740.0,49801.0
1776690000000,49802.0,50046.0,49784.0,50007.0
1776693600000,50007.0,50032.0,49792.0,49873.0
1776697200000,49876.0,49984.0,49845.0,49961.0
1776700800000,49962.0,49965.0,49874.0,49934.0
1776704400000,49937.0,49988.0,49896.0,49908.0
1776708000000,49911.0,49990.0,49881.0,49946.0
1776711600000,49946.0,50002.0,49925.0,50000.0
