1735772400,21071.961500,21116.111000,21040.100500,21062.461500
1735776000,21062.465500,21063.100000,20917.500500,21026.944000
1735779600,21027.000500,21108.777000,21027.000500,21090.678000
1735783200,21089.889000,21128.233500,21083.672000,21118.011000
1735786800,21117.394500,21135.005000,21090.595500,21102.377500
1735790400,21104.043500,21130.906000,21083.394000,21119.895000
1735794000,21120.556500,21171.911500,21116.989000,21166.233000
1735797600,21166.405000,21191.639500,21152.122500,21184.806500
1735801200,21185.005000,21193.205500,21141.705500,21153.172500
1735804800,21153.304000,21219.684000,21114.189500,21171.039500
1735808400,21170.221500,21201.017000,21146.033500,21197.983500
1735812000,21197.733000,21206.461500,21155.510500,21193.238000
1735815600,21193.584000,21265.195000,21166.405500,21262.699500
1735819200,21262.911500,21285.716500,21209.521500,21239.372000
1735822800,21239.205500,21262.033500,21201.250500,21212.988500
1735826400,21213.023000,21215.610500,20962.994000,21189.076500
1735830000,21191.005500,21242.927000,21009.684000,21075.484000
1735833600,21075.719000,21157.078500,20988.111000,21117.516000
1735837200,21117.611000,21142.894500,20784.489000,20875.700000
1735840800,20876.217500,20895.200000,20793.993500,20854.405000
1735844400,20853.682000,20950.489000,20835.172500,20869.573000
1735848000,20869.506000,20998.777500,20868.522500,20973.610500
1735851600,20973.304500,21003.600000,20973.304500,20993.244000
1735858800,20993.756000,20996.333500,20953.794000,20972.911000
1735862400,20972.682500,21048.754500,20963.794500,21048.578000
1735866000,21048.427500,21057.390000,21015.204000,21034.094500
1735869600,21034.099500,21058.888500,21030.806000,21052.127500
1735873200,21052.417500,21069.106000,21051.767000,21057.801500
1735876800,21057.928000,21064.273000,21032.778500,21033.821500
1735880400,21033.933000,21041.173000,21016.749500,21035.389500
1735884000,21034.561000,21066.144000,21028.178000,21046.911000
1735887600,21046.411000,21061.905000,21020.422000,21054.700500
1735891200,21057.078500,21084.394500,21022.905000,21046.233000
1735894800,21043.844500,21096.899500,21037.788000,21080.689500
1735898400,21080.735000,21081.178000,21036.677500,21047.616500
1735902000,21047.728000,21061.295000,21028.650500,21056.622000
1735905600,21056.316500,21056.316500,21018.288500,21051.711500
1735909200,21051.394500,21082.699500,21036.483000,21037.394000
1735912800,21036.867000,21243.432500,21036.867000,21188.910500
1735916400,21189.056500,21241.817000,21064.361000,21178.833000
1735920000,21178.916000,21293.838500,21140.289000,21266.578500
1735923600,21266.700000,21288.116000,21244.406500,21272.766000
1735927200,21272.678000,21333.417000,21252.099500,21310.854500
1735930800,21308.394000,21361.300000,21299.171500,21336.505000
1735934400,21336.700500,21336.700500,21277.710000,21311.105000
1735938000,21309.911000,21315.927500,21289.616500,21292.100500
