ts,o,h,l,c,v
1778839200,4584.0,4610.9,4581.8,4605.0,17952.0
1778842800,4604.8,4608.9,4588.1,4590.2,11414.0
1778846400,4590.2,4596.9,4580.7,4583.8,17715.0
1778850000,4583.7,4595.8,4547.6,4570.9,40867.0
1778853600,4571.0,4605.0,4562.9,4601.1,32610.0
1778857200,4601.2,4602.1,4571.3,4577.8,20359.0
1778860800,4577.7,4586.1,4567.0,4582.3,13851.0
1778864400,4582.3,4602.7,4581.1,4597.8,12590.0
1778868000,4598.0,4601.6,4590.1,4597.3,6889.0
1778871600,4597.7,4598.3,4582.8,4583.9,7926.0
1778875200,4584.0,4584.6,4570.8,4577.3,5915.0
1779055200,4582.6,4593.0,4556.7,4583.5,12626.0
1779058800,4583.7,4585.5,4568.8,4574.5,10050.0
1779062400,4574.5,4580.4,4516.1,4551.5,35595.0
1779066000,4551.5,4572.6,4525.3,4562.0,31071.0
1779069600,4561.6,4580.0,4558.3,4570.4,15613.0
1779073200,4570.6,4585.6,4561.8,4578.9,14486.0
1779076800,4578.6,4587.9,4567.2,4578.6,11988.0
1779080400,4578.5,4590.3,4567.0,4568.4,13473.0
1779084000,4568.2,4585.6,4566.5,4584.8,12760.0
1779087600,4585.0,4598.4,4575.6,4584.0,12434.0
1779091200,4584.0,4595.0,4580.0,4587.8,6569.0
1779094800,4587.6,4590.0,4577.6,4580.5,6706.0
1779098400,4580.3,4585.4,4569.2,4577.7,7862.0
1779102000,4577.6,4606.0,4567.3,4588.4,15559.0
1779105600,4588.5,4613.3,4582.6,4608.7,18020.0
1779109200,4609.5,4623.0,4599.4,4614.5,22321.0
1779112800,4614.2,4614.2,4575.7,4584.7,23173.0
1779116400,4584.8,4586.3,4569.8,4581.7,14212.0
1779120000,4582.0,4592.7,4571.4,4588.1,10809.0
1779123600,4588.0,4596.8,4583.6,4585.4,7368.0
1779127200,4585.3,4586.0,4571.8,4573.4,6615.0
1779130800,4573.8,4603.6,4573.0,4596.9,13229.0
1779134400,4597.3,4605.6,4596.4,4605.4,3084.0
1779141600,4606.1,4616.6,4605.4,4612.2,5794.0
1779145200,4612.2,4627.3,4612.1,4619.6,10361.0
1779148800,4619.7,4627.2,4598.4,4600.2,17276.0
1779152400,4599.9,4609.9,4591.3,4600.9,17194.0
1779156000,4600.7,4600.7,4582.4,4584.2,13084.0
1779159600,4583.9,4592.2,4579.6,4581.9,9901.0
1779163200,4581.8,4582.7,4574.7,4579.5,6465.0
1779166800,4579.5,4583.7,4566.8,4578.3,13079.0
1779170400,4578.3,4591.1,4570.3,4585.3,12371.0
1779174000,4585.2,4596.5,4578.5,4594.7,10526.0
1779177600,4594.9,4596.8,4573.2,4580.3,10173.0
1779181200,4579.7,4583.9,4572.9,4579.1,7569.0
1779184800,4578.7,4582.0,4562.1,4581.8,10607.0
1779188400,4581.7,4585.6,4566.8,4567.8,9051.0
1779192000,4567.8,4584.8,4564.4,4574.7,14568.0
1779195600,4574.2,4574.8,4500.5,4540.4,61122.0
1779199200,4540.3,4550.8,4520.3,4531.0,30768.0
1779202800,4531.1,4546.3,4526.4,4545.2,14873.0
1779206400,4545.5,4549.8,4532.8,4544.6,10512.0
1779210000,4544.7,4548.3,4536.1,4538.1,8317.0
1779213600,4538.1,4541.0,4526.7,4530.5,7250.0
1779217200,4530.0,4534.2,4518.2,4520.5,8228.0
1779220800,4520.4,4525.2,4517.5,4518.2,3954.0
1779228000,4518.1,4522.7,4513.0,4520.4,5569.0
1779231600,4520.1,4532.9,4516.3,4525.6,7379.0
1779235200,4525.7,4546.6,4515.9,4537.7,16556.0
1779238800,4537.5,4543.2,4491.1,4517.3,27717.0
1779242400,4517.5,4523.0,4493.7,4500.6,16712.0
1779246000,4500.6,4502.7,4488.1,4499.1,12284.0
1779249600,4499.0,4505.9,4491.7,4497.2,8146.0
1779253200,4496.9,4515.2,4496.8,4508.5,12331.0
1779256800,4508.3,4514.9,4497.0,4510.2,13122.0
1779260400,4509.9,4521.9,4507.5,4514.3,10610.0
1779264000,4514.5,4526.4,4512.5,4519.9,10216.0
1779267600,4519.7,4527.4,4508.3,4520.9,9426.0
1779271200,4521.0,4533.5,4520.3,4530.8,7004.0
1779274800,4530.9,4537.3,4526.8,4535.1,8302.0
1779278400,4534.7,4541.9,4528.7,4532.3,11609.0
1779282000,4532.4,4542.9,4518.0,4519.1,22713.0
1779285600,4519.2,4574.6,4502.6,4568.2,48829.0
1779289200,4568.1,4591.5,4560.2,4565.9,28257.0
1779292800,4566.1,4572.6,4560.7,4571.4,10347.0
1779296400,4571.7,4576.0,4566.9,4568.6,8796.0
1779300000,4568.6,4582.4,4565.8,4579.6,7182.0
1779303600,4579.8,4587.6,4578.6,4582.1,6443.0
1779307200,4582.2,4587.1,4578.3,4580.0,3988.0
1779314400,4580.3,4583.1,4569.5,4575.1,7282.0
1779318000,4574.5,4582.6,4569.3,4581.9,5872.0
1779321600,4582.0,4588.8,4572.6,4580.9,11443.0
1779325200,4580.9,4606.6,4575.2,4597.0,18877.0
1779328800,4596.8,4601.0,4566.8,4569.0,15527.0
1779332400,4568.5,4575.8,4561.8,4563.7,9942.0
1779336000,4563.2,4575.6,4562.3,4573.4,5657.0
1779339600,4573.6,4575.5,4552.8,4562.6,11004.0
1779343200,4562.0,4575.0,4553.7,4556.5,11253.0
1779346800,4556.5,4559.5,4546.9,4554.4,9374.0
1779350400,4554.7,4572.0,4552.9,4567.7,10559.0
1779354000,4567.6,4578.2,4562.5,4565.5,8723.0
1779357600,4565.5,4571.1,4539.4,4546.1,15070.0
1779361200,4546.3,4556.1,4542.6,4548.8,8715.0
1779364800,4548.9,4554.0,4534.9,4538.7,17143.0
1779368400,4538.5,4555.9,4521.9,4548.2,32046.0
1779372000,4547.9,4550.6,4532.2,4543.9,24120.0
1779375600,4543.9,4550.8,4529.5,4546.7,14134.0
1779379200,4546.8,4556.2,4546.8,4554.2,9539.0
1779382800,4554.5,4595.2,4548.6,4587.0,26743.0
1779386400,4587.1,4592.0,4562.1,4567.3,14576.0
1779390000,4567.4,4580.1,4564.9,4577.9,8827.0
1779393600,4578.0,4579.8,4574.6,4578.0,2440.0
1779400800,4578.4,4582.0,4574.3,4578.1,3122.0
1779404400,4578.0,4580.5,4566.5,4569.9,5556.0
1779408000,4570.2,4576.0,4560.3,4561.5,10221.0
1779411600,4561.4,4571.4,4555.5,4560.4,13149.0
1779415200,4560.7,4564.3,4553.3,4557.6,7940.0
1779418800,4557.6,4564.5,4553.6,4564.2,5945.0
1779422400,4564.3,4567.7,4560.2,4561.9,5026.0
1779426000,4561.7,4569.2,4541.9,4545.9,11989.0
1779429600,4545.7,4563.6,4544.5,4561.2,11630.0
1779433200,4561.3,4561.9,4550.2,4556.4,8092.0
1779436800,4556.3,4566.0,4551.1,4556.4,9076.0
1779440400,4556.3,4570.5,4548.8,4566.7,7824.0
1779444000,4566.9,4571.9,4544.8,4549.3,9399.0
1779447600,4549.3,4559.6,4545.6,4554.8,7309.0
1779451200,4554.8,4571.2,4549.4,4563.1,18138.0
1779454800,4563.1,4569.5,4543.9,4548.1,20401.0
1779458400,4547.8,4548.2,4523.5,4534.7,25251.0
1779462000,4535.0,4557.6,4534.5,4554.8,15434.0
1779465600,4554.9,4562.5,4545.7,4550.1,11176.0
1779469200,4550.2,4564.8,4548.1,4554.3,12459.0
1779472800,4554.6,4557.0,4546.8,4550.9,6526.0
1779476400,4550.7,4551.7,4539.5,4543.5,7238.0
1779480000,4543.7,4545.7,4539.0,4544.6,3397.0
1779660000,4564.0,4601.8,4559.2,4601.1,18200.0
1779663600,4601.0,4616.9,4601.0,4603.1,11948.0
1779667200,4603.0,4615.7,4600.9,4604.9,10603.0
1779670800,4604.8,4612.2,4595.2,4597.5,13878.0
1779674400,4597.5,4605.2,4593.6,4596.1,6822.0
1779678000,4596.1,4599.3,4591.1,4594.2,5049.0
1779681600,4594.5,4600.7,4594.0,4600.0,3573.0
1779685200,4599.7,4601.3,4586.6,4588.5,6521.0
1779688800,4588.3,4598.2,4585.2,4597.4,5992.0
1779692400,4597.7,4600.7,4587.1,4600.1,7323.0
1779696000,4600.5,4600.6,4588.7,4591.5,4443.0
1779699600,4591.5,4604.8,4590.5,4603.1,5098.0
1779703200,4603.2,4609.5,4603.2,4604.7,5200.0
1779706800,4604.9,4613.4,4603.5,4605.4,5752.0
1779710400,4605.3,4606.2,4588.2,4603.4,14493.0
1779714000,4603.6,4607.3,4595.7,4598.9,7771.0
1779717600,4598.8,4606.5,4598.0,4602.4,6659.0
1779721200,4602.3,4610.8,4600.9,4606.8,7539.0
1779724800,4606.9,4610.7,4604.0,4609.7,3006.0
1779728400,4609.7,4614.7,4599.7,4601.9,3270.0
1779732000,4601.9,4608.1,4600.8,4607.6,1285.0
1779746400,4602.9,4612.6,4602.9,4610.9,4916.0
1779750000,4610.8,4617.4,4590.8,4595.4,12998.0
1779753600,4595.7,4596.1,4573.7,4584.5,17132.0
1779757200,4584.6,4586.0,4561.7,4571.9,13801.0
1779760800,4571.7,4574.3,4564.5,4566.6,6457.0
1779764400,4566.6,4580.0,4566.6,4576.8,5510.0
1779768000,4576.6,4577.6,4557.4,4559.5,7124.0
1779771600,4559.5,4569.3,4557.0,4561.5,8137.0
1779775200,4561.4,4570.6,4561.1,4565.6,8521.0
1779778800,4565.7,4573.4,4555.4,4572.5,13207.0
1779782400,4572.6,4573.3,4553.7,4558.2,10228.0
1779786000,4558.0,4560.4,4545.8,4556.8,11042.0
1779789600,4556.9,4574.6,4553.1,4568.7,10382.0
1779793200,4568.8,4570.8,4537.1,4540.9,16421.0
1779796800,4540.8,4557.9,4533.8,4554.3,20659.0
1779800400,4554.5,4566.0,4546.3,4548.1,19912.0
1779804000,4548.5,4559.3,4542.0,4549.5,15998.0
1779807600,4549.7,4549.7,4535.9,4540.3,12601.0
1779811200,4540.2,4546.4,4532.3,4538.8,9762.0
1779814800,4538.8,4541.8,4520.6,4523.8,13119.0
1779818400,4523.4,4532.7,4513.5,4532.4,10539.0
1779822000,4532.3,4543.3,4530.2,4542.4,6105.0
1779825600,4542.5,4544.9,4538.0,4541.4,3754.0
1779832800,4537.6,4546.3,4532.3,4544.7,3011.0
1779836400,4544.9,4561.6,4538.2,4553.4,4962.0
1779840000,4552.2,4559.5,4547.4,4548.4,2273.0
1779843600,4548.0,4554.4,4539.4,4541.1,2129.0
1779847200,4540.9,4542.5,4530.8,4538.8,2532.0
1779850800,4538.9,4544.8,4529.0,4529.9,1984.0
1779854400,4529.0,4549.7,4528.1,4542.8,2456.0
1779858000,4541.8,4546.3,4523.7,4530.1,3365.0
1779861600,4529.7,4531.3,4511.7,4517.8,3819.0
1779865200,4518.2,4521.8,4507.5,4514.0,2327.0
1779868800,4513.4,4530.3,4513.0,4529.4,2003.0
1779872400,4529.2,4529.3,4518.5,4522.6,1503.0
1779876000,4522.5,4522.9,4472.8,4476.6,5367.0
1779879600,4477.2,4484.0,4455.1,4458.8,4704.0
1779883200,4458.9,4497.1,4457.8,4469.7,5613.0
1779886800,4469.2,4470.1,4431.2,4457.7,12351.0
1779890400,4458.9,4487.5,4457.2,4465.3,6257.0
1779894000,4465.1,4473.4,4459.7,4468.2,4260.0
1779897600,4467.8,4485.2,4465.5,4482.5,2737.0
1779901200,4482.8,4486.3,4472.8,4482.1,2976.0
1779904800,4481.8,4490.2,4479.1,4485.6,1795.0
1779908400,4486.2,4486.8,4480.8,4483.2,1254.0
1779912000,4482.9,4490.6,4481.8,4488.4,812.0
1779919200,4487.7,4502.4,4479.1,4488.1,5059.0
1779922800,4487.7,4488.5,4474.2,4477.5,6717.0
1779926400,4477.8,4488.6,4473.9,4487.6,8340.0
1779930000,4487.6,4489.7,4437.3,4440.6,22191.0
1779933600,4440.5,4443.3,4422.7,4424.6,17740.0
1779937200,4424.4,4428.2,4398.1,4404.8,20341.0
1779940800,4404.4,4411.6,4395.8,4402.0,11730.0
1779944400,4402.3,4425.2,4396.1,4417.3,14050.0
1779948000,4417.3,4419.7,4403.6,4413.4,10977.0
1779951600,4413.5,4426.1,4412.4,4417.5,11319.0
1779955200,4417.2,4424.8,4415.5,4416.6,6961.0
1779958800,4416.4,4429.1,4415.9,4423.9,8035.0
1779962400,4424.0,4434.5,4405.3,4413.7,12382.0
1779966000,4413.1,4421.0,4410.9,4418.1,9392.0
1779969600,4418.0,4464.4,4409.6,4462.0,26904.0
1779973200,4462.2,4469.2,4448.0,4460.6,33268.0
1779976800,4460.3,4511.3,4450.5,4500.3,55139.0
1779980400,4500.5,4515.4,4499.2,4512.8,17772.0
1779984000,4512.9,4541.9,4507.6,4541.6,22194.0
1779987600,4541.9,4546.4,4531.5,4539.4,12557.0
1779991200,4539.2,4547.4,4529.2,4532.2,11344.0
1779994800,4532.1,4534.6,4527.9,4528.7,5793.0
1779998400,4528.7,4531.7,4525.7,4527.3,5009.0
1780005600,4527.7,4530.9,4521.2,4521.6,3620.0
1780009200,4521.8,4528.6,4519.1,4525.6,5463.0
1780012800,4525.9,4531.4,4522.6,4526.4,8939.0
1780016400,4526.5,4551.3,4521.7,4536.8,17700.0
1780020000,4536.7,4541.5,4528.2,4532.1,8053.0
1780023600,4532.1,4532.3,4525.0,4531.4,7271.0
1780027200,4531.4,4545.6,4531.2,4544.9,6422.0
1780030800,4544.7,4547.0,4533.1,4545.9,7846.0
1780034400,4546.0,4554.9,4540.2,4554.5,10812.0
1780038000,4554.3,4557.2,4541.2,4555.4,10543.0
1780041600,4555.2,4555.6,4540.0,4544.8,8016.0
1780045200,4545.2,4571.1,4543.3,4562.1,13174.0
1780048800,4562.1,4574.7,4556.5,4569.5,7853.0
1780052400,4569.5,4571.9,4556.8,4569.2,10220.0
1780056000,4569.2,4569.5,4543.2,4553.9,17135.0
1780059600,4553.7,4571.2,4547.4,4567.3,21200.0
1780063200,4567.5,4603.3,4556.0,4595.1,40240.0
1780066800,4595.7,4627.3,4587.4,4602.1,39784.0
1780070400,4602.1,4604.6,4590.6,4597.5,13464.0
1780074000,4597.9,4599.3,4582.4,4584.5,10118.0
1780077600,4584.2,4592.7,4581.4,4584.5,7045.0
1780081200,4584.4,4591.7,4574.2,4577.2,6689.0
1780084800,4577.0,4581.1,4566.2,4569.7,4684.0
1780264800,4574.5,4584.6,4548.1,4565.8,10801.0
1780268400,4566.0,4576.9,4565.8,4570.3,7699.0
1780272000,4570.4,4577.4,4565.7,4571.3,8967.0
1780275600,4571.3,4572.4,4554.5,4556.2,12686.0
1780279200,4556.2,4565.5,4551.6,4552.1,8704.0
1780282800,4551.8,4556.2,4540.3,4546.8,10339.0
1780286400,4546.8,4550.2,4537.7,4544.5,6579.0
1780290000,4544.8,4555.4,4542.9,4548.1,7904.0
1780293600,4548.2,4548.9,4529.1,4531.7,12173.0
1780297200,4531.6,4540.0,4522.3,4533.1,10566.0
1780300800,4533.0,4534.6,4519.7,4527.8,8748.0
1780304400,4527.7,4536.0,4518.1,4525.6,8687.0
1780308000,4525.8,4540.7,4525.8,4533.9,6784.0
1780311600,4533.9,4543.1,4529.5,4535.9,7543.0
1780315200,4535.8,4540.9,4527.3,4531.7,13709.0
1780318800,4532.2,4533.9,4477.5,4479.6,45704.0
1780322400,4479.5,4494.9,4477.0,4488.4,23647.0
1780326000,4488.6,4510.3,4485.0,4504.4,19274.0
1780329600,4504.4,4512.7,4493.0,4510.3,13761.0
1780333200,4510.8,4525.5,4501.5,4517.3,14558.0
1780336800,4517.4,4520.2,4514.4,4516.5,4680.0
1780340400,4516.6,4518.5,4509.1,4511.2,5151.0
1780344000,4511.3,4515.9,4510.2,4515.4,3312.0
1780351200,4516.0,4517.8,4509.4,4515.5,5262.0
1780354800,4515.5,4518.3,4507.8,4514.4,5707.0
1780358400,4514.4,4526.9,4506.2,4511.0,12218.0
1780362000,4510.7,4522.4,4492.2,4503.4,19863.0
1780365600,4503.6,4516.4,4501.7,4515.8,10346.0
1780369200,4515.8,4529.9,4515.4,4529.6,8767.0
1780372800,4529.5,4548.6,4527.9,4547.7,9926.0
1780376400,4547.6,4558.4,4545.3,4546.9,11298.0
1780380000,4546.9,4568.8,4546.8,4566.0,11462.0
1780383600,4565.7,4572.0,4558.0,4565.3,9208.0
1780387200,4565.3,4569.5,4555.9,4556.8,7267.0
1780390800,4556.9,4565.6,4550.9,4559.4,10425.0
1780394400,4559.4,4563.8,4554.1,4562.9,4829.0
1780398000,4562.8,4564.5,4554.7,4557.1,5274.0
1780401600,4557.3,4564.0,4542.9,4544.1,14178.0
1780405200,4544.4,4554.4,4532.0,4532.4,21505.0
1780408800,4532.0,4536.7,4519.4,4533.6,25532.0
1780412400,4533.4,4539.0,4528.7,4531.7,12776.0
1780416000,4531.7,4532.5,4515.5,4521.2,12375.0
1780419600,4521.2,4522.9,4511.2,4514.0,8837.0
1780423200,4514.3,4520.4,4508.0,4517.0,8018.0
1780426800,4517.1,4520.4,4512.3,4518.0,4588.0
1780430400,4517.9,4521.0,4516.0,4519.1,2833.0
1780437600,4520.0,4522.8,4512.7,4513.8,6196.0
1780441200,4514.1,4517.7,4490.4,4502.8,15120.0
1780444800,4503.0,4525.0,4502.3,4514.4,11057.0
1780448400,4514.3,4516.1,4491.1,4503.8,17925.0
1780452000,4504.1,4513.3,4500.8,4510.0,9018.0
1780455600,4509.8,4515.7,4509.8,4512.3,4926.0
1780459200,4512.5,4516.3,4495.8,4497.3,6052.0
1780462800,4497.4,4502.1,4484.0,4485.4,11541.0
1780466400,4485.3,4499.5,4483.5,4491.5,11543.0
1780470000,4491.4,4500.4,4481.1,4481.9,10419.0
1780473600,4481.9,4487.8,4468.4,4472.6,11393.0
1780477200,4472.3,4487.9,4467.3,4471.4,10464.0
1780480800,4471.6,4496.2,4469.4,4487.3,11830.0
1780484400,4487.7,4496.5,4486.6,4490.7,5891.0
1780488000,4491.0,4495.9,4476.1,4488.7,14923.0
1780491600,4488.5,4494.8,4453.3,4474.3,26412.0
1780495200,4474.4,4488.4,4470.3,4485.4,19112.0
1780498800,4485.6,4486.7,4464.6,4469.9,13684.0
1780502400,4470.1,4472.5,4461.4,4469.9,9444.0
1780506000,4470.0,4476.7,4463.3,4467.0,7725.0
1780509600,4467.0,4471.1,4461.7,4470.2,4612.0
1780513200,4470.0,4480.0,4469.2,4472.0,6588.0
1780516800,4472.2,4473.8,4458.4,4463.1,5112.0
1780524000,4465.1,4479.5,4450.1,4475.4,10238.0
1780527600,4475.6,4491.3,4471.5,4484.0,10021.0
1780531200,4483.9,4491.9,4470.5,4475.2,12019.0
1780534800,4475.1,4500.8,4469.6,4492.3,15748.0
1780538400,4492.2,4504.2,4482.4,4502.0,9644.0
1780542000,4501.7,4504.5,4485.0,4490.7,7923.0
1780545600,4490.6,4511.2,4489.2,4508.0,9149.0
1780549200,4508.2,4509.7,4493.7,4496.0,7876.0
1780552800,4495.9,4504.5,4489.8,4494.8,8501.0
1780556400,4494.9,4497.8,4486.1,4488.4,7011.0
1780560000,4488.3,4496.5,4485.3,4490.2,8054.0
1780563600,4489.6,4503.2,4487.7,4498.2,8892.0
1780567200,4497.9,4501.8,4491.8,4501.6,5670.0
1780570800,4501.9,4542.4,4496.4,4539.2,19555.0
1780574400,4539.1,4541.8,4518.7,4531.8,20078.0
1780578000,4531.8,4543.6,4523.2,4523.6,19969.0
1780581600,4523.5,4528.0,4484.3,4493.0,32800.0
1780585200,4493.0,4506.7,4490.5,4505.0,16564.0
1780588800,4505.0,4513.0,4502.6,4510.8,10947.0
1780592400,4510.7,4510.8,4502.0,4506.0,7502.0
1780596000,4506.0,4508.9,4500.1,4505.8,5733.0
1780599600,4505.7,4511.8,4503.9,4508.5,5238.0
1780603200,4508.5,4509.3,4501.7,4502.4,2976.0
1780610400,4502.4,4509.0,4495.8,4496.8,6050.0
1780614000,4497.0,4501.6,4487.3,4488.7,8399.0
1780617600,4488.4,4493.9,4477.2,4485.9,12079.0
1780621200,4485.9,4497.0,4470.3,4473.3,17331.0
1780624800,4473.4,4481.6,4464.4,4466.8,12467.0
1780628400,4466.8,4470.1,4461.3,4468.4,6643.0
1780632000,4468.7,4473.0,4463.4,4471.0,5173.0
1780635600,4470.9,4475.9,4464.8,4466.2,7471.0
1780639200,4466.7,4483.1,4454.8,4479.9,13905.0
1780642800,4479.8,4494.3,4478.7,4487.8,8514.0
1780646400,4487.7,4495.4,4485.3,4489.8,4887.0
1780650000,4489.5,4496.8,4485.8,4491.7,8422.0
1780653600,4491.6,4495.0,4488.7,4493.9,3254.0
1780657200,4493.3,4502.4,4484.3,4497.3,6971.0
1780660800,4497.2,4502.9,4430.3,4432.3,33253.0
1780664400,4432.2,4446.6,4390.0,4390.4,47146.0
1780668000,4390.6,4404.2,4369.2,4394.5,48150.0
1780671600,4394.7,4397.6,4358.5,4360.3,25713.0
1780675200,4360.3,4369.8,4347.4,4369.3,22533.0
1780678800,4369.3,4372.2,4360.3,4366.5,13558.0
1780682400,4366.5,4366.7,4338.1,4346.9,18385.0
1780686000,4346.9,4350.1,4338.2,4343.3,13983.0
1780689600,4343.6,4355.8,4336.5,4354.2,8096.0
1780869600,4354.0,4363.8,4333.5,4340.9,16990.0
1780873200,4341.1,4370.8,4340.1,4367.5,11571.0
1780876800,4367.1,4377.3,4363.1,4365.9,13641.0
1780880400,4365.9,4369.6,4323.3,4349.2,30092.0
1780884000,4349.8,4354.7,4330.7,4334.6,14670.0
1780887600,4334.6,4341.5,4327.2,4341.0,8506.0
1780891200,4341.3,4346.3,4331.7,4336.9,7602.0
1780894800,4337.3,4340.3,4292.6,4317.0,18896.0
1780898400,4317.3,4336.6,4317.0,4325.2,13443.0
1780902000,4325.2,4342.4,4319.3,4319.4,12386.0
1780905600,4319.3,4322.3,4309.7,4313.4,12032.0
1780909200,4313.6,4326.4,4297.2,4318.8,14094.0
1780912800,4318.9,4330.5,4310.5,4326.5,9385.0
1780916400,4326.2,4358.4,4321.5,4356.3,18451.0
1780920000,4355.8,4364.8,4344.6,4357.8,17189.0
1780923600,4358.2,4371.6,4345.6,4351.4,24002.0
1780927200,4351.3,4356.8,4339.2,4355.8,22970.0
1780930800,4356.2,4370.1,4346.8,4366.0,16354.0
1780934400,4365.9,4370.8,4361.8,4364.9,9162.0
1780938000,4365.1,4366.8,4356.4,4363.3,7798.0
1780941600,4363.3,4370.3,4357.1,4358.8,7005.0
1780945200,4358.9,4362.4,4346.9,4350.4,7483.0
1780948800,4350.5,4354.6,4348.2,4354.6,2950.0
1780956000,4354.8,4361.3,4345.7,4351.3,3886.0
1780959600,4351.0,4352.3,4335.7,4341.1,6694.0
1780963200,4340.9,4347.6,4338.7,4344.1,8221.0
1780966800,4343.9,4363.5,4342.5,4360.8,12399.0
1780970400,4361.1,4365.6,4352.5,4360.5,6919.0
1780974000,4360.0,4366.8,4355.2,4360.9,6712.0
1780977600,4360.9,4363.8,4348.4,4356.7,5840.0
1780981200,4356.8,4375.9,4354.8,4367.9,9163.0
1780984800,4368.0,4373.5,4354.1,4354.7,8711.0
1780988400,4354.5,4358.7,4345.7,4349.9,9085.0
1780992000,4350.2,4360.5,4344.4,4350.2,7795.0
1780995600,4350.1,4359.7,4347.8,4356.2,6572.0
1780999200,4356.1,4365.2,4349.1,4363.6,6437.0
1781002800,4363.3,4368.1,4359.8,4364.3,4865.0
1781006400,4364.4,4368.9,4359.0,4365.5,10742.0
1781010000,4366.2,4388.8,4349.1,4353.3,29601.0
1781013600,4353.2,4360.4,4302.0,4324.8,45337.0
1781017200,4325.0,4326.4,4287.0,4296.5,30069.0
1781020800,4296.5,4305.4,4260.0,4276.0,36110.0
1781024400,4276.2,4292.8,4275.1,4287.1,17651.0
1781028000,4287.3,4298.7,4283.6,4294.3,9632.0
1781031600,4294.5,4296.2,4273.9,4282.8,11733.0
1781035200,4282.8,4286.2,4280.0,4285.0,3119.0
1781042400,4281.9,4282.3,4255.3,4260.0,11032.0
1781046000,4260.5,4271.0,4232.1,4244.8,16809.0
1781049600,4245.2,4251.2,4222.0,4241.7,17981.0
1781053200,4241.3,4242.4,4206.1,4212.2,25953.0
1781056800,4212.6,4216.9,4196.6,4197.8,17140.0
1781060400,4197.9,4210.8,4195.9,4208.8,9138.0
1781064000,4208.9,4211.1,4193.0,4198.2,7577.0
1781067600,4198.1,4232.3,4196.2,4228.5,12965.0
1781071200,4228.5,4245.4,4225.0,4227.3,13073.0
1781074800,4226.8,4231.1,4204.9,4209.6,11214.0
1781078400,4209.6,4210.9,4184.0,4192.0,20091.0
1781082000,4191.9,4202.9,4185.4,4191.4,12705.0
1781085600,4191.6,4201.7,4178.2,4197.5,11723.0
1781089200,4197.6,4198.9,4168.2,4170.3,20763.0
1781092800,4169.9,4197.3,4153.3,4169.7,38170.0
1781096400,4169.9,4209.5,4155.1,4202.8,42383.0
1781100000,4202.7,4204.3,4139.8,4147.4,37697.0
1781103600,4147.4,4160.2,4129.6,4152.1,40609.0
1781107200,4152.2,4158.8,4138.6,4144.5,16592.0
1781110800,4144.5,4158.0,4123.6,4134.8,22100.0
1781114400,4135.1,4143.8,4120.1,4125.0,12391.0
1781118000,4125.2,4125.8,4105.0,4106.3,19023.0
1781121600,4106.0,4106.5,4089.8,4094.5,10318.0
1781128800,4090.1,4095.4,4058.9,4069.0,24974.0
1781132400,4069.2,4087.6,4046.0,4069.5,25466.0
1781136000,4069.8,4100.4,4057.9,4097.2,30337.0
1781139600,4097.2,4138.5,4087.5,4121.9,36563.0
1781143200,4122.3,4123.1,4073.3,4088.9,23949.0
1781146800,4089.1,4099.8,4077.9,4094.4,13642.0
1781150400,4094.3,4107.5,4091.4,4104.0,9569.0
1781154000,4103.9,4127.4,4093.5,4115.1,13447.0
1781157600,4115.0,4118.6,4096.7,4115.6,11852.0
1781161200,4115.7,4131.4,4111.9,4125.8,12056.0
1781164800,4125.7,4133.8,4105.2,4105.2,10971.0
1781168400,4105.1,4117.3,4097.7,4112.3,10774.0
1781172000,4112.3,4115.6,4106.9,4110.2,5192.0
1781175600,4110.3,4116.8,4100.1,4100.5,10018.0
1781179200,4100.8,4107.7,4077.8,4102.6,31044.0
1781182800,4102.9,4114.7,4087.9,4104.2,27890.0
1781186400,4104.1,4106.8,4073.1,4094.1,33532.0
1781190000,4093.9,4116.8,4090.8,4110.1,22124.0
1781193600,4110.1,4128.9,4099.0,4101.3,17659.0
1781197200,4101.4,4191.9,4092.8,4173.1,51244.0
1781200800,4173.0,4193.4,4152.0,4183.1,26752.0
1781204400,4183.6,4241.3,4183.6,4229.9,29315.0
1781208000,4230.2,4240.3,4229.2,4233.8,7527.0
1781215200,4233.8,4267.7,4225.0,4264.0,14822.0
1781218800,4264.3,4267.0,4234.5,4240.8,16018.0
1781222400,4240.2,4251.6,4221.3,4229.5,19346.0
1781226000,4229.6,4232.4,4192.7,4208.7,23026.0
1781229600,4208.3,4222.0,4204.1,4213.4,11988.0
1781233200,4213.3,4226.8,4211.4,4218.7,9423.0
1781236800,4218.9,4222.9,4211.3,4211.5,6153.0
1781240400,4211.5,4214.6,4192.2,4194.6,10417.0
1781244000,4194.9,4207.2,4193.7,4205.3,9040.0
1781247600,4205.5,4215.4,4190.7,4215.4,12217.0
1781251200,4215.7,4247.6,4213.0,4241.4,18665.0
1781254800,4241.8,4249.6,4239.4,4242.9,10060.0
1781258400,4243.0,4246.9,4223.7,4232.0,10804.0
1781262000,4232.2,4236.4,4218.2,4227.9,10018.0
1781265600,4227.8,4236.5,4209.2,4212.3,17662.0
1781269200,4212.2,4231.2,4203.0,4206.1,26247.0
1781272800,4206.9,4229.5,4196.9,4224.8,30909.0
1781276400,4224.8,4256.7,4220.8,4232.3,27409.0
1781280000,4232.3,4254.0,4228.0,4236.5,16056.0
1781283600,4236.5,4247.3,4234.1,4241.7,10498.0
