ts,o,h,l,c,v
1782456600,4039.1,4048.8,4037.5,4047.9,2799.0
1782457200,4047.7,4049.7,4042.3,4044.8,2881.0
1782457800,4045.0,4047.2,4042.4,4046.7,1234.0
1782458400,4046.7,4055.5,4043.3,4053.6,2801.0
1782459000,4053.6,4054.5,4049.4,4051.5,1400.0
1782459600,4051.7,4051.9,4043.6,4044.4,1114.0
1782460200,4044.3,4047.6,4042.5,4046.0,1248.0
1782460800,4046.0,4048.7,4041.0,4045.7,1513.0
1782461400,4045.7,4050.2,4043.4,4048.1,1188.0
1782462000,4047.7,4051.2,4045.4,4050.9,1168.0
1782462600,4050.9,4051.6,4047.2,4048.6,827.0
1782463200,4048.6,4053.5,4047.6,4048.7,1294.0
1782463800,4048.9,4049.6,4044.8,4046.1,954.0
1782464400,4046.1,4055.3,4044.3,4054.0,2089.0
1782465000,4054.0,4062.7,4049.4,4062.3,3578.0
1782465600,4062.3,4066.5,4058.4,4063.2,3119.0
1782466200,4063.3,4069.7,4060.3,4067.0,2562.0
1782466800,4067.0,4069.1,4060.9,4062.4,2020.0
1782467400,4062.5,4069.3,4061.9,4062.5,1520.0
1782468000,4062.6,4066.4,4059.6,4065.4,1410.0
1782468600,4065.3,4067.7,4060.0,4060.0,1343.0
1782469200,4060.2,4064.1,4057.4,4063.2,1367.0
1782469800,4063.3,4069.6,4062.6,4064.4,1534.0
1782470400,4064.3,4066.1,4062.0,4064.0,1002.0
1782471000,4064.1,4070.5,4063.7,4070.1,1212.0
1782471600,4070.2,4071.0,4066.6,4068.0,1557.0
1782472200,4068.1,4069.6,4061.5,4068.4,1881.0
1782472800,4068.4,4069.2,4065.9,4068.1,767.0
1782473400,4068.5,4071.5,4063.5,4063.8,1248.0
1782474000,4063.6,4065.6,4060.5,4060.8,1434.0
1782474600,4061.0,4062.4,4057.6,4061.0,2231.0
1782475200,4061.0,4063.1,4058.3,4062.7,1328.0
1782475800,4062.7,4066.7,4058.9,4059.6,1670.0
1782476400,4059.4,4062.6,4056.7,4061.6,2196.0
1782477000,4061.1,4064.1,4057.6,4058.9,2170.0
1782477600,4059.3,4059.3,4050.6,4059.1,3879.0
1782478200,4059.0,4076.7,4058.3,4074.0,5138.0
1782478800,4074.1,4081.0,4058.1,4059.7,7129.0
1782479400,4060.0,4068.0,4057.6,4065.1,4969.0
1782480000,4065.3,4073.6,4064.2,4072.1,5079.0
1782480600,4072.0,4072.0,4059.6,4062.7,5017.0
1782481200,4062.3,4080.4,4062.2,4077.0,4922.0
1782481800,4077.0,4093.1,4075.8,4088.9,7027.0
1782482400,4089.0,4095.8,4083.0,4095.0,7420.0
1782483000,4095.0,4108.6,4092.3,4104.1,7483.0
1782483600,4104.1,4108.3,4099.3,4099.5,4883.0
1782484200,4099.6,4100.3,4091.4,4094.4,4422.0
1782484800,4094.4,4107.1,4091.5,4103.2,4368.0
1782485400,4103.9,4106.7,4095.5,4095.5,4243.0
1782486000,4095.8,4098.4,4090.4,4095.9,3427.0
1782486600,4095.8,4099.9,4092.6,4097.2,3158.0
1782487200,4097.3,4099.7,4095.3,4099.1,1870.0
1782487800,4099.5,4109.7,4096.7,4106.8,3853.0
1782488400,4106.8,4111.8,4105.7,4110.1,3729.0
1782489000,4110.4,4110.8,4098.3,4106.3,4693.0
1782489600,4106.0,4108.3,4103.6,4104.4,1699.0
1782490200,4104.6,4109.1,4103.4,4105.7,1707.0
1782490800,4105.8,4106.0,4098.6,4102.1,2322.0
1782491400,4102.2,4108.5,4099.6,4099.8,2469.0
1782492000,4100.0,4102.0,4097.4,4098.9,1752.0
1782492600,4099.2,4100.8,4097.8,4100.2,1004.0
1782493200,4100.2,4103.3,4098.5,4102.0,1142.0
1782493800,4102.1,4102.6,4096.6,4096.8,1506.0
1782494400,4096.8,4100.3,4095.4,4096.6,2342.0
1782495000,4096.8,4098.4,4089.2,4090.5,2470.0
1782495600,4090.6,4092.9,4089.2,4091.1,1287.0
1782496200,4091.3,4091.9,4088.2,4089.5,1067.0
1782496800,4089.6,4094.1,4087.0,4092.3,1822.0
1782497400,4092.2,4093.1,4088.4,4089.1,964.0
1782498000,4089.1,4089.5,4086.2,4088.3,1126.0
1782498600,4088.3,4090.3,4087.4,4088.7,834.0
1782499200,4088.7,4088.9,4082.3,4084.0,1326.0
1782499800,4084.2,4086.3,4081.8,4082.1,1091.0
1782500400,4082.1,4083.3,4079.1,4081.4,1543.0
1782501000,4081.2,4084.6,4080.6,4082.7,1093.0
1782501600,4082.6,4082.7,4079.1,4080.8,1078.0
1782502200,4081.0,4085.5,4080.1,4083.0,1355.0
1782502800,4083.0,4084.9,4081.5,4084.5,904.0
1782503400,4084.6,4089.1,4084.4,4086.2,1797.0
1782504000,4086.3,4087.2,4080.4,4080.8,1099.0
1782504600,4080.6,4083.0,4078.8,4082.0,851.0
1782505200,4082.2,4087.1,4081.7,4086.6,653.0
1782505800,4086.2,4086.3,4081.5,4083.5,739.0
1782506400,4083.6,4090.3,4083.3,4090.2,762.0
1782507000,4090.1,4104.4,4087.7,4103.7,1805.0
1782684000,4102.6,4102.9,4086.1,4089.8,4710.0
1782684600,4089.8,4092.3,4066.9,4073.8,5002.0
1782685200,4073.7,4076.9,4069.7,4071.1,2214.0
1782685800,4071.0,4077.2,4069.7,4074.8,1766.0
1782686400,4075.2,4083.5,4075.2,4083.3,1527.0
1782687000,4083.0,4083.7,4076.2,4080.7,2004.0
1782687600,4080.7,4085.3,4079.6,4084.7,1709.0
1782688200,4084.2,4084.5,4073.2,4074.1,2030.0
1782688800,4074.2,4075.0,4069.2,4071.0,1833.0
1782689400,4071.0,4077.0,4065.7,4074.8,2639.0
1782690000,4074.9,4080.0,4074.1,4075.8,1678.0
1782690600,4076.2,4080.9,4075.3,4076.9,1464.0
1782691200,4076.7,4079.3,4067.5,4072.4,3406.0
1782691800,4072.7,4076.5,4070.8,4071.7,2241.0
1782692400,4072.0,4072.6,4062.3,4062.4,3206.0
1782693000,4062.6,4076.0,4062.5,4074.4,2722.0
1782693600,4074.8,4083.9,4074.7,4080.5,3010.0
1782694200,4080.2,4088.6,4078.5,4083.8,2427.0
1782694800,4083.7,4088.7,4072.1,4076.4,5528.0
1782695400,4076.4,4079.1,4068.2,4072.7,3650.0
1782696000,4072.5,4080.7,4071.3,4073.9,1932.0
1782696600,4073.5,4079.2,4070.1,4076.5,1844.0
1782697200,4076.5,4081.3,4069.3,4074.9,1976.0
1782697800,4074.6,4077.8,4070.9,4075.4,1189.0
1782698400,4075.5,4085.1,4073.6,4076.4,3012.0
1782699000,4076.6,4083.7,4074.7,4082.1,1976.0
1782699600,4082.1,4085.4,4079.7,4083.7,1232.0
1782700200,4083.6,4086.6,4074.4,4075.1,2392.0
1782700800,4074.7,4084.2,4072.8,4082.3,2573.0
1782701400,4082.1,4084.2,4078.7,4081.0,1477.0
1782702000,4081.1,4085.0,4079.7,4084.7,913.0
1782702600,4084.4,4086.4,4080.1,4084.2,1271.0
1782703200,4084.3,4091.1,4083.8,4087.1,1595.0
1782703800,4087.4,4088.3,4080.1,4082.0,1654.0
1782704400,4081.5,4086.5,4080.1,4082.5,1276.0
1782705000,4082.4,4086.6,4081.3,4083.8,746.0
1782705600,4083.5,4083.7,4079.6,4080.7,767.0
1782706200,4080.7,4081.4,4076.5,4078.9,1116.0
1782706800,4078.9,4080.8,4076.5,4079.2,814.0
1782707400,4079.2,4079.5,4069.0,4069.0,1679.0
1782708000,4069.2,4072.4,4066.6,4071.3,1692.0
1782708600,4071.4,4072.0,4063.5,4065.8,1546.0
1782709200,4065.7,4071.5,4061.0,4066.9,2634.0
1782709800,4066.6,4071.3,4066.2,4068.6,1058.0
1782710400,4068.4,4070.7,4062.0,4063.6,1563.0
1782711000,4063.3,4064.5,4053.3,4058.0,4766.0
1782711600,4058.3,4067.8,4057.2,4063.9,2092.0
1782712200,4064.2,4071.3,4061.4,4069.0,2188.0
1782712800,4068.8,4078.7,4067.9,4076.2,2471.0
1782713400,4075.8,4077.0,4071.8,4074.5,1396.0
1782714000,4074.2,4077.7,4070.5,4075.7,1339.0
1782714600,4075.5,4076.1,4069.6,4074.1,1375.0
1782715200,4074.5,4079.9,4073.1,4077.8,1353.0
1782715800,4077.8,4079.6,4076.4,4077.1,951.0
1782716400,4077.2,4077.5,4072.3,4074.3,1318.0
1782717000,4074.3,4077.5,4070.7,4075.1,1130.0
1782717600,4074.9,4081.1,4072.6,4080.9,1126.0
1782718200,4080.8,4081.6,4076.1,4077.8,872.0
1782718800,4078.0,4079.6,4075.1,4078.1,848.0
1782719400,4077.9,4083.3,4075.7,4076.1,1483.0
1782720000,4075.8,4080.6,4074.8,4078.3,988.0
1782720600,4078.1,4080.0,4076.3,4078.4,751.0
1782721200,4078.4,4078.6,4074.0,4075.5,909.0
1782721800,4075.5,4081.0,4074.9,4076.8,1058.0
1782722400,4076.8,4076.9,4067.5,4069.3,2017.0
1782723000,4069.4,4069.9,4057.6,4061.1,2713.0
1782723600,4060.8,4069.3,4059.3,4067.1,1731.0
1782724200,4067.2,4068.0,4062.3,4065.8,1299.0
1782724800,4065.8,4065.8,4059.3,4061.5,1855.0
1782725400,4061.4,4064.9,4055.0,4057.3,2884.0
1782726000,4057.3,4058.5,4051.4,4053.8,1658.0
1782726600,4054.0,4054.3,4038.4,4046.1,4648.0
1782727200,4045.9,4047.9,4041.8,4046.2,1796.0
1782727800,4046.2,4054.5,4046.0,4049.8,2111.0
1782728400,4049.6,4053.3,4048.8,4051.5,1127.0
1782729000,4051.5,4053.1,4045.8,4052.6,1562.0
1782729600,4052.4,4053.0,4046.8,4049.4,1209.0
1782730200,4049.2,4052.8,4048.4,4051.5,1042.0
1782730800,4051.7,4053.1,4049.5,4051.2,714.0
1782731400,4051.0,4051.1,4046.9,4047.8,871.0
1782732000,4047.7,4049.1,4041.6,4046.2,1627.0
1782732600,4046.1,4052.8,4044.0,4046.7,2189.0
1782733200,4046.4,4052.4,4046.4,4049.2,1198.0
1782733800,4049.5,4056.7,4049.4,4053.6,1479.0
1782734400,4053.7,4062.8,4052.1,4062.3,2968.0
1782735000,4062.6,4067.0,4057.6,4057.9,2692.0
1782735600,4057.8,4060.1,4051.6,4052.5,2947.0
1782736200,4052.7,4061.6,4051.9,4059.0,2402.0
1782736800,4059.2,4061.2,4055.7,4057.5,1501.0
1782737400,4057.5,4062.2,4056.7,4057.7,1427.0
1782738000,4057.9,4066.4,4057.7,4060.3,2770.0
1782738600,4060.4,4064.2,4058.5,4063.5,1381.0
1782739200,4063.4,4063.5,4051.8,4051.8,2470.0
1782739800,4052.0,4058.8,4048.0,4050.2,4121.0
1782740400,4050.2,4056.0,4047.0,4049.4,3127.0
1782741000,4049.1,4050.6,4042.3,4046.2,3836.0
1782741600,4046.5,4049.7,4028.9,4029.8,8532.0
1782742200,4029.8,4032.8,4012.5,4031.5,11028.0
1782742800,4031.6,4043.0,4029.2,4038.9,5345.0
1782743400,4038.9,4042.5,4035.1,4037.8,3137.0
1782744000,4037.6,4038.8,4031.9,4033.9,2910.0
1782744600,4033.7,4044.7,4033.0,4039.9,3510.0
1782745200,4040.2,4040.6,4034.7,4037.2,2003.0
1782745800,4037.4,4041.9,4033.1,4036.3,2300.0
1782746400,4036.3,4038.8,4030.0,4038.5,3059.0
1782747000,4038.6,4040.9,4031.7,4037.0,2851.0
1782747600,4037.1,4042.4,4035.5,4041.1,1497.0
1782748200,4041.0,4045.3,4039.8,4041.5,2054.0
1782748800,4041.7,4043.3,4038.5,4042.0,1556.0
1782749400,4041.8,4042.5,4036.1,4039.9,1367.0
1782750000,4039.8,4041.2,4037.9,4038.2,694.0
1782750600,4038.4,4039.0,4033.0,4035.8,1308.0
1782751200,4035.4,4040.8,4033.8,4040.5,1368.0
1782751800,4040.5,4042.7,4038.1,4038.2,1126.0
1782752400,4038.4,4046.5,4037.5,4045.1,1798.0
1782753000,4044.8,4046.8,4042.4,4045.0,1857.0
1782753600,4045.0,4045.0,4036.6,4038.3,2107.0
1782754200,4038.5,4039.1,4035.4,4038.4,1018.0
1782754800,4038.1,4039.0,4035.0,4035.8,813.0
1782755400,4035.9,4037.1,4033.6,4035.6,944.0
1782756000,4035.5,4038.7,4035.2,4037.2,763.0
1782756600,4037.0,4040.0,4037.0,4039.2,584.0
1782757200,4039.4,4039.9,4034.8,4035.7,703.0
1782757800,4035.8,4036.2,4034.3,4035.1,531.0
1782758400,4035.5,4036.0,4030.2,4030.4,935.0
1782759000,4030.7,4032.6,4026.4,4027.5,1291.0
1782759600,4027.7,4029.2,4023.8,4025.9,1183.0
1782760200,4025.7,4026.4,4019.3,4023.1,1913.0
1782760800,4023.4,4031.7,4022.9,4031.6,1889.0
1782761400,4031.6,4034.3,4031.1,4032.1,1173.0
1782762000,4031.8,4033.1,4029.1,4029.4,796.0
1782762600,4029.5,4031.7,4027.1,4030.2,1457.0
1782763200,4030.6,4030.6,4027.4,4028.6,606.0
1782763800,4028.9,4031.4,4028.1,4031.1,479.0
1782764400,4031.2,4032.7,4030.5,4032.4,303.0
1782765000,4032.2,4032.4,4029.1,4029.3,324.0
1782765600,4029.3,4030.6,4028.9,4029.1,380.0
1782766200,4029.2,4031.8,4029.2,4030.8,562.0
1782770400,4030.8,4035.7,4030.6,4035.0,1036.0
1782771000,4035.0,4037.3,4031.8,4034.2,997.0
1782771600,4034.0,4034.7,4029.3,4030.0,878.0
1782772200,4029.7,4030.0,4026.3,4026.7,849.0
1782772800,4026.6,4029.1,4023.5,4028.4,1365.0
1782773400,4028.4,4031.3,4026.7,4028.7,1361.0
1782774000,4028.7,4035.7,4028.3,4033.3,1205.0
1782774600,4033.5,4036.9,4033.5,4035.4,849.0
1782775200,4035.5,4035.7,4029.8,4030.8,1055.0
1782775800,4030.8,4036.0,4029.4,4032.8,987.0
1782776400,4032.9,4032.9,4027.2,4030.8,1449.0
1782777000,4031.0,4032.6,4028.0,4028.8,671.0
1782777600,4028.6,4029.1,4017.0,4018.1,3483.0
1782778200,4018.3,4027.8,4018.3,4019.4,2782.0
1782778800,4019.5,4023.1,4017.5,4020.0,1242.0
1782779400,4019.9,4020.5,4008.2,4009.4,3724.0
1782780000,4009.0,4011.4,4003.6,4005.9,3016.0
1782780600,4005.8,4007.9,3990.6,4000.4,5853.0
1782781200,4000.7,4000.7,3955.3,3976.7,14935.0
1782781800,3977.6,3985.1,3963.7,3984.0,7665.0
1782782400,3983.8,3994.4,3979.4,3992.3,5255.0
1782783000,3992.4,3993.1,3983.3,3984.4,3828.0
1782783600,3984.5,3987.0,3974.7,3975.7,5128.0
1782784200,3976.1,3983.3,3974.7,3982.5,3086.0
1782784800,3982.3,3986.6,3971.9,3972.6,3825.0
1782785400,3972.7,3975.3,3965.7,3974.2,3608.0
1782786000,3974.3,3978.8,3969.2,3975.0,3149.0
1782786600,3975.0,3976.4,3967.3,3975.7,2760.0
1782787200,3975.5,3977.7,3970.1,3977.2,2147.0
1782787800,3977.5,3983.7,3972.8,3975.9,3311.0
1782788400,3975.9,3982.9,3975.7,3980.7,2245.0
1782789000,3980.5,3984.6,3978.8,3983.1,1969.0
1782789600,3983.4,3984.0,3976.2,3978.7,2281.0
1782790200,3978.5,3980.1,3973.0,3977.8,1558.0
1782790800,3977.5,3981.4,3975.3,3981.1,1071.0
1782791400,3981.0,3984.1,3979.0,3982.7,1505.0
1782792000,3982.6,3988.1,3981.1,3982.3,2124.0
1782792600,3982.4,3988.5,3981.4,3987.8,1339.0
1782793200,3987.7,3997.0,3987.7,3996.1,2673.0
1782793800,3995.8,4011.6,3995.7,4006.3,5400.0
1782794400,4006.2,4006.3,3997.3,4003.1,3458.0
1782795000,4003.0,4005.5,3999.0,3999.1,1614.0
1782795600,3999.0,4004.3,3997.6,4000.9,1646.0
1782796200,4001.2,4001.9,3994.3,3994.6,1495.0
1782796800,3995.0,4001.3,3992.0,3996.2,2090.0
1782797400,3996.4,3996.5,3988.6,3995.5,2689.0
1782798000,3995.6,3998.6,3991.4,3993.3,1981.0
1782798600,3993.5,3995.2,3989.7,3991.6,1228.0
1782799200,3991.7,4003.6,3991.7,4000.6,2460.0
1782799800,4000.5,4002.1,3997.3,4000.3,1586.0
1782800400,4000.3,4027.0,3999.2,4025.5,6507.0
1782801000,4025.3,4047.7,4024.2,4036.0,8961.0
1782801600,4035.9,4047.3,4035.3,4045.8,3775.0
1782802200,4045.3,4046.0,4040.4,4043.0,2506.0
1782802800,4043.5,4044.0,4038.2,4041.8,2182.0
1782803400,4041.6,4044.5,4037.5,4043.3,1673.0
1782804000,4043.2,4049.2,4040.5,4042.7,2462.0
1782804600,4042.5,4046.1,4039.8,4043.9,1572.0
1782805200,4044.0,4045.1,4040.8,4042.4,920.0
1782805800,4042.0,4047.3,4039.5,4046.0,1291.0
1782806400,4046.3,4051.9,4040.1,4041.7,2873.0
1782807000,4041.7,4042.1,4034.3,4035.9,2501.0
1782807600,4036.0,4040.5,4033.5,4039.8,1698.0
1782808200,4039.8,4040.9,4032.2,4033.0,1364.0
1782808800,4033.4,4033.6,4028.5,4032.4,2059.0
1782809400,4032.4,4033.6,4027.2,4029.3,1601.0
1782810000,4029.3,4035.8,4028.4,4032.7,1231.0
1782810600,4032.7,4033.8,4030.9,4032.1,606.0
1782811200,4032.3,4036.9,4029.9,4031.1,1804.0
1782811800,4031.5,4032.7,4025.8,4029.8,1878.0
1782812400,4029.9,4034.5,4029.6,4032.9,887.0
1782813000,4032.7,4038.2,4032.2,4037.8,1121.0
1782813600,4038.2,4040.8,4036.0,4038.4,1603.0
1782814200,4038.4,4041.4,4035.5,4038.2,985.0
1782814800,4038.2,4043.2,4037.9,4042.4,938.0
1782815400,4042.4,4042.8,4039.1,4041.7,867.0
1782816000,4041.5,4044.1,4040.2,4042.5,941.0
1782816600,4042.8,4045.4,4042.0,4043.9,1099.0
1782817200,4044.0,4046.2,4039.2,4044.9,1767.0
1782817800,4044.8,4048.6,4043.8,4044.5,1378.0
1782818400,4044.7,4048.2,4043.9,4045.9,1209.0
1782819000,4046.0,4047.7,4042.1,4045.9,1004.0
1782819600,4045.8,4051.4,4044.2,4046.7,1860.0
1782820200,4046.6,4048.4,4043.7,4047.4,1368.0
1782820800,4047.7,4048.3,4042.1,4042.3,1674.0
1782821400,4042.2,4042.6,4038.6,4040.2,2223.0
1782822000,4040.3,4040.5,4028.7,4030.9,3467.0
1782822600,4030.6,4035.9,4026.3,4032.0,3484.0
1782823200,4031.7,4033.6,4027.3,4029.0,1845.0
1782823800,4028.7,4030.0,4022.0,4023.5,3107.0
1782824400,4023.6,4038.2,4023.0,4037.4,4669.0
1782825000,4037.0,4044.5,4035.6,4044.0,4110.0
1782825600,4044.0,4047.9,4033.0,4037.9,4552.0
1782826200,4037.8,4041.8,4027.2,4027.9,5457.0
1782826800,4027.9,4042.9,4027.9,4037.9,4061.0
1782827400,4038.2,4047.3,4037.8,4043.9,3815.0
1782828000,4044.8,4060.0,4039.0,4057.9,7634.0
1782828600,4057.6,4064.3,4051.5,4064.0,8634.0
1782829200,4063.5,4078.3,4062.4,4069.0,9082.0
1782829800,4068.8,4073.3,4059.3,4063.9,5485.0
1782830400,4064.1,4068.5,4057.9,4058.3,3696.0
1782831000,4058.8,4062.3,4051.8,4052.0,2946.0
1782831600,4052.2,4054.2,4046.7,4049.7,5005.0
1782832200,4049.7,4051.9,4040.4,4041.5,4144.0
1782832800,4041.3,4045.2,4036.2,4042.8,3867.0
1782833400,4043.2,4045.7,4041.5,4045.0,1825.0
1782834000,4045.1,4050.6,4040.9,4047.8,2608.0
1782834600,4047.5,4049.2,4043.3,4044.0,1804.0
1782835200,4043.8,4044.9,4040.2,4041.5,2003.0
1782835800,4041.5,4045.7,4040.8,4044.6,1373.0
1782836400,4044.9,4046.3,4043.2,4044.3,1034.0
1782837000,4044.5,4046.0,4042.0,4044.5,873.0
1782837600,4044.6,4048.3,4042.9,4046.1,1388.0
1782838200,4045.9,4046.4,4040.3,4040.6,1465.0
1782838800,4040.7,4042.8,4035.4,4036.9,2481.0
1782839400,4036.9,4042.8,4034.3,4041.1,2420.0
1782840000,4041.0,4041.5,4034.9,4040.0,2945.0
1782840600,4040.1,4043.4,4040.0,4041.7,1500.0
1782841200,4041.7,4045.8,4040.9,4044.5,1066.0
1782841800,4044.5,4047.1,4044.4,4045.5,862.0
1782842400,4045.6,4049.0,4045.4,4047.7,995.0
1782843000,4047.5,4048.2,4045.1,4047.2,679.0
1782843600,4047.0,4047.8,4045.2,4046.5,606.0
1782844200,4046.4,4046.6,4043.9,4044.6,740.0
1782844800,4044.8,4046.8,4042.9,4046.3,984.0
1782845400,4046.4,4047.5,4043.1,4043.2,734.0
1782846000,4043.0,4044.3,4038.9,4039.7,1244.0
1782846600,4039.9,4041.5,4037.9,4038.7,1181.0
1782847200,4038.7,4039.1,4035.6,4035.8,894.0
1782847800,4036.0,4038.0,4035.3,4036.7,871.0
1782848400,4036.7,4037.5,4034.7,4035.1,807.0
1782849000,4035.2,4035.4,4029.1,4030.6,2899.0
1782849600,4030.4,4034.9,4027.9,4034.0,1517.0
1782850200,4034.1,4035.9,4032.3,4032.6,787.0
1782850800,4032.4,4032.7,4027.2,4027.5,1001.0
1782851400,4027.6,4028.5,4024.6,4025.2,790.0
1782852000,4025.3,4026.7,4024.5,4025.5,570.0
1782852600,4025.3,4026.2,4020.1,4021.4,882.0
1782856800,4024.0,4030.3,4022.3,4030.2,1630.0
1782857400,4030.3,4030.8,4025.7,4028.0,1415.0
1782858000,4028.0,4028.2,4024.8,4026.9,1308.0
1782858600,4026.7,4030.0,4026.3,4029.6,623.0
1782859200,4029.5,4032.5,4025.6,4026.4,1445.0
1782859800,4026.3,4026.9,4024.0,4026.3,966.0
1782860400,4026.6,4032.4,4024.3,4030.8,1798.0
1782861000,4030.8,4031.4,4025.3,4025.3,970.0
1782861600,4025.1,4025.3,4020.5,4024.3,1584.0
1782862200,4024.1,4025.9,4021.8,4023.4,885.0
1782862800,4023.6,4023.8,4018.0,4020.6,1386.0
1782863400,4020.4,4021.9,4017.4,4018.7,1478.0
1782864000,4018.8,4021.2,4017.9,4020.4,1290.0
1782864600,4020.5,4023.0,4014.4,4015.5,2272.0
1782865200,4015.7,4019.8,4013.2,4014.6,2380.0
1782865800,4014.8,4018.9,4013.6,4014.2,1473.0
1782866400,4014.2,4014.5,4007.6,4008.8,2894.0
1782867000,4008.6,4012.8,4006.2,4010.2,2300.0
1782867600,4010.0,4013.8,3995.6,3998.4,6185.0
1782868200,3998.2,3998.5,3988.2,3994.4,4162.0
1782868800,3994.4,3999.0,3993.7,3998.3,2489.0
1782869400,3998.5,4001.6,3988.2,3988.5,3309.0
1782870000,3988.5,3994.8,3986.0,3992.2,2983.0
1782870600,3991.8,3993.1,3986.6,3990.5,2142.0
1782871200,3990.5,3992.8,3983.0,3985.6,2796.0
1782871800,3985.3,3993.7,3984.7,3993.3,2292.0
1782872400,3993.4,3995.8,3992.5,3993.6,1787.0
1782873000,3993.6,3999.1,3991.6,3996.4,2285.0
1782873600,3996.5,3998.3,3993.6,3995.0,1208.0
1782874200,3995.1,3998.3,3991.1,3991.9,1366.0
1782874800,3991.8,3998.0,3991.2,3997.9,1511.0
1782875400,3997.8,4000.5,3995.9,3996.5,1458.0
1782876000,3996.7,3996.8,3993.1,3994.3,1208.0
1782876600,3994.4,3994.7,3988.4,3994.0,2637.0
1782877200,3994.2,3995.3,3989.3,3990.3,1562.0
1782877800,3990.2,3993.4,3989.5,3993.4,812.0
1782878400,3993.4,3993.9,3987.7,3988.4,1540.0
1782879000,3988.4,3989.6,3986.0,3989.0,1145.0
1782879600,3989.0,3991.0,3987.7,3990.2,1274.0
1782880200,3990.2,3993.5,3986.4,3987.1,1473.0
1782880800,3987.1,3993.0,3985.1,3992.5,1352.0
1782881400,3992.4,3995.3,3989.0,3989.4,1792.0
1782882000,3989.0,3989.9,3984.5,3986.3,1615.0
1782882600,3986.1,3986.1,3982.1,3984.8,1914.0
1782883200,3984.8,3988.0,3984.6,3985.6,1073.0
1782883800,3985.9,3991.7,3983.2,3988.4,2132.0
1782884400,3988.3,3989.7,3984.5,3988.1,1249.0
1782885000,3988.1,3991.9,3986.5,3986.7,1238.0
1782885600,3986.8,3990.3,3977.0,3979.7,3905.0
1782886200,3979.7,3981.8,3975.8,3979.1,2578.0
1782886800,3979.4,3982.7,3978.6,3980.2,1905.0
1782887400,3980.5,3981.3,3976.0,3980.5,1609.0
1782888000,3980.5,3986.4,3980.3,3982.9,2566.0
1782888600,3982.9,3986.7,3982.0,3985.0,1258.0
1782889200,3985.0,3987.2,3973.2,3977.3,3112.0
1782889800,3977.0,3983.8,3973.1,3982.9,2481.0
1782890400,3983.0,3985.2,3976.5,3977.1,2009.0
1782891000,3977.0,3982.6,3973.7,3981.8,2714.0
1782891600,3981.8,3986.0,3981.2,3984.0,2143.0
1782892200,3983.9,3991.3,3983.7,3988.8,2500.0
1782892800,3988.9,3989.3,3982.8,3984.3,1581.0
1782893400,3984.3,3996.2,3982.4,3996.0,2126.0
1782894000,3995.6,3997.8,3991.8,3992.1,2128.0
1782894600,3992.0,3993.1,3985.8,3986.2,1506.0
1782895200,3986.3,3992.0,3985.6,3988.2,1074.0
1782895800,3988.4,3991.0,3984.5,3987.9,1172.0
1782896400,3987.6,3989.4,3985.9,3986.8,910.0
1782897000,3987.1,3993.9,3987.1,3991.7,1378.0
1782897600,3991.7,3992.8,3989.9,3992.1,857.0
1782898200,3992.1,3995.9,3990.8,3995.4,1031.0
1782898800,3995.5,3999.2,3992.5,3998.7,1147.0
1782899400,3998.5,3999.2,3996.3,3997.7,1152.0
1782900000,3997.8,4004.0,3997.7,4001.0,1709.0
1782900600,4001.0,4001.2,3995.0,3995.6,1357.0
1782901200,3995.3,4000.7,3994.4,4000.2,1037.0
1782901800,4000.3,4007.6,4000.2,4003.0,1918.0
1782902400,4003.0,4004.5,3999.7,4004.3,1396.0
1782903000,4004.6,4012.3,4004.4,4011.8,2012.0
1782903600,4011.9,4024.6,4011.3,4024.0,3703.0
1782904200,4023.9,4038.5,4023.4,4036.3,4710.0
1782904800,4036.2,4043.5,4032.5,4040.5,4043.0
1782905400,4040.4,4042.1,4036.8,4038.4,2328.0
1782906000,4038.4,4048.6,4036.9,4047.6,3101.0
1782906600,4047.8,4049.5,4043.5,4044.1,2372.0
1782907200,4044.3,4047.8,4035.3,4036.8,4111.0
1782907800,4036.9,4042.4,4033.5,4042.1,3639.0
1782908400,4042.0,4044.4,4038.5,4039.6,2794.0
1782909000,4039.7,4047.0,4037.6,4038.1,4660.0
1782909600,4038.1,4044.7,4037.0,4040.4,2950.0
1782910200,4040.2,4043.2,4036.4,4036.8,2158.0
1782910800,4036.7,4039.1,4026.5,4031.8,5791.0
1782911400,4031.6,4046.0,4027.8,4038.6,5751.0
1782912000,4038.6,4061.8,4038.2,4061.0,9236.0
1782912600,4061.2,4086.6,4055.4,4085.7,11312.0
1782913200,4085.9,4122.6,4083.9,4104.8,18844.0
1782913800,4104.9,4113.1,4100.0,4104.4,7001.0
1782914400,4105.1,4116.5,4097.5,4109.0,8617.0
1782915000,4108.9,4114.5,4103.7,4109.2,5280.0
1782915600,4108.5,4121.6,4108.5,4115.1,6769.0
1782916200,4115.3,4130.8,4112.8,4120.7,7480.0
1782916800,4120.8,4121.5,4101.3,4103.3,6847.0
1782917400,4103.7,4109.6,4100.7,4107.7,3305.0
1782918000,4108.0,4109.2,4097.7,4098.8,3818.0
1782918600,4098.7,4106.4,4095.9,4101.1,4286.0
1782919200,4101.0,4104.6,4092.6,4098.1,3453.0
1782919800,4098.1,4098.2,4090.8,4094.9,3058.0
1782920400,4094.7,4099.8,4093.1,4098.3,2188.0
