1774865952,2.74,73
1774866058,-12,92
1774866181,-3.675,81
1774866436,-31.35,50
1774988533,-154.8,1283
1774996710,99.99,35
1774996753,-168.6,27
1775001582,73.95,729
1775002683,29.896,152
1775003064,29.145,9
1775003673,-157.76,368
1775004380,19.995,12
1775005212,32.118,310
1775006998,30.362,225
1775007174,33.596,53
1775007263,17.024,16
1775007589,17.484,35
1775008351,23.634,36
1775008675,-97.24,54
1775008814,-85.95,90
1775009787,16.416,205
1775010124,12.928,80
1775010124,12.928,80
1775011176,-83.76,504
1775012148,16.524,197
1775012376,14.746,25
1775012594,-85.35,80
1775013560,14.58,417
1775029076,2.5,7
1775029076,6.2,80
1775029076,9.83,241
1775030411,282.36,2
1775035025,-2194.69,91
1775037414,-1.12,301
1775038615,-2.24,301
1775038935,1405.85,90
1775041157,-181.637,56
1775087569,-366.747,105
1775091810,844.033,53
1775093016,-0.28,4
1775093797,20.434,11
1775094029,11.074,233
1775094434,21.72,168
1775096862,18.656,39
1775098234,-3.03723,100
1775099413,-43.725,133
1775102688,-19.6,62
1775102779,24.057,20
1775102797,30.672,27
1775103254,-17.82,46
1775103639,17.019,59
1775103856,-0.972,219
1775110415,-0.726,23
