1774562766,2.415,14
1774568773,-64.79,41
1774584794,-5.85,352
1774599381,6,402
1774602083,291,2502
1774611940,3.365,122
1774612289,-6.91,355
1774615834,-3.41,19
1774640094,3157.42,24260
1774641681,-3.57,2
1774642775,-57.97,12
1774643098,75.24,322
1774643431,-2.52,31
