ts,o,h,l,c
1717412400,2632.70000,2632.70000,2632.70000,2632.70000
1717416000,2631.70000,2638.50000,2630.90000,2638.50000
1717419600,2638.50000,2640.20000,2638.50000,2639.00000
1717423200,2645.40000,2651.70000,2645.40000,2649.50000
1717426800,2642.10000,2648.30000,2642.10000,2648.30000
1717430400,2648.30000,2652.80000,2648.30000,2652.80000
1717434000,2660.10000,2662.80000,2656.30000,2656.30000
1717437600,2655.70000,2655.70000,2655.70000,2655.70000
1717441200,2656.00000,2656.00000,2654.30000,2654.30000
1717444800,2654.30000,2654.30000,2654.30000,2654.30000
1717452000,2655.60000,2655.80000,2653.30000,2654.20000
1717455600,2653.90000,2654.50000,2653.10000,2653.90000
1717459200,2654.10000,2656.30000,2653.30000,2653.70000
1717462800,2654.00000,2656.00000,2645.80000,2650.20000
1717466400,2650.30000,2653.20000,2648.50000,2650.00000
1717470000,2649.70000,2649.90000,2646.70000,2648.50000
1717473600,2648.50000,2653.50000,2647.90000,2652.80000
1717477200,2652.60000,2653.10000,2650.20000,2650.50000
1717480800,2650.50000,2655.30000,2646.60000,2646.80000
1717484400,2646.70000,2647.60000,2640.60000,2641.50000
1717488000,2641.30000,2641.40000,2633.10000,2634.30000
1717491600,2634.30000,2635.30000,2626.80000,2630.90000
1717495200,2630.60000,2636.20000,2629.20000,2629.60000
1717498800,2629.60000,2630.10000,2625.20000,2628.30000
1717502400,2628.10000,2637.50000,2626.70000,2636.40000
1717506000,2636.80000,2639.90000,2621.50000,2624.00000
1717509600,2624.10000,2633.50000,2614.00000,2616.50000
1717513200,2616.80000,2629.50000,2616.40000,2626.10000
1717516800,2626.70000,2630.30000,2621.80000,2623.90000
1717520400,2623.60000,2630.80000,2623.40000,2629.10000
1717524000,2629.20000,2630.10000,2626.00000,2628.30000
1717527600,2628.30000,2628.60000,2625.60000,2627.30000
1717531200,2627.30000,2627.90000,2625.90000,2626.50000
1717538400,2626.80000,2628.10000,2626.50000,2627.40000
1717542000,2627.40000,2628.90000,2627.20000,2628.70000
1717545600,2628.80000,2629.60000,2627.20000,2628.10000
1717549200,2628.20000,2631.40000,2625.20000,2630.60000
1717552800,2630.70000,2634.30000,2630.00000,2634.20000
1717556400,2634.00000,2639.30000,2633.60000,2638.70000
1717560000,2638.40000,2639.80000,2636.80000,2639.30000
1717563600,2639.40000,2643.60000,2638.70000,2638.70000
1717567200,2638.70000,2640.10000,2628.10000,2633.30000
1717570800,2633.40000,2634.30000,2629.20000,2632.00000
1717574400,2631.70000,2635.80000,2631.10000,2633.10000
1717578000,2632.90000,2634.40000,2631.20000,2632.80000
1717581600,2632.90000,2636.70000,2629.30000,2634.70000
1717585200,2634.70000,2636.50000,2631.40000,2632.80000
1717588800,2632.90000,2646.20000,2632.70000,2644.00000
1717592400,2643.90000,2649.00000,2639.50000,2647.90000
1717596000,2644.70000,2653.40000,2634.70000,2651.70000
1717599600,2651.70000,2661.50000,2651.70000,2657.10000
1717603200,2657.10000,2658.60000,2654.20000,2655.90000
1717606800,2656.00000,2659.30000,2654.70000,2658.90000
1717610400,2658.90000,2660.80000,2656.90000,2659.60000
1717614000,2659.70000,2659.80000,2656.00000,2657.70000
1717617600,2657.50000,2659.00000,2656.20000,2659.00000
1717624800,2659.10000,2660.70000,2657.80000,2659.50000
1717628400,2659.50000,2660.20000,2657.20000,2657.30000
1717632000,2657.70000,2658.40000,2656.70000,2658.10000
1717635600,2658.00000,2679.00000,2658.00000,2671.70000
1717639200,2671.80000,2680.20000,2668.60000,2679.80000
1717642800,2679.80000,2680.40000,2671.90000,2672.90000
1717646400,2672.90000,2675.00000,2671.10000,2673.70000
1717650000,2673.70000,2676.00000,2670.30000,2671.80000
1717653600,2672.00000,2672.10000,2666.50000,2671.20000
1717657200,2671.30000,2672.70000,2665.30000,2666.30000
1717660800,2666.10000,2666.40000,2662.60000,2666.10000
1717664400,2666.20000,2667.40000,2661.20000,2664.70000
1717668000,2664.60000,2664.90000,2662.40000,2664.30000
1717671600,2664.20000,2665.40000,2661.80000,2662.80000
1717675200,2662.70000,2669.20000,2657.70000,2660.50000
1717678800,2660.50000,2671.00000,2655.40000,2663.50000
1717682400,2663.50000,2670.40000,2661.00000,2668.00000
1717686000,2667.70000,2684.10000,2667.60000,2679.30000
1717689600,2679.40000,2682.30000,2674.80000,2677.20000
1717693200,2677.20000,2679.00000,2674.90000,2677.90000
1717696800,2678.00000,2678.70000,2673.20000,2676.70000
