ts,o,h,l,c
1709251200,2044.41350,2088.38500,2039.09000,2082.77000
1709424000,2082.21000,2086.32000,2082.16000,2083.64350
1709510400,2083.63500,2119.97500,2079.46150,2114.63000
1709596800,2114.61000,2141.90650,2110.53500,2128.13000
1709683200,2128.13350,2152.26000,2123.77000,2147.44500
1709769600,2147.40000,2164.83350,2144.23150,2162.02500
1709856000,2162.02000,2195.26000,2154.05500,2179.31500
1710028800,2179.98500,2183.91000,2177.25000,2181.70000
1710115200,2181.74500,2189.11500,2174.87350,2183.71500
1710201600,2183.71000,2184.58000,2150.66000,2157.04000
1710288000,2157.05000,2179.90500,2156.69850,2175.52500
1710374400,2175.51000,2177.02650,2152.83350,2161.71000
1710460800,2161.75500,2172.78500,2155.29000,2155.91000
1710633600,2155.69000,2156.94500,2151.76000,2156.61650
1710720000,2156.60650,2163.62500,2146.16000,2162.19000
1710806400,2162.24000,2162.90500,2147.21000,2157.12000
1710892800,2157.14000,2223.00500,2149.64500,2204.02000
1710979200,2204.04500,2212.53500,2166.43450,2181.88000
1711065600,2181.90350,2186.12500,2157.17350,2165.36000
1711238400,2165.79000,2168.95500,2165.25550,2168.43500
1711324800,2168.49500,2181.37350,2163.61350,2172.99550
1711411200,2172.98500,2200.16000,2167.64150,2179.53150
1711497600,2179.54000,2197.65000,2173.52000,2190.72500
1711584000,2190.73500,2236.75900,2187.40500,2233.05000
1711843200,2239.26850,2247.44550,2235.07350,2246.07000
1711929600,2246.11500,2265.77000,2228.56500,2249.06000
1712016000,2249.04000,2288.45350,2246.74500,2280.01500
1712102400,2279.83950,2302.80000,2265.60350,2297.62000
1712188800,2297.68500,2305.64500,2279.79650,2288.81000
1712275200,2288.85000,2330.52500,2267.81850,2329.60000
1712448000,2323.36500,2328.54500,2304.07650,2311.32000
1712534400,2311.40500,2354.14000,2302.97500,2338.89500
1712620800,2338.90000,2365.37500,2337.90850,2354.92000
1712707200,2354.89000,2360.20350,2319.43850,2335.62000
1712793600,2335.68500,2379.64500,2325.80450,2376.90500
1712880000,2377.08000,2431.57350,2333.91150,2344.21500
1713052800,2352.90000,2372.88350,2347.10550,2364.79000
1713139200,2364.83500,2392.24500,2324.19500,2382.01500
1713225600,2381.92950,2398.34650,2363.03450,2382.76500
1713312000,2382.77500,2395.61150,2354.79050,2367.97050
1713398400,2367.98550,2392.81450,2364.17550,2379.96500
1713484800,2379.85000,2417.96000,2372.96350,2390.52000
1713657600,2388.05000,2388.68000,2381.71000,2386.58500
1713744000,2386.59000,2386.62000,2324.72500,2333.89500
1713830400,2333.82000,2334.50500,2291.48500,2323.36000
1713916800,2323.41000,2337.36650,2311.81500,2316.29850
1714003200,2316.29350,2344.90150,2305.08350,2330.73000
1714089600,2330.71500,2352.61150,2326.35000,2337.80000
1714262400,2336.51500,2337.74500,2332.64000,2336.01500
1714348800,2335.94500,2346.79500,2319.91650,2333.20500
1714435200,2333.19000,2336.24000,2285.20500,2291.44500
1714521600,2291.38000,2328.44500,2281.69000,2323.81650
1714608000,2323.83650,2326.51000,2285.57500,2304.32000
1714694400,2304.31500,2320.68150,2277.35850,2302.03500
1714867200,2305.09000,2306.15000,2293.41500,2294.11500
1714953600,2294.10500,2332.16650,2291.88350,2326.09500
1715040000,2326.14000,2329.95150,2310.03650,2315.29500
1715126400,2315.31500,2321.53000,2303.74500,2308.88500
1715212800,2308.94850,2348.38850,2306.82450,2346.59450
1715299200,2346.68850,2378.56500,2346.06000,2360.72000
1715472000,2363.31000,2364.31000,2359.81500,2360.47650
1715558400,2360.53500,2364.54500,2332.19550,2338.46850
1715644800,2338.47500,2359.72000,2334.88000,2355.89350
1715731200,2355.90000,2391.98850,2351.94350,2391.90850
1715817600,2391.92850,2397.49850,2371.06500,2377.90350
1715904000,2377.94850,2422.76850,2373.99650,2415.21000
1716076800,2417.98650,2425.40000,2416.92500,2420.36850
1716163200,2420.38500,2450.13650,2407.35500,2426.28850
1716249600,2426.31350,2433.99650,2406.35200,2421.81000
1716336000,2421.81500,2426.60500,2375.02850,2382.29350
1716422400,2382.29850,2383.81500,2327.06350,2332.07650
1716508800,2332.08650,2347.52000,2325.45000,2334.00000
1716681600,2337.13350,2340.77650,2332.35500,2337.27000
1716768000,2337.28500,2358.57150,2334.51650,2352.53850
1716854400,2352.54350,2364.15500,2340.33550,2359.88500
1716940800,2359.70000,2361.44850,2334.60150,2338.48850
1717027200,2338.44000,2351.89650,2322.66150,2344.05950
1717113600,2344.06000,2359.77150,2320.59000,2327.40500
1717286400,2327.80000,2329.55500,2323.39050,2325.95500
1717372800,2325.97850,2354.78500,2314.81350,2350.69500
1717459200,2350.69500,2352.84000,2315.68700,2328.87150
1717545600,2328.88000,2358.06850,2325.98000,2355.12350
1717632000,2355.15000,2378.57650,2353.51350,2376.91500
1717718400,2376.90500,2387.79500,2286.83650,2293.78000
1717891200,2294.74000,2300.18650,2289.29000,2298.55650
1717977600,2298.55000,2313.84500,2287.85500,2309.99150
1718064000,2310.01350,2320.01850,2297.80500,2315.20650
1718150400,2315.23850,2341.69500,2310.79300,2320.64150
1718236800,2320.64000,2326.70850,2295.61000,2302.40650
1718323200,2302.37500,2336.70500,2301.61850,2332.68450
