1717506000,-1,2624.00
1717588800,1,2644.00
1717732800,1,2692.60
1717747200,-1,2648.10
1718035200,1,2608.70
1718276400,-1,2599.60
1718290800,-1,2590.70
1718359200,1,2626.20
1718636400,-1,2604.90
1718715600,1,2621.10
1718974800,-1,2634.60
1719363600,-1,2601.90
1719482400,1,2603.10
1719568800,1,2626.30
1719831600,1,2628.70
1719986400,1,2630.00
1720450800,-1,2645.00
1720533600,-1,2643.40
1720609200,1,2669.90
1720785600,-1,2689.60
1720803600,1,2712.10
1721052000,1,2727.40
1721232000,-1,2753.60
1721318400,-1,2752.70
1721786400,1,2703.70
1721847600,-1,2685.30
1721998800,1,2664.90
1722261600,-1,2663.50
1722344400,1,2677.00
1722355200,1,2684.70
1722574800,1,2751.10
1722607200,-1,2721.20
1722852000,-1,2672.90
1722945600,-1,2655.70
1723032000,1,2667.60
1723114800,1,2675.70
1723197600,1,2695.70
1723647600,-1,2709.30
1723719600,1,2729.90
1723802400,1,2731.00
1724137200,1,2786.70
1724331600,-1,2754.40
1724421600,1,2777.80
1724742000,-1,2772.00
1724781600,1,2793.90
1724842800,-1,2767.80
1724900400,1,2782.70
1725026400,-1,2774.30
1725368400,-1,2741.00
1725436800,-1,2732.70
1725512400,1,2763.30
1725638400,-1,2748.50
1725969600,1,2775.30
1726142400,1,2790.60
1726563600,-1,2837.90
1726686000,-1,2810.10
1726812000,1,2871.20
1727096400,1,2899.40
1727150400,1,2905.80
1727186400,1,2912.40
1727445600,-1,2915.70
1727773200,1,2914.00
1728014400,1,2929.30
1728043200,-1,2901.40
1728352800,-1,2897.40
1728385200,1,2914.00
1728396000,-1,2881.40
1728561600,1,2883.70
1729000800,1,2920.90
1729533600,-1,2980.20
1729612800,1,3012.00
1729688400,-1,3002.40
1729843200,-1,2981.60
1729864800,1,3002.70
1730379600,-1,3018.40
1730480400,-1,2997.20
1730772000,-1,2987.20
1730815200,1,3008.30
1730872800,-1,2964.30
1730984400,1,2937.90
1731286800,-1,2924.50
1731888000,1,2816.90
1732111200,1,2888.60
1732503600,-1,2918.40
1732683600,1,2885.30
1732845600,1,2899.50
1733097600,-1,2875.60
1733234400,1,2888.80
1733284800,1,2890.60
1733324400,1,2900.60
1733407200,-1,2882.90
1733734800,1,2897.60
1734004800,-1,2961.70
1734422400,-1,2878.30
1734548400,-1,2835.30
1734699600,1,2841.50
1734966000,-1,2840.80
1735171200,1,2856.70
1735304400,-1,2850.40
1735657200,1,2857.70
1735920000,-1,2872.00
1736247600,1,2878.60
