1717619400,1,2659.00
1717686000,1,2679.90
1717731000,1,2685.30
1717747200,-1,2653.90
1718019000,1,2599.90
1718069400,-1,2597.10
1718107200,1,2610.30
1718112600,1,2610.40
1718195400,1,2633.90
1718204400,1,2627.00
1718218800,-1,2611.80
1718278200,-1,2599.60
1718281800,1,2618.60
1718292600,-1,2590.70
1718344800,1,2603.90
1718384400,1,2629.60
1718591400,-1,2616.50
1718638200,-1,2604.90
1718695800,-1,2608.10
1718717400,1,2621.10
1718847000,1,2630.50
1718884800,1,2637.10
1718890200,1,2645.30
1718926200,1,2657.50
1718956800,1,2665.80
1718974800,-1,2651.20
1719214200,1,2623.10
1719279000,-1,2617.50
1719306000,1,2625.00
1719318600,-1,2615.90
1719365400,-1,2601.90
1719379800,-1,2601.10
1719406800,-1,2583.40
1719477000,1,2595.00
1719554400,1,2617.30
1719810000,-1,2609.60
1719829800,1,2622.50
1719840600,-1,2610.50
1719891000,-1,2614.20
1719912600,-1,2612.70
1719927000,1,2623.50
1719981000,1,2623.30
1720026000,1,2652.60
1720144800,1,2653.00
1720182600,1,2664.50
1720420200,-1,2669.70
1720450800,-1,2660.70
1720508400,-1,2648.70
1720531800,1,2657.90
1720535400,-1,2643.40
1720593000,1,2662.20
1720666800,1,2669.40
1720701000,1,2699.90
1720767600,-1,2693.60
1720800000,1,2709.40
1721023200,-1,2697.80
1721039400,1,2708.70
1721050200,1,2713.20
1721093400,1,2722.20
1721136600,1,2739.70
1721203200,1,2777.00
1721232000,-1,2751.10
1721284200,1,2770.40
1721320200,-1,2752.70
1721404800,-1,2691.10
1721647800,-1,2686.00
1721696400,1,2691.80
1721712600,-1,2679.20
1721723400,1,2692.10
1721786400,1,2702.40
1721824200,1,2711.70
1721827800,1,2712.10
1721842200,-1,2697.40
1721907000,-1,2650.50
1721914200,-1,2646.60
1721957400,1,2655.20
1721998800,1,2661.80
1722006000,1,2668.20
1722263400,-1,2663.50
1722274200,-1,2659.10
1722319200,1,2671.20
1722357000,1,2684.70
1722497400,-1,2730.50
1722515400,1,2740.70
1722531600,-1,2727.20
1722574800,1,2751.10
1722609000,-1,2721.20
1722830400,1,2724.30
1722837600,-1,2695.20
1722844800,-1,2695.20
1722922200,-1,2662.10
1722947400,-1,2655.70
1723030200,1,2664.60
1723055400,-1,2647.90
1723096800,1,2660.80
1723199400,1,2695.70
1723221000,1,2699.90
1723444200,1,2701.90
1723555800,1,2742.20
1723600800,-1,2728.40
1723620600,1,2739.30
1723640400,-1,2716.90
1723701600,1,2722.90
1723725000,-1,2704.90
1723728600,-1,2708.70
1723793400,1,2727.70
1724063400,-1,2758.70
1724079600,1,2775.30
1724139000,1,2786.70
1724166000,-1,2780.40
1724229000,-1,2778.00
1724263200,1,2790.20
1724292000,-1,2771.60
1724326200,-1,2767.20
1724351400,-1,2747.90
1724400000,1,2763.40
1724421600,1,2783.40
1724626800,1,2784.30
1724684400,-1,2780.50
1724718600,-1,2781.20
1724743800,-1,2772.00
1724779800,1,2788.80
1724810400,-1,2784.30
1724860800,-1,2764.70
1724889600,1,2780.00
1724934600,-1,2774.70
1724950800,1,2794.30
1724988600,-1,2779.60
1724997600,1,2789.00
1725026400,-1,2775.40
1725240600,-1,2761.40
1725265800,1,2770.50
1725325200,-1,2754.30
1725350400,1,2768.60
1725363000,-1,2751.70
1725370200,-1,2741.00
1725431400,-1,2745.40
1725460200,1,2758.40
1725598800,1,2783.60
1725627600,-1,2770.70
1725636600,-1,2766.60
1725859800,-1,2746.80
1725883200,1,2762.80
1725899400,1,2765.20
1725962400,1,2768.70
1725980400,1,2774.10
1726057800,-1,2769.00
1726119000,1,2780.00
1726142400,1,2782.40
1726207200,1,2832.80
1726543800,-1,2842.40
1726565400,-1,2837.90
1726585200,-1,2831.80
1726635600,-1,2830.10
1726653600,1,2839.70
