1709784000,1,2156.06500
1709884800,1,2168.33650
1709899200,1,2177.26500
1710950400,1,2182.83000
1710964800,1,2204.02000
1711612800,1,2210.49500
1711627200,1,2215.93650
1711641600,1,2221.82000
1711656000,1,2233.05000
1711915200,1,2246.07000
1711929600,1,2264.50500
1712073600,1,2277.50650
1712088000,1,2280.01500
1712160000,1,2297.57350
1712318400,1,2326.29000
1712534400,1,2345.62350
1712851200,1,2372.90000
1712865600,1,2376.90500
1712880000,1,2384.28500
1712894400,1,2400.04350
1714104000,1,2345.62500
1715270400,1,2343.88000
1715284800,1,2346.59450
1715299200,1,2353.44500
1715313600,1,2366.74000
1715328000,1,2372.26350
1715788800,1,2386.48500
1715803200,1,2391.90850
1715947200,1,2407.79000
1716163200,1,2437.74000
1716177600,1,2442.31000
1717632000,1,2368.54150
1717718400,1,2380.27850
1718884800,1,2353.79500
1718956800,1,2366.32650
1719979200,1,2345.47350
1720008000,1,2363.13500
1720152000,1,2365.32000
1720180800,1,2384.75850
1720195200,1,2388.85000
1720699200,1,2417.43650
1721044800,1,2433.35150
1721131200,1,2463.22150
1721145600,1,2468.64000
1721174400,1,2471.82000
1721822400,1,2424.85650
1722355200,1,2407.13000
1722384000,1,2416.54500
1722441600,1,2449.95650
1723435200,1,2441.70500
1723464000,1,2459.86500
1723478400,1,2470.55150
1723492800,1,2475.63500
1723809600,1,2491.82500
1723824000,1,2507.97450
1724126400,1,2515.00350
1724140800,1,2526.35650
1724644800,1,2521.50350
1724659200,1,2526.57850
1725523200,1,2515.26500
1726142400,1,2553.34450
1726156800,1,2557.90150
1726185600,1,2568.00500
1726228800,1,2582.25500
1726444800,1,2586.43050
1726804800,1,2607.21000
1726819200,1,2613.80650
1726833600,1,2622.86150
1727049600,1,2628.56150
1727179200,1,2643.22000
1727193600,1,2662.73000
1727337600,1,2682.86500
1728648000,1,2658.83850
1729051200,1,2676.18850
1729065600,1,2678.43000
1729166400,1,2693.36650
1729209600,1,2710.09550
1729252800,1,2714.90650
1729281600,1,2721.60000
1729454400,1,2723.53500
1729468800,1,2731.63000
1729497600,1,2734.54150
1729612800,1,2748.43350
1729656000,1,2755.05000
1730160000,1,2751.83000
1730203200,1,2764.35850
1730217600,1,2772.25650
1730232000,1,2775.10350
1730246400,1,2779.04550
1730260800,1,2782.35000
1731974400,1,2624.50150
1732003200,1,2629.62500
1732104000,1,2648.91150
1732118400,1,2650.93950
1732147200,1,2656.94500
1732161600,1,2663.18500
1732176000,1,2671.51000
1732233600,1,2686.29500
1732248000,1,2696.53500
1732305600,1,2716.33050
1732478400,1,2719.92000
1732838400,1,2660.12150
1733745600,1,2668.39550
1733832000,1,2687.45000
1733846400,1,2692.03650
1733860800,1,2696.09150
1733918400,1,2713.23000
1733932800,1,2718.16000
1735214400,1,2636.53450
1735804800,1,2641.98000
1735819200,1,2654.13650
1735862400,1,2662.36000
1736337600,1,2665.91650
1736409600,1,2670.22800
1736496000,1,2681.39650
1736510400,1,2692.66950
1737014400,1,2706.40000
1737028800,1,2716.92200
1737432000,1,2729.99850
1737460800,1,2738.90000
1737475200,1,2742.82500
1737504000,1,2750.40150
1737676800,1,2772.47000
1738224000,1,2777.80500
1738238400,1,2795.51000
1738324800,1,2809.21000
1738584000,1,2817.58850
1738670400,1,2835.96500
1738713600,1,2852.41000
1738728000,1,2864.21500
1738742400,1,2868.64500
1738756800,1,2880.22500
1739160000,1,2895.64850
1739174400,1,2904.67000
1739188800,1,2909.11000
1739217600,1,2917.92500
1740024000,1,2949.04500
1741075200,1,2920.01650
1741795200,1,2931.38350
1741824000,1,2945.72000
1741867200,1,2977.90000
1741881600,1,2982.95300
1741896000,1,2986.50000
1741910400,1,2992.66850
1742256000,1,3011.51000
1742270400,1,3016.54200
1742284800,1,3026.90200
1742299200,1,3031.83350
1742400000,1,3047.92500
1743062400,1,3054.74350
1743120000,1,3075.33500
1743134400,1,3079.21000
1743364800,1,3089.18650
1743379200,1,3107.24650
1743393600,1,3124.61650
1743465600,1,3146.09500
1743624000,1,3162.81850
1744243200,1,3125.61000
1744286400,1,3158.22000
1744315200,1,3189.06500
1744329600,1,3217.86000
1744372800,1,3240.58000
1744747200,1,3251.98000
1744761600,1,3281.61000
1744776000,1,3300.59500
1744790400,1,3306.91500
1744804800,1,3325.43000
1744819200,1,3336.80500
1744833600,1,3350.16500
1745193600,1,3382.54000
1745222400,1,3404.53500
1745236800,1,3422.99000
1745265600,1,3435.00400
1745280000,1,3488.03500
1746460800,1,3328.94000
1746489600,1,3360.55000
1746532800,1,3395.24500
1746547200,1,3423.21000
1747742400,1,3277.37000
1747756800,1,3294.27500
1747785600,1,3307.75000
1747872000,1,3335.50000
1747987200,1,3348.19150
1748001600,1,3361.69350
1748836800,1,3352.59500
1748865600,1,3374.37000
1748880000,1,3381.66500
1748894400,1,3387.55000
1749672000,1,3365.55850
1749715200,1,3379.39000
1749772800,1,3425.67000
1751472000,1,3358.30000
1752220800,1,3347.58850
1752235200,1,3358.93200
1753099200,1,3398.04000
1753185600,1,3426.56500
1753200000,1,3431.58650
1754049600,1,3348.64650
1754064000,1,3357.22500
1754078400,1,3363.08500
1754294400,1,3370.40500
1754308800,1,3374.33650
1754395200,1,3389.56650
1754539200,1,3396.24500
1754582400,1,3399.85500
1755864000,1,3367.90150
1756224000,1,3389.77650
1756238400,1,3390.94150
1756310400,1,3396.20000
1756368000,1,3404.16000
1756382400,1,3411.03150
1756396800,1,3422.15000
1756468800,1,3445.51500
1756483200,1,3452.78650
1756684800,1,3474.64000
1756771200,1,3495.17500
1756814400,1,3520.48350
1756828800,1,3536.98150
1756886400,1,3547.68000
1756900800,1,3564.00000
1757073600,1,3592.13000
1757304000,1,3609.50000
1757318400,1,3619.90000
1757332800,1,3639.40500
1757937600,1,3680.49500
1758009600,1,3697.33500
1758513600,1,3713.30000
1758528000,1,3724.72000
1758542400,1,3736.27850
1758556800,1,3747.73000
1758614400,1,3783.65000
1759104000,1,3794.44500
1759118400,1,3806.30650
1759132800,1,3828.96500
1759190400,1,3864.77500
1759291200,1,3879.31500
1759305600,1,3883.70000
1759694400,1,3909.65350
