time_utc,type,direction,symbol,engine,entry_px,exit_px,sl,sl_pts,size,reason,gross_usd,slip_usd,net_usd,held_sec,mfe_pts,locked_pts,hard_stop_px,hard_stop_dist,crash_exposure_usd
01:36:26,ENTRY,LONG,XAUUSD,GoldFlow,4687.53,,4677.48,10.05,0.08,,,,,,,,4657.38,30.2,
01:36:35,STAIR,LONG,XAUUSD,GoldFlow,4692.88,,,,0.02,PARTIAL_1R,8.56,0.45,8.11,,,,,
01:36:36,ENTRY,LONG,XAUUSD,GoldFlow,4693.52,,4682.65,10.87,0.07,,,,,,,,4660.91,32.6,
01:36:37,EXIT,LONG,XAUUSD,GoldFlow,4693.52,4693.82,,,,TRAIL_HIT,21.39,0.74,20.43,11,6.40,11.76,,
01:40:27,STAIR,LONG,XAUUSD,GoldFlow,4698.84,,,,0.02,PARTIAL_1R,12.77,0.67,12.10,,,,,
01:40:29,EXIT,LONG,XAUUSD,GoldFlow,4687.53,4696.06,,,,TRAIL_HIT,12.45,1.08,11.07,233,5.43,,,
01:44:26,ENTRY,SHORT,XAUUSD,GoldFlow,4694.34,,4705.91,11.57,0.07,,,,,,,,4729.05,34.7,
01:47:14,EXIT,SHORT,XAUUSD,GoldFlow,4694.34,4686.82,,,,SL_HIT,22.56,0.66,21.72,168,7.63,13.33,,
02:27:03,ENTRY,SHORT,XAUUSD,GoldFlow,4691.23,,4695.23,4.00,0.20,,,,,,,,4711.23,20.0,
02:27:42,STAIR,SHORT,XAUUSD,GoldFlow,4689.41,,,,0.04,PARTIAL_1R,7.64,1.17,6.47,,,,,
02:27:42,EXIT,SHORT,XAUUSD,GoldFlow,4691.23,4688.83,,,,TRAIL_HIT,21.12,1.94,18.66,39,2.51,4.55,,
02:50:34,EXIT,UNKNOWN,XAUUSD,Unknown,,,,,,,−2.76,0.22,−3.04,,,,
02:57:15,ENTRY,LONG,XAUUSD,GoldFlow,4686.09,,4682.09,4.00,0.20,,,,,,,,4666.09,20.0,
02:57:47,STAIR,LONG,XAUUSD,GoldFlow,4688.07,,,,0.03,PARTIAL_1R,6.73,0.95,5.78,,,,,
02:57:48,ENTRY,LONG,XAUUSD,GoldFlow,4688.49,,4683.49,5.00,0.16,,,,,,,,4668.49,20.0,
02:57:59,EXIT,LONG,XAUUSD,GoldFlow,4688.49,4687.19,,,,TRAIL_HIT,7.81,1.56,5.82,44,2.40,,,
02:58:34,EXIT,LONG,XAUUSD,GoldFlow,4686.09,4686.81,,,,TIME_STOP,−26.88,3.36,−31.20,46,0.00,,,
